-75,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-93,-150,-150,-150,-150,-150,-94,-150,-150,-150,-150,-150,-150,-150,-96,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-86,-150,-150,-88,-150,-150,-150,-150,-68,-150,-93,-150,-83,-82,-83,-83,-150,-150,-150,-150,-54,-51,-150,-55,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-83,-150,-150,-89,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-84,-65,-150,-84,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-86,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
-75,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-93,-150,-150,-150,-150,-150,-94,-150,-150,-150,-150,-150,-150,-150,-96,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-86,-150,-150,-88,-150,-150,-150,-150,-68,-150,-93,-150,-83,-82,-83,-83,-150,-150,-150,-150,-57,-51,-150,-55,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-83,-150,-150,-89,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-84,-65,-150,-84,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-86,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
-89,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-86,-150,-150,-89,-150,-150,-150,-150,-76,-150,-93,-150,-72,-82,-84,-83,-150,-150,-150,-150,-55,-55,-150,-54,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-79,-150,-150,-84,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-84,-69,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-95,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
-89,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-86,-150,-150,-89,-150,-150,-150,-150,-76,-150,-93,-150,-72,-82,-84,-83,-150,-150,-150,-150,-55,-55,-150,-54,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-79,-150,-150,-84,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-84,-69,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-95,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
-89,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-96,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-90,-93,-88,-88,-150,-150,-150,-150,-84,-150,-150,-150,-71,-70,-84,-81,-150,-150,-150,-150,-66,-55,-59,-59,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-83,-150,-150,-84,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-69,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-95,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
-89,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-96,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-90,-93,-88,-88,-150,-150,-150,-150,-84,-150,-150,-150,-71,-70,-84,-81,-150,-150,-150,-150,-62,-55,-59,-59,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-83,-150,-150,-84,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-69,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-95,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-96,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-84,-83,-93,-90,-150,-150,-150,-150,-88,-150,-150,-150,-68,-69,-150,-79,-150,-150,-150,-150,-55,-150,-59,-59,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-80,-89,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-57,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-96,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-84,-83,-93,-90,-150,-150,-150,-150,-88,-150,-150,-150,-68,-69,-150,-79,-150,-150,-150,-150,-56,-150,-59,-59,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-80,-89,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-57,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
-78,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-84,-83,-90,-90,-150,-150,-150,-150,-76,-76,-85,-86,-79,-69,-150,-83,-150,-150,-150,-150,-49,-50,-54,-54,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-78,-79,-95,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-88,-150,-69,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-95,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
-78,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-84,-83,-90,-90,-150,-150,-150,-150,-76,-76,-85,-86,-79,-69,-150,-83,-150,-150,-150,-150,-48,-50,-54,-54,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-78,-79,-95,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-88,-150,-69,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-95,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
-68,-94,-150,-150,-150,-81,-150,-150,-150,-150,-150,-150,-87,-150,-150,-89,-88,-150,-150,-150,-150,-150,-150,-150,-150,-83,-83,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-76,-150,-85,-85,-80,-78,-93,-89,-150,-150,-150,-78,-61,-63,-71,-69,-150,-150,-94,-94,-50,-150,-150,-150,-68,-68,-74,-74,-150,-150,-150,-150,-71,-150,-77,-77,-150,-150,-150,-150,-150,-150,-150,-150,-96,-150,-150,-150,-150,-79,-150,-150,-150,-85,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
-68,-94,-150,-150,-150,-81,-150,-150,-150,-150,-150,-150,-87,-150,-150,-89,-88,-150,-150,-150,-150,-150,-150,-150,-150,-83,-83,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-76,-150,-85,-85,-80,-78,-93,-89,-150,-150,-150,-78,-61,-63,-71,-69,-150,-150,-94,-94,-51,-150,-150,-150,-68,-68,-74,-74,-150,-150,-150,-150,-71,-150,-77,-77,-150,-150,-150,-150,-150,-150,-150,-150,-96,-150,-150,-150,-150,-79,-150,-150,-150,-85,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
-66,-94,-150,-150,-150,-81,-80,-81,-150,-150,-150,-87,-87,-85,-150,-89,-88,-150,-150,-150,-150,-150,-150,-150,-150,-82,-83,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-72,-150,-72,-76,-85,-85,-76,-77,-93,-82,-150,-64,-70,-71,-61,-65,-71,-65,-150,-150,-94,-86,-52,-53,-70,-71,-86,-68,-74,-81,-150,-150,-150,-150,-75,-150,-77,-88,-150,-150,-150,-150,-150,-150,-150,-150,-96,-150,-150,-150,-150,-79,-150,-150,-150,-85,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-89,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
-66,-94,-150,-150,-150,-81,-80,-81,-150,-150,-150,-87,-87,-85,-150,-89,-88,-150,-150,-150,-150,-150,-150,-150,-150,-82,-83,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-72,-150,-72,-76,-85,-85,-76,-77,-93,-82,-150,-64,-70,-71,-61,-65,-71,-65,-150,-150,-94,-86,-59,-53,-70,-71,-86,-68,-74,-81,-150,-150,-150,-150,-75,-150,-77,-88,-150,-150,-150,-150,-150,-150,-150,-150,-96,-150,-150,-150,-150,-79,-150,-150,-150,-85,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-89,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
-71,-150,-150,-150,-95,-150,-80,-76,-84,-150,-150,-81,-150,-85,-150,-150,-82,-85,-150,-150,-150,-150,-150,-150,-150,-73,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-67,-150,-72,-76,-150,-150,-81,-77,-150,-82,-150,-64,-70,-71,-59,-59,-150,-62,-150,-150,-150,-86,-66,-70,-79,-71,-86,-150,-150,-85,-150,-150,-150,-150,-84,-84,-150,-88,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-87,-150,-150,-150,-85,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-89,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
-71,-150,-150,-150,-95,-150,-80,-76,-84,-150,-150,-81,-150,-85,-150,-150,-82,-85,-150,-150,-150,-150,-150,-150,-150,-73,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-67,-150,-72,-76,-150,-150,-81,-77,-150,-82,-150,-64,-70,-71,-59,-59,-150,-62,-150,-150,-150,-86,-62,-70,-79,-71,-86,-150,-150,-85,-150,-150,-150,-150,-84,-84,-150,-88,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-87,-150,-150,-150,-85,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-89,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
-71,-150,-150,-150,-95,-150,-80,-76,-84,-150,-150,-81,-150,-85,-150,-150,-82,-85,-150,-150,-150,-150,-150,-150,-150,-73,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-67,-150,-72,-76,-150,-150,-81,-77,-150,-82,-150,-64,-70,-71,-59,-59,-150,-62,-150,-150,-150,-86,-61,-70,-79,-71,-86,-150,-150,-85,-150,-150,-150,-150,-84,-84,-150,-88,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-87,-150,-150,-150,-85,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-89,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
-65,-150,-150,-150,-95,-150,-72,-76,-84,-150,-150,-81,-150,-150,-150,-150,-82,-72,-150,-150,-150,-150,-150,-150,-150,-83,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-74,-150,-150,-150,-150,-150,-81,-150,-150,-94,-150,-150,-150,-150,-56,-56,-150,-60,-150,-150,-150,-150,-57,-70,-77,-150,-74,-150,-80,-80,-150,-150,-150,-150,-81,-84,-150,-90,-150,-150,-150,-150,-150,-150,-150,-150,-93,-150,-150,-150,-150,-87,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
-65,-150,-150,-150,-95,-150,-72,-76,-84,-150,-150,-81,-150,-150,-150,-150,-82,-72,-150,-150,-150,-150,-150,-150,-150,-83,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-74,-150,-150,-150,-150,-150,-81,-150,-150,-94,-150,-150,-150,-150,-56,-56,-150,-60,-150,-150,-150,-150,-59,-70,-77,-150,-74,-150,-80,-80,-150,-150,-150,-150,-81,-84,-150,-90,-150,-150,-150,-150,-150,-150,-150,-150,-93,-150,-150,-150,-150,-87,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150
