fingerprint_id,coord_x,coord_y,coord_z,building,floor,site,tile,user_id,device_id,epoch,set,is_radio_map,preceded_by,followed_by,notes
52,26.313000000000002,16.722,NULL,0,1,NULL,crowd_tile_1,NULL,9,1503057949,training,True,NULL,NULL,NULL
53,132.22,12.878,NULL,0,1,NULL,crowd_tile_1,NULL,7,1503326282,training,True,NULL,NULL,NULL
54,95.9,17.922,NULL,0,0,NULL,crowd_tile_1,NULL,12,1503322331,training,True,NULL,NULL,NULL
55,131.63,71.487,NULL,0,4,NULL,crowd_tile_1,NULL,17,1502806327,training,True,NULL,NULL,NULL
56,98.492,23.959,NULL,0,1,NULL,crowd_tile_1,NULL,5,1501499729,training,True,NULL,NULL,NULL
57,138.02,56.824,NULL,0,2,NULL,crowd_tile_1,NULL,18,1503071575,training,True,NULL,NULL,NULL
58,132.12,51.355,NULL,0,3,NULL,crowd_tile_1,NULL,0,1503058265,training,True,NULL,NULL,NULL
59,120.0,29.791,NULL,0,0,NULL,crowd_tile_1,NULL,17,1502968879,training,True,NULL,NULL,NULL
60,115.0,40.667,NULL,0,3,NULL,crowd_tile_1,NULL,5,1501499978,training,True,NULL,NULL,NULL
61,73.47399999999999,16.604,NULL,0,0,NULL,crowd_tile_1,NULL,6,1503322399,training,True,NULL,NULL,NULL
62,127.12,17.772000000000002,NULL,0,1,NULL,crowd_tile_1,NULL,9,1500989858,training,True,NULL,NULL,NULL
63,50.308,46.33,NULL,0,3,NULL,crowd_tile_1,NULL,63,1486732052,training,True,NULL,NULL,NULL
64,44.581,18.156,NULL,0,1,NULL,crowd_tile_1,NULL,1,1503220611,training,True,NULL,NULL,NULL
65,109.19,23.088,NULL,0,1,NULL,crowd_tile_1,NULL,1,1503221240,training,True,NULL,NULL,NULL
66,93.333,40.667,NULL,0,3,NULL,crowd_tile_1,NULL,5,1503310099,training,True,NULL,NULL,NULL
67,115.89,36.952,NULL,0,3,NULL,crowd_tile_1,NULL,12,1501680932,training,True,NULL,NULL,NULL
68,24.29,21.546999999999997,NULL,0,0,NULL,crowd_tile_1,NULL,3,1501497441,training,True,NULL,NULL,NULL
69,40.451,41.71,NULL,0,2,NULL,crowd_tile_1,NULL,17,1503310698,training,True,NULL,NULL,NULL
70,134.71,33.972,NULL,0,1,NULL,crowd_tile_1,NULL,1,1491314544,training,True,NULL,NULL,NULL
71,69.333,37.0,NULL,0,2,NULL,crowd_tile_1,NULL,5,1503309470,training,True,NULL,NULL,NULL
72,56.583,32.393,NULL,0,3,NULL,crowd_tile_1,NULL,9,1503057431,training,True,NULL,NULL,NULL
73,52.0,23.0,NULL,0,0,NULL,crowd_tile_1,NULL,5,1501497500,training,True,NULL,NULL,NULL
74,135.36,63.99,NULL,0,3,NULL,crowd_tile_1,NULL,1,1501501281,training,True,NULL,NULL,NULL
75,76.333,55.333,NULL,0,1,NULL,crowd_tile_1,NULL,6,1500551336,training,True,NULL,NULL,NULL
76,127.36,69.904,NULL,0,4,NULL,crowd_tile_1,NULL,0,1503150580,training,True,NULL,NULL,NULL
77,112.08,20.855999999999998,NULL,0,1,NULL,crowd_tile_1,NULL,6,1500463157,training,True,NULL,NULL,NULL
78,75.667,53.667,NULL,0,2,NULL,crowd_tile_1,NULL,5,1503309384,training,True,NULL,NULL,NULL
79,51.158,19.081,NULL,0,1,NULL,crowd_tile_1,NULL,9,1500989408,training,True,NULL,NULL,NULL
80,136.6,69.044,NULL,0,1,NULL,crowd_tile_1,NULL,1,1503310558,training,True,NULL,NULL,NULL
81,36.333,15.667,NULL,0,1,NULL,crowd_tile_1,NULL,9,1500989274,training,True,NULL,NULL,NULL
82,119.0,30.666999999999998,NULL,0,0,NULL,crowd_tile_1,NULL,6,1500550170,training,True,NULL,NULL,NULL
83,117.23,36.686,NULL,0,4,NULL,crowd_tile_1,NULL,6,1501681590,training,True,NULL,NULL,NULL
84,114.39,23.953000000000003,NULL,0,1,NULL,crowd_tile_1,NULL,84,1500463209,training,True,NULL,NULL,NULL
85,127.06,46.13,NULL,0,3,NULL,crowd_tile_1,NULL,2,1501764757,training,True,NULL,NULL,NULL
86,120.01,14.488,NULL,0,1,NULL,crowd_tile_1,NULL,4,1503326506,training,True,NULL,NULL,NULL
87,131.41,74.184,NULL,0,3,NULL,crowd_tile_1,NULL,0,1503150436,training,True,NULL,NULL,NULL
88,64.778,38.317,NULL,0,3,NULL,crowd_tile_1,NULL,1,1503309810,training,True,NULL,NULL,NULL
89,71.794,26.719,NULL,0,0,NULL,crowd_tile_1,NULL,9,1503058189,training,True,NULL,NULL,NULL
90,67.12100000000001,65.429,NULL,0,0,NULL,crowd_tile_1,NULL,4,1503319823,training,True,NULL,NULL,NULL
91,123.18,22.846,NULL,0,0,NULL,crowd_tile_1,NULL,7,1503317244,training,True,NULL,NULL,NULL
92,135.26,35.001,NULL,0,1,NULL,crowd_tile_1,NULL,1,1503220976,training,True,NULL,NULL,NULL
93,137.9,44.558,NULL,0,3,NULL,crowd_tile_1,NULL,17,1502807020,training,True,NULL,NULL,NULL
94,111.02,43.041000000000004,NULL,0,3,NULL,crowd_tile_1,NULL,1,1501500127,training,True,NULL,NULL,NULL
95,52.452,29.764,NULL,0,1,NULL,crowd_tile_1,NULL,5,1501497599,training,True,NULL,NULL,NULL
96,133.33,68.0,NULL,0,3,NULL,crowd_tile_1,NULL,9,1500987071,training,True,NULL,NULL,NULL
97,101.0,22.333000000000002,NULL,0,0,NULL,crowd_tile_1,NULL,12,1502981571,training,True,NULL,NULL,NULL
98,135.0,72.685,NULL,0,1,NULL,crowd_tile_1,NULL,9,1500990447,training,True,NULL,NULL,NULL
99,131.93,70.195,NULL,0,3,NULL,crowd_tile_1,NULL,0,1503150393,training,True,NULL,NULL,NULL
100,73.817,41.494,NULL,0,3,NULL,crowd_tile_1,NULL,6,1503315555,training,True,NULL,NULL,NULL
101,23.203000000000003,33.768,NULL,0,2,NULL,crowd_tile_1,NULL,3,1501763635,training,True,NULL,NULL,NULL
102,80.941,39.445,NULL,0,3,NULL,crowd_tile_1,NULL,1,1501500331,training,True,NULL,NULL,NULL
103,154.63,41.688,NULL,0,1,NULL,crowd_tile_1,NULL,12,1503321213,training,True,NULL,NULL,NULL
104,67.532,26.343000000000004,NULL,0,0,NULL,crowd_tile_1,NULL,9,1503058163,training,True,NULL,NULL,NULL
105,131.17,16.157,NULL,0,1,NULL,crowd_tile_1,NULL,4,1503072183,training,True,NULL,NULL,NULL
106,132.98,36.33,NULL,0,1,NULL,crowd_tile_1,NULL,6,1500462281,training,True,NULL,NULL,NULL
107,119.97,46.321000000000005,NULL,0,0,NULL,crowd_tile_1,NULL,10,1503296806,training,True,NULL,NULL,NULL
108,66.354,37.801,NULL,0,1,NULL,crowd_tile_1,NULL,6,1500552357,training,True,NULL,NULL,NULL
109,31.37,34.091,NULL,0,1,NULL,crowd_tile_1,NULL,1,1490106120,training,True,NULL,NULL,NULL
110,119.89,38.836,NULL,0,0,NULL,crowd_tile_1,NULL,10,1503296789,training,True,NULL,NULL,NULL
111,140.58,61.208,NULL,0,3,NULL,crowd_tile_1,NULL,9,1501059025,training,True,NULL,NULL,NULL
112,44.077,18.234,NULL,0,1,NULL,crowd_tile_1,NULL,9,1503057906,training,True,NULL,NULL,NULL
113,104.55,15.849,NULL,0,0,NULL,crowd_tile_1,NULL,12,1503322056,training,True,NULL,NULL,NULL
114,143.53,56.42,NULL,0,3,NULL,crowd_tile_1,NULL,17,1502976293,training,True,NULL,NULL,NULL
115,138.91,64.47800000000001,NULL,0,1,NULL,crowd_tile_1,NULL,1,1503310545,training,True,NULL,NULL,NULL
116,150.52,23.535999999999998,NULL,0,0,NULL,crowd_tile_1,NULL,4,1502979444,training,True,NULL,NULL,NULL
117,135.86,73.116,NULL,0,0,NULL,crowd_tile_1,NULL,0,1502873606,training,True,NULL,NULL,NULL
118,89.041,40.368,NULL,0,2,NULL,crowd_tile_1,NULL,5,1503309254,training,True,NULL,NULL,NULL
119,63.868,37.054,NULL,0,2,NULL,crowd_tile_1,NULL,6,1500460454,training,True,NULL,NULL,NULL
120,50.262,36.173,NULL,0,2,NULL,crowd_tile_1,NULL,84,1500460550,training,True,NULL,NULL,NULL
121,111.24,35.943000000000005,NULL,0,0,NULL,crowd_tile_1,NULL,6,1503323878,training,True,NULL,NULL,NULL
122,117.33,35.333,NULL,0,1,NULL,crowd_tile_1,NULL,12,1501680629,training,True,NULL,NULL,NULL
123,151.0,35.279,NULL,0,0,NULL,crowd_tile_1,NULL,17,1502968728,training,True,NULL,NULL,NULL
124,91.226,27.816999999999997,NULL,0,0,NULL,crowd_tile_1,NULL,2,1501766622,training,True,NULL,NULL,NULL
125,109.05,20.961,NULL,0,1,NULL,crowd_tile_1,NULL,6,1503071369,training,True,NULL,NULL,NULL
126,42.195,24.586,NULL,0,1,NULL,crowd_tile_1,NULL,0,1503050116,training,True,NULL,NULL,NULL
127,82.167,38.792,NULL,0,2,NULL,crowd_tile_1,NULL,12,1503319127,training,True,NULL,NULL,NULL
128,104.33,28.666999999999998,NULL,0,0,NULL,crowd_tile_1,NULL,6,1500980019,training,True,NULL,NULL,NULL
129,119.99,43.641000000000005,NULL,0,3,NULL,crowd_tile_1,NULL,6,1500461193,training,True,NULL,NULL,NULL
130,115.64,20.442,NULL,0,1,NULL,crowd_tile_1,NULL,0,1503049651,training,True,NULL,NULL,NULL
131,65.0,24.333000000000002,NULL,0,0,NULL,crowd_tile_1,NULL,1,1503306581,training,True,NULL,NULL,NULL
132,91.542,16.276,NULL,0,0,NULL,crowd_tile_1,NULL,6,1503321737,training,True,NULL,NULL,NULL
133,120.63,10.968,NULL,0,1,NULL,crowd_tile_1,NULL,12,1503326521,training,True,NULL,NULL,NULL
134,134.66,72.925,NULL,0,1,NULL,crowd_tile_1,NULL,12,1503317700,training,True,NULL,NULL,NULL
135,77.595,48.563,NULL,0,2,NULL,crowd_tile_1,NULL,4,1503319283,training,True,NULL,NULL,NULL
136,58.861999999999995,36.872,NULL,0,0,NULL,crowd_tile_1,NULL,5,1503307942,training,True,NULL,NULL,NULL
137,92.054,14.95,NULL,0,0,NULL,crowd_tile_1,NULL,12,1503322438,training,True,NULL,NULL,NULL
138,73.153,64.18,NULL,0,0,NULL,crowd_tile_1,NULL,5,1503308184,training,True,NULL,NULL,NULL
139,14.525,47.243,NULL,0,2,NULL,crowd_tile_1,NULL,17,1487862869,training,True,NULL,NULL,NULL
140,59.34,36.838,NULL,0,2,NULL,crowd_tile_1,NULL,9,1500991146,training,True,NULL,NULL,NULL
141,143.0,46.0,NULL,0,1,NULL,crowd_tile_1,NULL,6,1500462447,training,True,NULL,NULL,NULL
142,81.667,38.0,NULL,0,2,NULL,crowd_tile_1,NULL,5,1501498731,training,True,NULL,NULL,NULL
143,142.77,58.018,NULL,0,0,NULL,crowd_tile_1,NULL,9,1501060412,training,True,NULL,NULL,NULL
144,108.48,42.25,NULL,0,3,NULL,crowd_tile_1,NULL,1,1490108711,training,True,NULL,NULL,NULL
145,82.57,20.343,NULL,0,0,NULL,crowd_tile_1,NULL,12,1503320425,training,True,NULL,NULL,NULL
146,129.15,11.797,NULL,0,1,NULL,crowd_tile_1,NULL,23,1501838428,training,True,NULL,NULL,NULL
147,116.62,34.218,NULL,0,4,NULL,crowd_tile_1,NULL,12,1501683558,training,True,NULL,NULL,NULL
148,73.75399999999999,61.653,NULL,0,1,NULL,crowd_tile_1,NULL,9,1502967729,training,True,NULL,NULL,NULL
149,76.767,53.135,NULL,0,0,NULL,crowd_tile_1,NULL,9,1502968135,training,True,NULL,NULL,NULL
150,133.84,41.23,NULL,0,1,NULL,crowd_tile_1,NULL,6,1503069906,training,True,NULL,NULL,NULL
151,152.02,27.573,NULL,0,0,NULL,crowd_tile_1,NULL,9,1503057061,training,True,NULL,NULL,NULL
152,83.0,38.0,NULL,0,2,NULL,crowd_tile_1,NULL,5,1501498514,training,True,NULL,NULL,NULL
153,113.03,42.773999999999994,NULL,0,0,NULL,crowd_tile_1,NULL,1,1503308474,training,True,NULL,NULL,NULL
154,55.84,33.503,NULL,0,3,NULL,crowd_tile_1,NULL,12,1501684704,training,True,NULL,NULL,NULL
155,65.422,37.426,NULL,0,1,NULL,crowd_tile_1,NULL,1,1503307663,training,True,NULL,NULL,NULL
156,131.33,24.978,NULL,0,0,NULL,crowd_tile_1,NULL,0,1503050420,training,True,NULL,NULL,NULL
157,38.523,35.746,NULL,0,3,NULL,crowd_tile_1,NULL,1,1490109239,training,True,NULL,NULL,NULL
158,47.839,39.755,NULL,0,3,NULL,crowd_tile_1,NULL,17,1503310365,training,True,NULL,NULL,NULL
159,98.48299999999999,11.87,NULL,0,1,NULL,crowd_tile_1,NULL,4,1503325059,training,True,NULL,NULL,NULL
160,89.667,26.666999999999998,NULL,0,0,NULL,crowd_tile_1,NULL,1,1499252876,training,True,NULL,NULL,NULL
161,61.0,21.666999999999998,NULL,0,1,NULL,crowd_tile_1,NULL,12,1501753191,training,True,NULL,NULL,NULL
162,75.41,41.373000000000005,NULL,0,3,NULL,crowd_tile_1,NULL,4,1503315460,training,True,NULL,NULL,NULL
163,104.87,33.117,NULL,0,0,NULL,crowd_tile_1,NULL,6,1500893452,training,True,NULL,NULL,NULL
164,132.03,70.116,NULL,0,3,NULL,crowd_tile_1,NULL,2,1501764915,training,True,NULL,NULL,NULL
165,99.53399999999999,35.764,NULL,0,3,NULL,crowd_tile_1,NULL,18,1503071323,training,True,NULL,NULL,NULL
166,105.67,13.425,NULL,0,1,NULL,crowd_tile_1,NULL,7,1503324676,training,True,NULL,NULL,NULL
167,126.95,70.458,NULL,0,4,NULL,crowd_tile_1,NULL,17,1502806296,training,True,NULL,NULL,NULL
168,70.447,21.619,NULL,0,1,NULL,crowd_tile_1,NULL,1,1491208798,training,True,NULL,NULL,NULL
169,58.667,23.666999999999998,NULL,0,0,NULL,crowd_tile_1,NULL,1,1503306563,training,True,NULL,NULL,NULL
170,135.77,63.817,NULL,0,3,NULL,crowd_tile_1,NULL,18,1503150303,training,True,NULL,NULL,NULL
171,46.601000000000006,18.339000000000002,NULL,0,1,NULL,crowd_tile_1,NULL,1,1490105077,training,True,NULL,NULL,NULL
172,118.91,37.046,NULL,0,4,NULL,crowd_tile_1,NULL,6,1501682569,training,True,NULL,NULL,NULL
173,119.06,42.114,NULL,0,2,NULL,crowd_tile_1,NULL,18,1503071715,training,True,NULL,NULL,NULL
174,115.73,23.7,NULL,0,1,NULL,crowd_tile_1,NULL,6,1500463261,training,True,NULL,NULL,NULL
175,145.34,49.806999999999995,NULL,0,2,NULL,crowd_tile_1,NULL,17,1489154093,training,True,NULL,NULL,NULL
176,146.05,47.103,NULL,0,1,NULL,crowd_tile_1,NULL,1,1487510193,training,True,NULL,NULL,NULL
177,49.628,40.149,NULL,0,2,NULL,crowd_tile_1,NULL,1,1489139585,training,True,NULL,NULL,NULL
178,86.404,17.857,NULL,0,0,NULL,crowd_tile_1,NULL,4,1503322504,training,True,NULL,NULL,NULL
179,57.008,17.784000000000002,NULL,0,1,NULL,crowd_tile_1,NULL,10,1503297489,training,True,NULL,NULL,NULL
180,74.042,59.518,NULL,0,1,NULL,crowd_tile_1,NULL,5,1503307501,training,True,NULL,NULL,NULL
181,86.853,18.732,NULL,0,1,NULL,crowd_tile_1,NULL,4,1503325140,training,True,NULL,NULL,NULL
182,48.0,43.333,NULL,0,2,NULL,crowd_tile_1,NULL,2,1501763408,training,True,NULL,NULL,NULL
183,71.82600000000001,12.328,NULL,0,1,NULL,crowd_tile_1,NULL,4,1503070799,training,True,NULL,NULL,NULL
184,136.0,62.0,NULL,0,2,NULL,crowd_tile_1,NULL,18,1503071596,training,True,NULL,NULL,NULL
185,83.333,26.0,NULL,0,0,NULL,crowd_tile_1,NULL,1,1486991547,training,True,NULL,NULL,NULL
186,138.18,45.818000000000005,NULL,0,3,NULL,crowd_tile_1,NULL,10,1503313278,training,True,NULL,NULL,NULL
187,64.705,38.291,NULL,0,1,NULL,crowd_tile_1,NULL,5,1503307713,training,True,NULL,NULL,NULL
188,71.0,25.0,NULL,0,0,NULL,crowd_tile_1,NULL,6,1500980775,training,True,NULL,NULL,NULL
189,133.31,33.995,NULL,0,0,NULL,crowd_tile_1,NULL,1,1490104238,training,True,NULL,NULL,NULL
190,76.807,54.771,NULL,0,1,NULL,crowd_tile_1,NULL,6,1500553316,training,True,NULL,NULL,NULL
191,87.985,32.868,NULL,0,2,NULL,crowd_tile_1,NULL,1,1487510675,training,True,NULL,NULL,NULL
192,45.585,36.121,NULL,0,3,NULL,crowd_tile_1,NULL,18,1503071050,training,True,NULL,NULL,NULL
193,115.0,40.333,NULL,0,2,NULL,crowd_tile_1,NULL,5,1503308884,training,True,NULL,NULL,NULL
194,106.4,57.016999999999996,NULL,0,3,NULL,crowd_tile_1,NULL,1,1490108605,training,True,NULL,NULL,NULL
195,90.427,36.905,NULL,0,0,NULL,crowd_tile_1,NULL,7,1503323580,training,True,NULL,NULL,NULL
196,125.76,33.545,NULL,0,1,NULL,crowd_tile_1,NULL,6,1503313387,training,True,NULL,NULL,NULL
197,126.99,17.81,NULL,0,1,NULL,crowd_tile_1,NULL,0,1503049518,training,True,NULL,NULL,NULL
198,146.89,41.8,NULL,0,1,NULL,crowd_tile_1,NULL,1,1503221069,training,True,NULL,NULL,NULL
199,120.24,38.938,NULL,0,3,NULL,crowd_tile_1,NULL,0,1503049074,training,True,NULL,NULL,NULL
200,77.333,51.333,NULL,0,0,NULL,crowd_tile_1,NULL,9,1502968114,training,True,NULL,NULL,NULL
201,117.83,44.278,NULL,0,2,NULL,crowd_tile_1,NULL,84,1500462120,training,True,NULL,NULL,NULL
202,131.1,70.547,NULL,0,2,NULL,crowd_tile_1,NULL,0,1502871102,training,True,NULL,NULL,NULL
203,62.155,20.143,NULL,0,0,NULL,crowd_tile_1,NULL,7,1502982988,training,True,NULL,NULL,NULL
204,37.568000000000005,22.285999999999998,NULL,0,0,NULL,crowd_tile_1,NULL,1,1490104758,training,True,NULL,NULL,NULL
205,98.501,47.614,NULL,0,2,NULL,crowd_tile_1,NULL,12,1503318996,training,True,NULL,NULL,NULL
206,78.031,25.853,NULL,0,1,NULL,crowd_tile_1,NULL,2,1501765640,training,True,NULL,NULL,NULL
207,119.97,33.201,NULL,0,0,NULL,crowd_tile_1,NULL,23,1502359284,training,True,NULL,NULL,NULL
208,19.218,37.664,NULL,0,3,NULL,crowd_tile_1,NULL,1,1490109322,training,True,NULL,NULL,NULL
209,69.541,38.114000000000004,NULL,0,2,NULL,crowd_tile_1,NULL,9,1500991528,training,True,NULL,NULL,NULL
210,50.888999999999996,36.116,NULL,0,2,NULL,crowd_tile_1,NULL,0,1502871827,training,True,NULL,NULL,NULL
211,68.32300000000001,18.408,NULL,0,0,NULL,crowd_tile_1,NULL,18,1486718672,training,True,NULL,NULL,NULL
212,120.98,36.747,NULL,0,2,NULL,crowd_tile_1,NULL,18,1503071427,training,True,NULL,NULL,NULL
213,89.41,31.13,NULL,0,0,NULL,crowd_tile_1,NULL,6,1500894418,training,True,NULL,NULL,NULL
214,115.42,24.193,NULL,0,1,NULL,crowd_tile_1,NULL,1,1503221212,training,True,NULL,NULL,NULL
215,134.38,55.468,NULL,0,2,NULL,crowd_tile_1,NULL,17,1489154161,training,True,NULL,NULL,NULL
216,112.16,17.033,NULL,0,0,NULL,crowd_tile_1,NULL,6,1502980470,training,True,NULL,NULL,NULL
217,59.403,27.669,NULL,0,4,NULL,crowd_tile_1,NULL,12,1501752853,training,True,NULL,NULL,NULL
218,133.55,70.86,NULL,0,1,NULL,crowd_tile_1,NULL,4,1503317619,training,True,NULL,NULL,NULL
219,121.45,8.216000000000001,NULL,0,0,NULL,crowd_tile_1,NULL,1,1491314904,training,True,NULL,NULL,NULL
220,107.74,26.796,NULL,0,0,NULL,crowd_tile_1,NULL,0,1502872841,training,True,NULL,NULL,NULL
221,63.376999999999995,15.515999999999998,NULL,0,0,NULL,crowd_tile_1,NULL,4,1503322977,training,True,NULL,NULL,NULL
222,87.0,26.333000000000002,NULL,0,0,NULL,crowd_tile_1,NULL,1,1490104508,training,True,NULL,NULL,NULL
223,79.66199999999999,20.396,NULL,0,0,NULL,crowd_tile_1,NULL,6,1503324167,training,True,NULL,NULL,NULL
224,115.07,29.836,NULL,0,0,NULL,crowd_tile_1,NULL,1,1503306775,training,True,NULL,NULL,NULL
225,100.75,69.288,NULL,0,2,NULL,crowd_tile_1,NULL,12,1503318384,training,True,NULL,NULL,NULL
226,141.28,60.482,NULL,0,3,NULL,crowd_tile_1,NULL,9,1500986897,training,True,NULL,NULL,NULL
227,74.32300000000001,37.647,NULL,0,2,NULL,crowd_tile_1,NULL,18,1503072096,training,True,NULL,NULL,NULL
228,105.43,49.608999999999995,NULL,0,0,NULL,crowd_tile_1,NULL,6,1500554123,training,True,NULL,NULL,NULL
229,117.59,14.92,NULL,0,0,NULL,crowd_tile_1,NULL,6,1503317698,training,True,NULL,NULL,NULL
230,145.93,45.911,NULL,0,1,NULL,crowd_tile_1,NULL,1,1501498060,training,True,NULL,NULL,NULL
231,29.892,17.741,NULL,0,1,NULL,crowd_tile_1,NULL,2,1501765504,training,True,NULL,NULL,NULL
232,116.11,24.511,NULL,0,0,NULL,crowd_tile_1,NULL,6,1503317929,training,True,NULL,NULL,NULL
233,40.075,37.148,NULL,0,2,NULL,crowd_tile_1,NULL,23,1501837988,training,True,NULL,NULL,NULL
