fingerprint_id,AP-WAP000-NULL,AP-WAP001-NULL,AP-WAP002-NULL,AP-WAP003-NULL,AP-WAP004-NULL,AP-WAP005-NULL,AP-WAP006-NULL,AP-WAP007-NULL
60,-69,-68,-74,-75,-56,-64,-69,-72
61,-66,-68,-71,-74,-54,-66,-69,-74
62,-68,-67,-72,-75,-54,-62,-74,-73
63,-52,-62,-71,-71,-68,-71,-67,-74
64,-50,-65,-72,-73,-64,-67,-73,-74
65,-49,-65,-70,-72,-65,-68,-70,-69
66,-48,-63,-70,-72,-66,-64,-70,-74
67,-59,-62,-73,-73,-63,-66,-70,-72
68,-53,-66,-69,-75,-64,-67,-72,-69
69,-55,-61,-67,-77,-61,-65,-74,-73
70,-59,-64,-70,-72,-62,-67,-68,-71
71,-59,-64,-68,-71,-62,-68,-70,-76
72,-60,-64,-68,-72,-61,-62,-73,-74
73,-60,-65,-68,-76,-58,-66,-70,-73
74,-61,-65,-69,-76,-55,-68,-70,-70
75,-61,-66,-70,-73,-62,-65,-71,-71
76,-63,-65,-69,-76,-58,-65,-71,-74
77,-62,-69,-73,-71,-54,-64,-70,-76
78,-63,-66,-70,-74,-58,-63,-73,-73
79,-62,-68,-67,-73,-55,-64,-67,-70
80,-64,-67,-69,-80,-52,-65,-69,-74
81,-65,-68,-71,-73,-57,-66,-69,-71
82,-64,-63,-70,-72,-56,-64,-66,-72
83,-64,-68,-70,-73,-55,-61,-71,-77
84,-50,-64,-72,-74,-65,-67,-73,-75
85,-47,-62,-72,-74,-65,-68,-73,-74
86,-48,-62,-70,-74,-66,-68,-69,-72
87,-53,-61,-69,-72,-64,-68,-73,-75
88,-58,-60,-68,-73,-61,-67,-67,-75
89,-57,-61,-67,-73,-65,-65,-69,-75
90,-57,-63,-68,-73,-62,-65,-70,-75
91,-57,-64,-68,-71,-59,-68,-66,-76
92,-57,-64,-69,-76,-64,-68,-72,-73
93,-60,-67,-72,-69,-65,-63,-68,-75
94,-59,-62,-71,-68,-60,-67,-70,-71
95,-58,-67,-70,-74,-59,-64,-70,-80
96,-60,-64,-70,-72,-56,-66,-71,-71
97,-68,-65,-71,-74,-56,-63,-70,-72
98,-65,-66,-72,-70,-56,-60,-71,-72
99,-61,-67,-71,-70,-57,-65,-71,-72
100,-63,-65,-69,-71,-56,-65,-66,-73
101,-68,-65,-71,-70,-55,-63,-73,-74
102,-65,-66,-69,-73,-53,-61,-70,-70
103,-66,-65,-71,-74,-54,-63,-71,-73
104,-66,-66,-71,-72,-52,-67,-69,-72
105,-49,-64,-67,-73,-66,-63,-69,-73
106,-48,-61,-72,-72,-65,-67,-70,-73
107,-51,-61,-66,-73,-65,-66,-71,-72
108,-52,-66,-69,-71,-64,-66,-73,-74
109,-54,-60,-67,-73,-63,-61,-70,-73
110,-55,-63,-72,-72,-62,-66,-75,-73
111,-56,-63,-70,-73,-61,-66,-69,-70
112,-58,-63,-70,-72,-59,-67,-69,-71
113,-58,-63,-68,-74,-62,-62,-71,-72
114,-58,-64,-69,-73,-60,-62,-72,-71
115,-59,-63,-69,-70,-60,-63,-65,-75
116,-60,-61,-67,-72,-56,-64,-68,-73
117,-63,-65,-73,-76,-55,-67,-70,-70
118,-62,-62,-69,-73,-57,-62,-67,-74
119,-63,-66,-70,-74,-57,-63,-69,-70
120,-65,-68,-69,-72,-55,-63,-69,-73
121,-63,-64,-69,-72,-55,-64,-72,-71
122,-61,-68,-72,-75,-50,-61,-65,-72
123,-64,-70,-72,-75,-52,-67,-73,-74
124,-65,-68,-72,-75,-52,-61,-66,-72
125,-67,-65,-72,-75,-53,-64,-69,-72
126,-47,-63,-66,-72,-69,-68,-68,-72
127,-51,-65,-68,-71,-62,-66,-72,-71
128,-48,-60,-66,-72,-65,-68,-72,-70
129,-51,-60,-66,-70,-67,-62,-70,-72
130,-55,-59,-67,-73,-63,-66,-70,-68
131,-56,-62,-71,-73,-63,-65,-73,-71
132,-56,-62,-66,-73,-62,-62,-67,-72
133,-56,-61,-65,-72,-66,-64,-70,-75
134,-58,-65,-70,-68,-59,-64,-70,-70
135,-58,-64,-68,-72,-65,-63,-65,-73
136,-59,-66,-68,-71,-59,-67,-68,-69
137,-62,-64,-76,-70,-57,-64,-68,-72
138,-60,-68,-70,-74,-61,-62,-67,-72
139,-60,-66,-70,-72,-59,-63,-69,-73
140,-63,-70,-68,-69,-58,-59,-68,-71
141,-61,-64,-69,-70,-55,-62,-66,-74
142,-64,-65,-69,-75,-54,-61,-68,-74
143,-68,-68,-67,-72,-51,-60,-72,-73
144,-60,-66,-71,-72,-53,-60,-67,-72
145,-64,-69,-73,-73,-48,-66,-67,-71
146,-67,-67,-71,-73,-57,-62,-66,-69
147,-48,-59,-67,-70,-68,-69,-71,-69
148,-52,-63,-65,-71,-63,-67,-70,-73
149,-50,-60,-62,-76,-62,-65,-68,-69
150,-52,-64,-68,-75,-68,-71,-73,-75
151,-51,-63,-67,-70,-64,-62,-71,-69
152,-54,-62,-66,-73,-66,-63,-68,-72
153,-56,-61,-69,-73,-56,-66,-67,-69
154,-56,-64,-67,-75,-60,-66,-70,-74
155,-58,-65,-73,-72,-58,-61,-67,-71
156,-61,-62,-68,-67,-63,-63,-67,-74
157,-62,-58,-68,-68,-59,-68,-72,-73
158,-64,-63,-65,-71,-61,-59,-67,-72
159,-59,-61,-69,-72,-58,-64,-68,-71
160,-61,-65,-69,-69,-56,-61,-67,-71
161,-64,-65,-68,-72,-56,-58,-69,-73
162,-67,-63,-68,-74,-57,-63,-69,-69
163,-61,-66,-70,-73,-52,-60,-68,-72
164,-62,-69,-68,-74,-51,-57,-68,-73
165,-64,-68,-67,-73,-54,-60,-73,-74
166,-62,-68,-71,-75,-55,-58,-68,-72
167,-70,-67,-71,-70,-50,-64,-71,-73
168,-53,-58,-65,-72,-68,-68,-73,-69
169,-55,-59,-69,-73,-64,-65,-70,-77
170,-56,-60,-69,-73,-67,-65,-73,-74
171,-50,-63,-68,-70,-64,-65,-72,-74
172,-56,-63,-65,-71,-67,-65,-69,-73
173,-57,-62,-67,-69,-66,-60,-69,-74
174,-57,-58,-72,-74,-62,-63,-71,-71
175,-58,-65,-63,-73,-65,-66,-67,-71
176,-59,-60,-68,-76,-63,-66,-67,-73
177,-59,-61,-68,-74,-59,-63,-70,-72
178,-61,-61,-65,-71,-54,-65,-67,-73
179,-63,-61,-72,-73,-60,-63,-68,-71
180,-61,-63,-67,-73,-60,-62,-69,-67
181,-62,-65,-69,-73,-60,-66,-69,-75
182,-62,-63,-70,-68,-63,-64,-64,-73
183,-58,-67,-67,-73,-56,-60,-65,-70
184,-64,-65,-69,-72,-56,-60,-68,-72
185,-62,-64,-67,-73,-60,-58,-67,-77
186,-65,-65,-70,-72,-56,-58,-69,-72
187,-62,-67,-69,-71,-56,-56,-69,-74
188,-65,-65,-67,-73,-60,-61,-65,-70
189,-55,-58,-67,-73,-67,-71,-70,-75
190,-52,-61,-72,-69,-63,-67,-70,-74
191,-53,-60,-68,-70,-68,-64,-70,-72
192,-52,-60,-68,-74,-65,-67,-69,-74
193,-57,-59,-68,-68,-63,-64,-68,-75
194,-52,-57,-68,-70,-61,-62,-70,-68
195,-56,-57,-65,-75,-62,-62,-67,-74
196,-56,-58,-67,-70,-61,-64,-69,-72
197,-58,-57,-68,-70,-63,-64,-67,-73
198,-58,-62,-66,-72,-62,-66,-68,-72
199,-60,-63,-69,-74,-61,-64,-67,-71
200,-61,-64,-67,-71,-58,-60,-68,-74
201,-62,-63,-69,-70,-56,-60,-71,-72
202,-62,-66,-71,-71,-57,-64,-67,-67
203,-62,-67,-70,-76,-60,-60,-71,-71
204,-63,-64,-68,-70,-57,-55,-70,-72
205,-64,-65,-67,-72,-57,-60,-70,-71
206,-66,-63,-64,-66,-57,-58,-67,-71
207,-66,-64,-69,-76,-53,-59,-67,-70
208,-63,-63,-67,-73,-57,-60,-70,-71
209,-64,-67,-68,-70,-56,-59,-65,-72
210,-58,-62,-68,-70,-63,-67,-70,-76
211,-57,-57,-68,-73,-68,-68,-74,-75
212,-50,-58,-66,-67,-68,-66,-70,-71
213,-57,-58,-67,-75,-68,-65,-70,-75
214,-59,-60,-66,-73,-64,-65,-69,-71
215,-56,-58,-71,-74,-63,-63,-67,-70
216,-59,-62,-70,-71,-61,-65,-69,-69
217,-58,-59,-66,-70,-63,-61,-73,-74
218,-59,-63,-67,-70,-61,-64,-67,-69
219,-61,-58,-66,-70,-61,-64,-70,-69
220,-59,-64,-69,-69,-60,-61,-67,-72
221,-64,-62,-67,-71,-57,-60,-69,-72
222,-64,-64,-67,-72,-59,-63,-66,-70
223,-64,-60,-68,-71,-58,-65,-68,-68
224,-66,-65,-68,-74,-62,-60,-67,-72
225,-60,-67,-66,-75,-58,-60,-69,-72
226,-65,-66,-67,-75,-56,-60,-65,-72
227,-63,-66,-68,-69,-58,-58,-68,-70
228,-67,-66,-66,-72,-55,-58,-68,-68
229,-66,-70,-72,-73,-58,-63,-70,-71
230,-66,-69,-70,-70,-57,-59,-60,-71
231,-54,-57,-70,-71,-68,-69,-70,-72
232,-55,-56,-67,-69,-68,-67,-65,-70
233,-54,-59,-72,-69,-63,-68,-70,-69
234,-59,-55,-68,-68,-63,-65,-69,-72
235,-57,-59,-65,-71,-62,-65,-63,-71
236,-58,-59,-65,-72,-65,-65,-66,-73
237,-60,-62,-66,-71,-61,-64,-68,-69
238,-61,-59,-67,-72,-63,-61,-69,-72
239,-60,-62,-67,-71,-64,-59,-65,-69
240,-59,-61,-64,-70,-63,-61,-70,-70
241,-61,-61,-69,-71,-59,-63,-65,-73
242,-61,-62,-67,-69,-59,-64,-69,-72
243,-61,-63,-63,-73,-61,-62,-70,-72
244,-62,-61,-69,-75,-61,-56,-71,-71
245,-67,-63,-68,-72,-60,-61,-70,-72
246,-62,-64,-71,-70,-57,-57,-66,-71
247,-61,-65,-69,-71,-57,-56,-69,-73
248,-63,-64,-71,-67,-56,-58,-65,-69
249,-65,-64,-69,-71,-58,-59,-63,-66
250,-65,-66,-70,-69,-54,-58,-67,-71
251,-65,-67,-71,-73,-59,-58,-67,-69
252,-56,-54,-66,-67,-67,-65,-72,-72
253,-57,-54,-71,-69,-65,-66,-70,-70
254,-57,-54,-68,-71,-63,-64,-69,-72
255,-62,-56,-70,-71,-65,-64,-75,-69
256,-60,-59,-68,-68,-68,-68,-65,-73
257,-60,-58,-67,-71,-62,-63,-70,-73
258,-58,-58,-69,-71,-65,-66,-67,-68
259,-61,-58,-66,-71,-63,-66,-68,-72
260,-60,-61,-66,-71,-65,-61,-67,-71
261,-61,-59,-68,-72,-62,-59,-65,-72
262,-63,-61,-68,-72,-62,-62,-64,-69
263,-58,-60,-69,-70,-60,-63,-68,-70
264,-60,-62,-68,-71,-60,-61,-67,-70
265,-63,-66,-69,-74,-56,-56,-66,-70
266,-68,-62,-68,-75,-59,-59,-69,-71
267,-63,-67,-67,-72,-61,-56,-66,-70
268,-65,-65,-64,-73,-62,-57,-65,-71
269,-66,-67,-71,-71,-60,-57,-67,-73
270,-67,-63,-69,-70,-57,-58,-65,-69
271,-65,-65,-71,-74,-55,-58,-67,-70
272,-68,-61,-69,-72,-61,-58,-66,-68
273,-56,-55,-61,-71,-64,-69,-70,-72
274,-58,-56,-69,-69,-64,-68,-68,-70
275,-59,-57,-66,-73,-66,-63,-70,-74
276,-61,-54,-65,-70,-66,-65,-72,-73
277,-59,-54,-66,-69,-63,-65,-67,-70
278,-61,-57,-66,-68,-68,-65,-67,-72
279,-61,-56,-68,-70,-63,-63,-65,-66
280,-60,-58,-63,-73,-63,-63,-67,-71
281,-60,-60,-65,-67,-63,-61,-70,-72
282,-61,-60,-65,-72,-61,-62,-63,-70
283,-64,-63,-69,-70,-62,-57,-66,-74
284,-60,-62,-65,-67,-62,-59,-66,-72
285,-63,-62,-68,-70,-61,-60,-66,-70
286,-66,-65,-68,-73,-59,-57,-68,-72
287,-63,-61,-65,-71,-58,-57,-65,-69
288,-63,-59,-68,-73,-59,-63,-68,-71
289,-63,-62,-68,-74,-60,-56,-67,-70
290,-66,-63,-66,-71,-58,-58,-66,-71
291,-65,-63,-67,-72,-57,-57,-66,-75
292,-68,-67,-70,-71,-63,-53,-67,-66
293,-67,-66,-70,-70,-61,-56,-67,-69
294,-59,-53,-64,-69,-70,-65,-66,-75
295,-57,-53,-67,-73,-68,-67,-67,-73
296,-58,-52,-63,-65,-64,-70,-66,-74
297,-60,-52,-69,-73,-70,-67,-65,-73
298,-63,-54,-64,-73,-69,-62,-66,-73
299,-59,-56,-66,-67,-66,-66,-67,-70
300,-59,-57,-66,-69,-63,-67,-66,-69
301,-64,-61,-64,-70,-66,-66,-68,-71
302,-62,-59,-67,-70,-65,-62,-67,-69
303,-61,-61,-69,-71,-60,-62,-66,-68
304,-62,-57,-69,-72,-64,-60,-67,-71
305,-61,-64,-68,-66,-60,-58,-70,-72
306,-66,-61,-67,-72,-65,-57,-66,-70
307,-63,-64,-66,-70,-59,-60,-63,-72
308,-61,-65,-66,-71,-66,-58,-65,-70
309,-64,-65,-69,-71,-61,-53,-64,-71
310,-59,-61,-69,-71,-59,-56,-66,-72
311,-69,-67,-66,-72,-59,-59,-67,-69
312,-66,-62,-67,-71,-56,-54,-64,-70
313,-68,-63,-65,-67,-59,-55,-66,-68
314,-69,-67,-69,-70,-60,-55,-69,-70
315,-61,-54,-63,-67,-65,-64,-73,-71
316,-60,-52,-63,-69,-69,-62,-65,-72
317,-64,-52,-69,-70,-68,-63,-68,-70
318,-56,-52,-62,-73,-66,-65,-68,-72
319,-60,-56,-67,-69,-64,-66,-69,-71
320,-61,-54,-68,-74,-67,-63,-70,-72
321,-62,-52,-64,-71,-66,-64,-65,-70
322,-64,-58,-64,-70,-63,-63,-62,-76
323,-59,-59,-63,-69,-67,-64,-66,-69
324,-62,-58,-66,-70,-66,-60,-68,-68
325,-63,-62,-64,-73,-61,-57,-67,-72
326,-62,-56,-67,-71,-61,-57,-66,-70
327,-59,-62,-65,-68,-65,-60,-68,-70
328,-64,-66,-64,-69,-62,-60,-68,-66
329,-63,-60,-64,-73,-63,-56,-65,-70
330,-65,-65,-71,-75,-62,-57,-62,-69
331,-68,-63,-64,-73,-61,-58,-64,-70
332,-64,-62,-66,-68,-61,-52,-69,-70
333,-68,-63,-68,-70,-58,-53,-64,-72
334,-67,-63,-68,-73,-62,-55,-65,-68
335,-67,-65,-75,-67,-58,-56,-66,-72
336,-58,-49,-66,-69,-68,-65,-69,-74
337,-60,-49,-62,-70,-67,-68,-68,-68
338,-63,-53,-62,-71,-70,-64,-67,-71
339,-58,-57,-63,-68,-71,-64,-69,-72
340,-63,-55,-61,-70,-65,-65,-64,-72
341,-59,-58,-66,-68,-66,-60,-66,-71
342,-62,-58,-68,-70,-65,-61,-67,-70
343,-66,-57,-67,-68,-65,-60,-67,-70
344,-61,-53,-66,-72,-64,-66,-67,-68
345,-62,-57,-66,-69,-60,-63,-69,-72
346,-62,-55,-67,-72,-63,-58,-66,-72
347,-63,-61,-66,-68,-61,-61,-66,-71
348,-67,-62,-68,-69,-63,-61,-66,-69
349,-63,-64,-62,-72,-64,-59,-67,-69
350,-66,-62,-65,-70,-63,-59,-65,-69
351,-63,-63,-68,-70,-64,-54,-67,-70
352,-67,-61,-66,-69,-62,-56,-68,-67
353,-69,-64,-69,-70,-63,-54,-67,-69
354,-68,-66,-70,-69,-60,-52,-64,-72
355,-66,-65,-68,-67,-61,-51,-64,-70
356,-69,-65,-69,-69,-61,-55,-65,-70
357,-62,-47,-64,-69,-67,-67,-66,-70
358,-61,-50,-63,-67,-68,-66,-68,-66
359,-64,-50,-62,-70,-67,-65,-63,-72
360,-63,-49,-60,-69,-64,-64,-67,-70
361,-62,-51,-63,-66,-65,-62,-66,-71
362,-65,-53,-65,-68,-65,-62,-61,-71
363,-64,-50,-63,-67,-63,-65,-66,-72
364,-63,-53,-66,-66,-66,-62,-66,-70
365,-62,-57,-63,-66,-64,-61,-61,-69
366,-63,-59,-66,-68,-64,-61,-65,-66
367,-61,-62,-63,-68,-67,-59,-68,-69
368,-68,-61,-65,-71,-65,-57,-66,-67
369,-64,-62,-68,-67,-62,-55,-68,-69
370,-66,-60,-70,-70,-63,-56,-61,-69
371,-68,-63,-67,-71,-65,-55,-59,-66
372,-61,-64,-65,-71,-64,-56,-65,-72
373,-69,-66,-68,-67,-60,-55,-65,-68
374,-66,-66,-66,-69,-60,-54,-67,-69
375,-69,-67,-65,-69,-61,-53,-67,-66
376,-64,-69,-66,-68,-62,-53,-63,-70
377,-67,-64,-72,-70,-63,-53,-68,-73
378,-62,-50,-67,-64,-67,-66,-69,-74
379,-60,-48,-68,-75,-70,-68,-65,-72
380,-62,-51,-62,-68,-66,-63,-70,-70
381,-62,-50,-61,-69,-68,-64,-66,-75
382,-63,-54,-63,-67,-66,-65,-66,-66
383,-61,-55,-66,-72,-65,-64,-69,-70
384,-66,-57,-62,-69,-63,-63,-68,-71
385,-62,-58,-61,-68,-64,-61,-65,-65
386,-66,-58,-61,-75,-68,-62,-67,-68
387,-62,-60,-65,-69,-68,-58,-66,-68
388,-62,-63,-68,-70,-61,-56,-64,-69
389,-65,-62,-64,-67,-62,-58,-69,-70
390,-64,-63,-65,-69,-67,-54,-67,-68
391,-68,-61,-67,-70,-62,-56,-65,-68
392,-63,-61,-66,-71,-59,-57,-68,-67
393,-67,-63,-67,-70,-65,-56,-64,-69
394,-67,-63,-66,-71,-63,-52,-63,-69
395,-61,-67,-68,-74,-62,-51,-60,-66
396,-64,-65,-70,-69,-64,-50,-63,-68
397,-64,-64,-68,-68,-63,-55,-65,-69
398,-68,-64,-65,-69,-60,-53,-65,-67
399,-62,-53,-64,-69,-66,-62,-69,-72
400,-65,-51,-61,-70,-69,-65,-68,-70
401,-64,-52,-62,-68,-66,-63,-66,-70
402,-60,-56,-64,-66,-70,-66,-66,-69
403,-65,-53,-64,-71,-64,-59,-64,-69
404,-63,-58,-64,-69,-65,-60,-64,-69
405,-66,-53,-65,-68,-65,-64,-64,-68
406,-63,-55,-64,-69,-63,-64,-64,-69
407,-60,-59,-64,-67,-66,-64,-63,-71
408,-64,-59,-58,-69,-68,-57,-62,-68
409,-65,-59,-60,-71,-67,-62,-66,-70
410,-65,-62,-65,-71,-66,-59,-61,-69
411,-67,-59,-66,-69,-66,-56,-59,-72
412,-61,-61,-63,-71,-63,-59,-64,-69
413,-63,-63,-68,-67,-63,-60,-64,-74
414,-65,-63,-66,-66,-66,-55,-63,-72
415,-70,-64,-67,-73,-65,-54,-60,-70
416,-64,-66,-66,-73,-61,-52,-64,-67
417,-68,-64,-61,-69,-65,-54,-64,-69
418,-66,-68,-69,-68,-61,-54,-64,-71
419,-69,-67,-71,-73,-62,-50,-64,-68
420,-67,-50,-61,-64,-70,-67,-67,-69
421,-65,-53,-59,-69,-70,-66,-65,-67
422,-68,-54,-63,-67,-66,-65,-69,-70
423,-66,-54,-60,-69,-66,-67,-68,-69
424,-66,-53,-61,-70,-67,-63,-68,-68
425,-66,-51,-63,-67,-69,-65,-67,-70
426,-64,-54,-64,-69,-63,-60,-63,-69
427,-63,-56,-60,-70,-68,-62,-64,-67
428,-63,-57,-61,-70,-66,-59,-63,-72
429,-66,-61,-64,-68,-65,-61,-68,-69
430,-67,-60,-65,-67,-67,-60,-63,-66
431,-66,-62,-63,-66,-66,-62,-62,-71
432,-66,-61,-62,-72,-65,-60,-64,-69
433,-68,-64,-64,-68,-64,-56,-61,-68
434,-65,-61,-65,-69,-65,-57,-60,-68
435,-65,-64,-64,-69,-62,-56,-59,-70
436,-63,-64,-65,-69,-63,-57,-62,-68
437,-67,-62,-68,-70,-65,-50,-63,-65
438,-65,-63,-61,-71,-66,-53,-61,-72
439,-68,-63,-65,-70,-63,-56,-63,-71
440,-67,-67,-69,-66,-67,-57,-65,-65
441,-64,-55,-60,-65,-68,-65,-65,-72
442,-66,-51,-63,-68,-68,-68,-63,-70
443,-65,-53,-60,-70,-69,-66,-69,-69
444,-64,-52,-61,-68,-66,-64,-65,-68
445,-61,-56,-64,-66,-68,-63,-66,-69
446,-63,-56,-63,-70,-66,-67,-64,-69
447,-65,-55,-64,-69,-66,-64,-67,-69
448,-65,-55,-64,-67,-68,-65,-63,-66
449,-64,-57,-65,-68,-63,-61,-63,-71
450,-68,-58,-64,-65,-67,-57,-60,-69
451,-64,-60,-65,-69,-66,-62,-62,-68
452,-71,-62,-65,-68,-63,-58,-61,-71
453,-70,-62,-66,-68,-67,-60,-62,-68
454,-66,-64,-65,-68,-63,-55,-61,-71
455,-69,-66,-63,-67,-63,-57,-63,-67
456,-66,-65,-63,-66,-70,-57,-61,-64
457,-66,-65,-68,-73,-61,-52,-61,-66
458,-64,-66,-64,-66,-60,-55,-59,-69
459,-67,-67,-65,-71,-64,-56,-61,-66
460,-67,-65,-66,-69,-65,-58,-61,-68
461,-67,-65,-66,-69,-64,-58,-62,-68
462,-64,-57,-61,-65,-70,-66,-64,-69
463,-65,-53,-63,-66,-69,-68,-67,-70
464,-65,-53,-61,-62,-67,-62,-65,-69
465,-66,-57,-59,-66,-67,-64,-64,-69
466,-67,-54,-59,-64,-70,-62,-63,-68
467,-64,-57,-61,-68,-68,-61,-65,-69
468,-64,-55,-63,-68,-65,-62,-65,-70
469,-67,-60,-58,-69,-68,-61,-63,-74
470,-61,-56,-64,-64,-68,-63,-63,-69
471,-66,-58,-60,-69,-63,-63,-63,-68
472,-63,-58,-65,-70,-66,-62,-66,-71
473,-71,-62,-62,-68,-62,-62,-61,-66
474,-66,-63,-64,-68,-63,-60,-63,-63
475,-63,-62,-64,-69,-64,-58,-62,-71
476,-68,-64,-65,-69,-69,-61,-62,-67
477,-66,-65,-67,-67,-67,-56,-59,-71
478,-68,-66,-64,-71,-64,-58,-64,-66
479,-69,-65,-63,-67,-65,-58,-63,-65
480,-64,-65,-64,-71,-66,-57,-61,-66
481,-72,-65,-65,-69,-66,-55,-62,-67
482,-67,-66,-68,-66,-64,-56,-61,-69
483,-68,-56,-59,-64,-71,-63,-66,-70
484,-65,-54,-59,-68,-68,-67,-71,-71
485,-68,-55,-59,-65,-67,-66,-62,-70
486,-67,-56,-58,-68,-69,-63,-68,-70
487,-64,-58,-57,-63,-65,-68,-68,-71
488,-64,-57,-60,-68,-69,-68,-63,-70
489,-67,-56,-63,-69,-64,-62,-68,-67
490,-68,-65,-60,-69,-66,-60,-63,-67
491,-67,-61,-59,-66,-62,-61,-63,-69
492,-67,-60,-62,-65,-65,-59,-65,-68
493,-63,-60,-63,-64,-67,-59,-61,-66
494,-65,-63,-66,-67,-67,-61,-62,-67
495,-65,-60,-63,-64,-65,-61,-61,-68
496,-64,-62,-65,-69,-66,-59,-64,-69
497,-67,-62,-64,-65,-66,-59,-60,-68
498,-67,-64,-69,-70,-65,-57,-60,-67
499,-68,-62,-64,-68,-64,-54,-65,-64
500,-68,-62,-67,-71,-63,-54,-62,-68
501,-66,-67,-66,-70,-64,-61,-62,-63
502,-69,-68,-64,-69,-65,-54,-58,-65
503,-71,-70,-67,-69,-62,-58,-59,-66
504,-63,-58,-60,-67,-67,-66,-63,-70
505,-63,-58,-61,-62,-67,-66,-66,-70
506,-65,-59,-58,-65,-69,-66,-65,-70
507,-66,-54,-59,-63,-67,-67,-63,-69
508,-65,-59,-56,-67,-65,-65,-65,-68
509,-66,-58,-60,-67,-69,-63,-64,-69
510,-63,-59,-59,-70,-66,-66,-63,-72
511,-63,-60,-62,-67,-68,-65,-60,-68
512,-69,-63,-61,-62,-69,-58,-61,-67
513,-66,-59,-61,-69,-67,-62,-64,-68
514,-64,-63,-63,-67,-68,-62,-62,-64
515,-67,-61,-63,-69,-70,-60,-64,-67
516,-68,-61,-63,-67,-64,-62,-67,-63
517,-65,-65,-64,-66,-67,-60,-64,-65
518,-69,-61,-65,-66,-65,-57,-61,-67
519,-69,-60,-63,-66,-64,-56,-62,-67
520,-68,-68,-65,-72,-65,-57,-60,-68
521,-71,-66,-63,-69,-67,-59,-62,-64
522,-67,-65,-68,-69,-67,-56,-59,-68
523,-73,-66,-69,-67,-70,-59,-59,-68
524,-68,-69,-67,-67,-68,-59,-59,-67
525,-65,-60,-56,-67,-67,-66,-67,-69
526,-70,-60,-58,-65,-68,-65,-66,-70
527,-66,-59,-60,-68,-67,-63,-67,-70
528,-64,-60,-60,-65,-70,-69,-61,-68
529,-65,-56,-58,-66,-67,-64,-65,-67
