building,floor,site,tile,tessellation_type,coord_a_x,coord_a_y,coord_b_x,coord_b_y,coord_c_x,coord_c_y,coord_d_x,coord_d_y
0,11,NULL,tile_409,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_466,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_438,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_443,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_441,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_398,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_401,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_498,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_486,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_509,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_511,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_539,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_584,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_623,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_632,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_633,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_589,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_530,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_690,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_684,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_731,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_785,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_827,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_878,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_935,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1006,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1058,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1108,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1176,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1243,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1309,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1369,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1402,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1431,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1441,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1438,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1445,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1435,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1439,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1409,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1366,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1323,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1277,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1222,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1148,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1143,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1141,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1252,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1235,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1209,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1263,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1314,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1296,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1248,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1187,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1125,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1080,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1042,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_996,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_933,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_875,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_825,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_779,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_728,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_681,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_629,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_587,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_544,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_521,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_561,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_605,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_649,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_702,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_743,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_791,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_836,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_897,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_964,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_943,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_936,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1021,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1050,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1013,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1056,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1104,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_1157,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_655,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,11,NULL,tile_650,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_968,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_905,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_862,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_816,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_770,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_717,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_680,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_669,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_672,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_667,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_713,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_761,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_765,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_783,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_810,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_868,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_900,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_966,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1019,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1064,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1111,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1181,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1249,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1305,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1344,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1294,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1234,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1158,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1102,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1114,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1138,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1215,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1258,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1242,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1214,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1057,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1010,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_946,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_888,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_834,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_790,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_740,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_696,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_644,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_603,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_558,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_517,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_477,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_430,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_382,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_342,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_311,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_269,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_225,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_184,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_119,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_98,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_83,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_68,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_77,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_73,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_64,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_66,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_31,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_15,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_4,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_130,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_192,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_165,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_138,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_143,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_144,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_134,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_231,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_275,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_296,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_320,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_373,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_407,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_465,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_505,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_534,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_578,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_616,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_384,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_388,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_392,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_378,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_331,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_297,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_258,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_208,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_207,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_153,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_157,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_194,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_171,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_402,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_431,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_476,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_471,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_515,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_514,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_550,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_549,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_547,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_545,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_499,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_447,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_582,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_591,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_592,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_636,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_630,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_678,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_718,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_773,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_822,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_870,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_912,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_982,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1030,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1086,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1134,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1205,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1266,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1316,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1363,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1398,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,10,NULL,tile_1426,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,9,NULL,tile_1212,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,9,NULL,tile_1140,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,9,NULL,tile_1092,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,9,NULL,tile_1049,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,9,NULL,tile_1003,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,9,NULL,tile_957,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,9,NULL,tile_963,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,9,NULL,tile_938,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,9,NULL,tile_934,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,9,NULL,tile_999,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0,9,NULL,tile_898,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
