fingerprint_id,coord_x,coord_y,coord_z,building,floor,site,tile,user_id,device_id,epoch,set,is_radio_map,preceded_by,followed_by,notes
24,44.6521,23.965,NULL,0,11,NULL,tile_487,1,1,NULL,training,True,NULL,NULL,NULL
25,44.6521,23.965,NULL,0,11,NULL,tile_487,1,1,NULL,training,True,NULL,NULL,NULL
26,44.6521,23.965,NULL,0,11,NULL,tile_487,1,1,NULL,training,True,NULL,NULL,NULL
27,44.6521,23.965,NULL,0,11,NULL,tile_487,1,1,NULL,training,True,NULL,NULL,NULL
28,44.7648,21.3727,NULL,0,11,NULL,tile_488,1,1,NULL,training,True,NULL,NULL,NULL
29,44.7648,21.3727,NULL,0,11,NULL,tile_488,1,1,NULL,training,True,NULL,NULL,NULL
30,44.7648,21.3727,NULL,0,11,NULL,tile_488,1,1,NULL,training,True,NULL,NULL,NULL
31,44.7648,21.3727,NULL,0,11,NULL,tile_488,1,1,NULL,training,True,NULL,NULL,NULL
32,44.9338,18.1463,NULL,0,11,NULL,tile_494,1,1,NULL,training,True,NULL,NULL,NULL
33,44.9338,18.1463,NULL,0,11,NULL,tile_494,1,1,NULL,training,True,NULL,NULL,NULL
34,44.9338,18.1463,NULL,0,11,NULL,tile_494,1,1,NULL,training,True,NULL,NULL,NULL
35,44.9338,18.1463,NULL,0,11,NULL,tile_494,1,1,NULL,training,True,NULL,NULL,NULL
36,41.9376,18.1511,NULL,0,11,NULL,tile_451,1,1,NULL,training,True,NULL,NULL,NULL
37,41.9376,18.1511,NULL,0,11,NULL,tile_451,1,1,NULL,training,True,NULL,NULL,NULL
38,41.9376,18.1511,NULL,0,11,NULL,tile_451,1,1,NULL,training,True,NULL,NULL,NULL
39,39.0071,18.1088,NULL,0,11,NULL,tile_414,1,1,NULL,training,True,NULL,NULL,NULL
40,39.0071,18.1088,NULL,0,11,NULL,tile_414,1,1,NULL,training,True,NULL,NULL,NULL
41,36.0344,18.1651,NULL,0,11,NULL,tile_363,1,1,NULL,training,True,NULL,NULL,NULL
42,36.0344,18.1651,NULL,0,11,NULL,tile_363,1,1,NULL,training,True,NULL,NULL,NULL
43,36.0344,18.1651,NULL,0,11,NULL,tile_363,1,1,NULL,training,True,NULL,NULL,NULL
44,32.8784,17.9397,NULL,0,11,NULL,tile_321,1,1,NULL,training,True,NULL,NULL,NULL
45,32.8784,17.9397,NULL,0,11,NULL,tile_321,1,1,NULL,training,True,NULL,NULL,NULL
46,32.8784,17.9397,NULL,0,11,NULL,tile_321,1,1,NULL,training,True,NULL,NULL,NULL
47,29.7084,18.0806,NULL,0,11,NULL,tile_288,1,1,NULL,training,True,NULL,NULL,NULL
48,29.7084,18.0806,NULL,0,11,NULL,tile_288,1,1,NULL,training,True,NULL,NULL,NULL
49,26.9047,18.137,NULL,0,11,NULL,tile_254,1,1,NULL,training,True,NULL,NULL,NULL
50,26.9047,18.137,NULL,0,11,NULL,tile_254,1,1,NULL,training,True,NULL,NULL,NULL
51,24.5518,16.1363,NULL,0,11,NULL,tile_223,1,1,NULL,training,True,NULL,NULL,NULL
52,24.5518,16.1363,NULL,0,11,NULL,tile_223,1,1,NULL,training,True,NULL,NULL,NULL
53,22.3539,14.8401,NULL,0,11,NULL,tile_185,1,1,NULL,training,True,NULL,NULL,NULL
54,22.3539,14.8401,NULL,0,11,NULL,tile_185,1,1,NULL,training,True,NULL,NULL,NULL
55,21.4523,17.8834,NULL,0,11,NULL,tile_169,1,1,NULL,training,True,NULL,NULL,NULL
56,21.4523,17.8834,NULL,0,11,NULL,tile_169,1,1,NULL,training,True,NULL,NULL,NULL
57,20.7619,20.9407,NULL,0,11,NULL,tile_141,1,1,NULL,training,True,NULL,NULL,NULL
58,20.7619,20.9407,NULL,0,11,NULL,tile_141,1,1,NULL,training,True,NULL,NULL,NULL
59,20.6914,24.1952,NULL,0,11,NULL,tile_139,1,1,NULL,training,True,NULL,NULL,NULL
60,20.7966,27.3343,NULL,0,11,NULL,tile_142,1,1,NULL,training,True,NULL,NULL,NULL
61,20.7966,27.3343,NULL,0,11,NULL,tile_142,1,1,NULL,training,True,NULL,NULL,NULL
62,18.2027,19.8381,NULL,0,11,NULL,tile_102,1,1,NULL,training,True,NULL,NULL,NULL
63,18.2027,19.8381,NULL,0,11,NULL,tile_102,1,1,NULL,training,True,NULL,NULL,NULL
64,18.2027,19.8381,NULL,0,11,NULL,tile_102,1,1,NULL,training,True,NULL,NULL,NULL
65,20.1689,13.3656,NULL,0,11,NULL,tile_123,1,1,NULL,training,True,NULL,NULL,NULL
66,17.5075,14.9218,NULL,0,11,NULL,tile_91,1,1,NULL,training,True,NULL,NULL,NULL
67,17.5075,14.9218,NULL,0,11,NULL,tile_91,1,1,NULL,training,True,NULL,NULL,NULL
68,15.9768,18.1874,NULL,0,11,NULL,tile_78,1,1,NULL,training,True,NULL,NULL,NULL
69,15.9768,18.1874,NULL,0,11,NULL,tile_78,1,1,NULL,training,True,NULL,NULL,NULL
70,15.9768,18.1874,NULL,0,11,NULL,tile_78,1,1,NULL,training,True,NULL,NULL,NULL
71,19.3671,17.8812,NULL,0,11,NULL,tile_117,1,1,NULL,training,True,NULL,NULL,NULL
72,19.3671,17.8812,NULL,0,11,NULL,tile_117,1,1,NULL,training,True,NULL,NULL,NULL
73,20.3083,15.8062,NULL,0,11,NULL,tile_126,1,1,NULL,training,True,NULL,NULL,NULL
74,20.3083,15.8062,NULL,0,11,NULL,tile_126,1,1,NULL,training,True,NULL,NULL,NULL
75,18.5284,11.6793,NULL,0,11,NULL,tile_108,1,1,NULL,training,True,NULL,NULL,NULL
76,18.5284,11.6793,NULL,0,11,NULL,tile_108,1,1,NULL,training,True,NULL,NULL,NULL
77,18.5284,11.6793,NULL,0,11,NULL,tile_108,1,1,NULL,training,True,NULL,NULL,NULL
78,16.0679,10.5567,NULL,0,11,NULL,tile_79,1,1,NULL,training,True,NULL,NULL,NULL
79,16.0679,10.5567,NULL,0,11,NULL,tile_79,1,1,NULL,training,True,NULL,NULL,NULL
80,16.0679,10.5567,NULL,0,11,NULL,tile_79,1,1,NULL,training,True,NULL,NULL,NULL
81,13.5166,8.70846,NULL,0,11,NULL,tile_35,1,1,NULL,training,True,NULL,NULL,NULL
82,13.5166,8.70846,NULL,0,11,NULL,tile_35,1,1,NULL,training,True,NULL,NULL,NULL
83,13.5166,8.70846,NULL,0,11,NULL,tile_35,1,1,NULL,training,True,NULL,NULL,NULL
84,10.1036,7.1437,NULL,0,11,NULL,tile_18,1,1,NULL,training,True,NULL,NULL,NULL
85,10.1036,7.1437,NULL,0,11,NULL,tile_18,1,1,NULL,training,True,NULL,NULL,NULL
86,12.1333,11.5545,NULL,0,11,NULL,tile_33,1,1,NULL,training,True,NULL,NULL,NULL
87,12.1333,11.5545,NULL,0,11,NULL,tile_33,1,1,NULL,training,True,NULL,NULL,NULL
88,14.5598,13.6069,NULL,0,11,NULL,tile_40,1,1,NULL,training,True,NULL,NULL,NULL
89,14.5598,13.6069,NULL,0,11,NULL,tile_40,1,1,NULL,training,True,NULL,NULL,NULL
90,13.9022,11.4865,NULL,0,11,NULL,tile_37,1,1,NULL,training,True,NULL,NULL,NULL
91,13.9022,11.4865,NULL,0,11,NULL,tile_37,1,1,NULL,training,True,NULL,NULL,NULL
92,13.9022,11.4865,NULL,0,11,NULL,tile_37,1,1,NULL,training,True,NULL,NULL,NULL
93,13.9022,11.4865,NULL,0,11,NULL,tile_37,1,1,NULL,training,True,NULL,NULL,NULL
94,11.3849,14.8201,NULL,0,11,NULL,tile_25,1,1,NULL,training,True,NULL,NULL,NULL
95,11.3849,14.8201,NULL,0,11,NULL,tile_25,1,1,NULL,training,True,NULL,NULL,NULL
96,11.3849,14.8201,NULL,0,11,NULL,tile_25,1,1,NULL,training,True,NULL,NULL,NULL
97,10.3871,17.7229,NULL,0,11,NULL,tile_20,1,1,NULL,training,True,NULL,NULL,NULL
98,10.3871,17.7229,NULL,0,11,NULL,tile_20,1,1,NULL,training,True,NULL,NULL,NULL
99,10.3871,17.7229,NULL,0,11,NULL,tile_20,1,1,NULL,training,True,NULL,NULL,NULL
100,10.3871,17.7229,NULL,0,11,NULL,tile_20,1,1,NULL,training,True,NULL,NULL,NULL
101,9.54803,20.9318,NULL,0,11,NULL,tile_16,1,1,NULL,training,True,NULL,NULL,NULL
102,9.54803,20.9318,NULL,0,11,NULL,tile_16,1,1,NULL,training,True,NULL,NULL,NULL
103,9.54803,20.9318,NULL,0,11,NULL,tile_16,1,1,NULL,training,True,NULL,NULL,NULL
104,9.54803,20.9318,NULL,0,11,NULL,tile_16,1,1,NULL,training,True,NULL,NULL,NULL
105,8.47083,24.1294,NULL,0,11,NULL,tile_11,1,1,NULL,training,True,NULL,NULL,NULL
106,8.47083,24.1294,NULL,0,11,NULL,tile_11,1,1,NULL,training,True,NULL,NULL,NULL
107,7.5864,26.9465,NULL,0,11,NULL,tile_5,1,1,NULL,training,True,NULL,NULL,NULL
108,7.5864,26.9465,NULL,0,11,NULL,tile_5,1,1,NULL,training,True,NULL,NULL,NULL
109,7.5864,26.9465,NULL,0,11,NULL,tile_5,1,1,NULL,training,True,NULL,NULL,NULL
110,7.5864,26.9465,NULL,0,11,NULL,tile_5,1,1,NULL,training,True,NULL,NULL,NULL
111,8.74296,28.5453,NULL,0,11,NULL,tile_14,1,1,NULL,training,True,NULL,NULL,NULL
112,8.74296,28.5453,NULL,0,11,NULL,tile_14,1,1,NULL,training,True,NULL,NULL,NULL
113,8.74296,28.5453,NULL,0,11,NULL,tile_14,1,1,NULL,training,True,NULL,NULL,NULL
114,11.6797,28.6134,NULL,0,11,NULL,tile_26,1,1,NULL,training,True,NULL,NULL,NULL
115,11.6797,28.6134,NULL,0,11,NULL,tile_26,1,1,NULL,training,True,NULL,NULL,NULL
116,11.6797,28.6134,NULL,0,11,NULL,tile_26,1,1,NULL,training,True,NULL,NULL,NULL
117,14.7639,28.534000000000002,NULL,0,11,NULL,tile_42,1,1,NULL,training,True,NULL,NULL,NULL
118,14.7639,28.534000000000002,NULL,0,11,NULL,tile_42,1,1,NULL,training,True,NULL,NULL,NULL
119,14.7639,28.534000000000002,NULL,0,11,NULL,tile_42,1,1,NULL,training,True,NULL,NULL,NULL
120,14.7639,28.534000000000002,NULL,0,11,NULL,tile_42,1,1,NULL,training,True,NULL,NULL,NULL
121,10.5711,26.629,NULL,0,11,NULL,tile_21,1,1,NULL,training,True,NULL,NULL,NULL
122,10.5711,26.629,NULL,0,11,NULL,tile_21,1,1,NULL,training,True,NULL,NULL,NULL
123,10.5711,26.629,NULL,0,11,NULL,tile_21,1,1,NULL,training,True,NULL,NULL,NULL
124,11.2628,24.2252,NULL,0,11,NULL,tile_22,1,1,NULL,training,True,NULL,NULL,NULL
125,11.2628,24.2252,NULL,0,11,NULL,tile_22,1,1,NULL,training,True,NULL,NULL,NULL
126,11.2628,24.2252,NULL,0,11,NULL,tile_22,1,1,NULL,training,True,NULL,NULL,NULL
127,15.2768,24.6334,NULL,0,11,NULL,tile_47,1,1,NULL,training,True,NULL,NULL,NULL
128,15.2768,24.6334,NULL,0,11,NULL,tile_47,1,1,NULL,training,True,NULL,NULL,NULL
129,15.2768,24.6334,NULL,0,11,NULL,tile_47,1,1,NULL,training,True,NULL,NULL,NULL
130,15.7268,21.5946,NULL,0,11,NULL,tile_60,1,1,NULL,training,True,NULL,NULL,NULL
131,15.7268,21.5946,NULL,0,11,NULL,tile_60,1,1,NULL,training,True,NULL,NULL,NULL
132,15.7268,21.5946,NULL,0,11,NULL,tile_60,1,1,NULL,training,True,NULL,NULL,NULL
133,15.7268,21.5946,NULL,0,11,NULL,tile_60,1,1,NULL,training,True,NULL,NULL,NULL
134,13.0849,20.7215,NULL,0,11,NULL,tile_34,1,1,NULL,training,True,NULL,NULL,NULL
135,13.0849,20.7215,NULL,0,11,NULL,tile_34,1,1,NULL,training,True,NULL,NULL,NULL
136,13.0849,20.7215,NULL,0,11,NULL,tile_34,1,1,NULL,training,True,NULL,NULL,NULL
137,13.0849,20.7215,NULL,0,11,NULL,tile_34,1,1,NULL,training,True,NULL,NULL,NULL
138,22.7559,9.53576,NULL,0,11,NULL,tile_189,1,1,NULL,training,True,NULL,NULL,NULL
139,22.7559,9.53576,NULL,0,11,NULL,tile_189,1,1,NULL,training,True,NULL,NULL,NULL
140,22.1853,11.0448,NULL,0,11,NULL,tile_181,1,1,NULL,training,True,NULL,NULL,NULL
141,22.1853,11.0448,NULL,0,11,NULL,tile_181,1,1,NULL,training,True,NULL,NULL,NULL
142,22.1853,11.0448,NULL,0,11,NULL,tile_181,1,1,NULL,training,True,NULL,NULL,NULL
143,22.1853,11.0448,NULL,0,11,NULL,tile_181,1,1,NULL,training,True,NULL,NULL,NULL
144,22.1853,11.0448,NULL,0,11,NULL,tile_181,1,1,NULL,training,True,NULL,NULL,NULL
145,22.1853,11.0448,NULL,0,11,NULL,tile_181,1,1,NULL,training,True,NULL,NULL,NULL
146,22.1853,11.0448,NULL,0,11,NULL,tile_181,1,1,NULL,training,True,NULL,NULL,NULL
147,22.1853,11.0448,NULL,0,11,NULL,tile_181,1,1,NULL,training,True,NULL,NULL,NULL
148,22.1853,11.0448,NULL,0,11,NULL,tile_181,1,1,NULL,training,True,NULL,NULL,NULL
149,22.1853,11.0448,NULL,0,11,NULL,tile_181,1,1,NULL,training,True,NULL,NULL,NULL
150,22.1853,11.0448,NULL,0,11,NULL,tile_181,1,1,NULL,training,True,NULL,NULL,NULL
151,22.1853,11.0448,NULL,0,11,NULL,tile_181,1,1,NULL,training,True,NULL,NULL,NULL
152,22.831999999999997,9.53576,NULL,0,11,NULL,tile_193,1,1,NULL,training,True,NULL,NULL,NULL
153,22.831999999999997,9.53576,NULL,0,11,NULL,tile_193,1,1,NULL,training,True,NULL,NULL,NULL
154,22.831999999999997,9.53576,NULL,0,11,NULL,tile_193,1,1,NULL,training,True,NULL,NULL,NULL
155,22.831999999999997,9.53576,NULL,0,11,NULL,tile_193,1,1,NULL,training,True,NULL,NULL,NULL
156,22.831999999999997,9.53576,NULL,0,11,NULL,tile_193,1,1,NULL,training,True,NULL,NULL,NULL
157,22.831999999999997,9.53576,NULL,0,11,NULL,tile_193,1,1,NULL,training,True,NULL,NULL,NULL
158,22.831999999999997,9.53576,NULL,0,11,NULL,tile_193,1,1,NULL,training,True,NULL,NULL,NULL
159,22.831999999999997,9.53576,NULL,0,11,NULL,tile_193,1,1,NULL,training,True,NULL,NULL,NULL
160,22.831999999999997,9.53576,NULL,0,11,NULL,tile_193,1,1,NULL,training,True,NULL,NULL,NULL
161,22.831999999999997,9.53576,NULL,0,11,NULL,tile_193,1,1,NULL,training,True,NULL,NULL,NULL
162,22.831999999999997,9.53576,NULL,0,11,NULL,tile_193,1,1,NULL,training,True,NULL,NULL,NULL
163,22.831999999999997,9.53576,NULL,0,11,NULL,tile_193,1,1,NULL,training,True,NULL,NULL,NULL
164,22.831999999999997,9.53576,NULL,0,11,NULL,tile_193,1,1,NULL,training,True,NULL,NULL,NULL
165,24.1762,7.126339999999999,NULL,0,11,NULL,tile_215,1,1,NULL,training,True,NULL,NULL,NULL
166,24.1762,7.126339999999999,NULL,0,11,NULL,tile_215,1,1,NULL,training,True,NULL,NULL,NULL
167,24.1762,7.126339999999999,NULL,0,11,NULL,tile_215,1,1,NULL,training,True,NULL,NULL,NULL
168,24.1762,7.126339999999999,NULL,0,11,NULL,tile_215,1,1,NULL,training,True,NULL,NULL,NULL
169,26.9154,7.48141,NULL,0,11,NULL,tile_255,1,1,NULL,training,True,NULL,NULL,NULL
170,26.9154,7.48141,NULL,0,11,NULL,tile_255,1,1,NULL,training,True,NULL,NULL,NULL
171,26.9154,7.48141,NULL,0,11,NULL,tile_255,1,1,NULL,training,True,NULL,NULL,NULL
172,26.9154,7.48141,NULL,0,11,NULL,tile_255,1,1,NULL,training,True,NULL,NULL,NULL
173,28.1454,9.53576,NULL,0,11,NULL,tile_276,1,1,NULL,training,True,NULL,NULL,NULL
174,28.1454,9.53576,NULL,0,11,NULL,tile_276,1,1,NULL,training,True,NULL,NULL,NULL
175,28.1454,9.53576,NULL,0,11,NULL,tile_276,1,1,NULL,training,True,NULL,NULL,NULL
176,30.111,7.30387,NULL,0,11,NULL,tile_305,1,1,NULL,training,True,NULL,NULL,NULL
177,30.111,7.30387,NULL,0,11,NULL,tile_305,1,1,NULL,training,True,NULL,NULL,NULL
178,30.111,7.30387,NULL,0,11,NULL,tile_305,1,1,NULL,training,True,NULL,NULL,NULL
179,33.0657,7.3546,NULL,0,11,NULL,tile_332,1,1,NULL,training,True,NULL,NULL,NULL
180,33.0657,7.3546,NULL,0,11,NULL,tile_332,1,1,NULL,training,True,NULL,NULL,NULL
181,33.0657,7.3546,NULL,0,11,NULL,tile_332,1,1,NULL,training,True,NULL,NULL,NULL
182,36.0078,7.418010000000001,NULL,0,11,NULL,tile_359,1,1,NULL,training,True,NULL,NULL,NULL
183,36.0078,7.418010000000001,NULL,0,11,NULL,tile_359,1,1,NULL,training,True,NULL,NULL,NULL
184,36.0078,7.418010000000001,NULL,0,11,NULL,tile_359,1,1,NULL,training,True,NULL,NULL,NULL
185,38.9625,7.3292399999999995,NULL,0,11,NULL,tile_409,1,1,NULL,training,True,NULL,NULL,NULL
186,38.9625,7.3292399999999995,NULL,0,11,NULL,tile_409,1,1,NULL,training,True,NULL,NULL,NULL
187,38.9625,7.3292399999999995,NULL,0,11,NULL,tile_409,1,1,NULL,training,True,NULL,NULL,NULL
188,42.0821,7.126339999999999,NULL,0,11,NULL,tile_466,1,1,NULL,training,True,NULL,NULL,NULL
189,42.0821,7.126339999999999,NULL,0,11,NULL,tile_466,1,1,NULL,training,True,NULL,NULL,NULL
190,42.0821,7.126339999999999,NULL,0,11,NULL,tile_466,1,1,NULL,training,True,NULL,NULL,NULL
191,42.0821,7.126339999999999,NULL,0,11,NULL,tile_466,1,1,NULL,training,True,NULL,NULL,NULL
192,42.0821,7.126339999999999,NULL,0,11,NULL,tile_466,1,1,NULL,training,True,NULL,NULL,NULL
193,42.0821,7.126339999999999,NULL,0,11,NULL,tile_466,1,1,NULL,training,True,NULL,NULL,NULL
194,40.6237,10.1571,NULL,0,11,NULL,tile_438,1,1,NULL,training,True,NULL,NULL,NULL
195,40.6237,10.1571,NULL,0,11,NULL,tile_438,1,1,NULL,training,True,NULL,NULL,NULL
196,40.6237,10.1571,NULL,0,11,NULL,tile_438,1,1,NULL,training,True,NULL,NULL,NULL
197,41.2451,13.4669,NULL,0,11,NULL,tile_443,1,1,NULL,training,True,NULL,NULL,NULL
198,41.2451,13.4669,NULL,0,11,NULL,tile_443,1,1,NULL,training,True,NULL,NULL,NULL
199,41.2451,13.4669,NULL,0,11,NULL,tile_443,1,1,NULL,training,True,NULL,NULL,NULL
200,41.0676,16.0539,NULL,0,11,NULL,tile_441,1,1,NULL,training,True,NULL,NULL,NULL
201,41.0676,16.0539,NULL,0,11,NULL,tile_441,1,1,NULL,training,True,NULL,NULL,NULL
202,41.0676,16.0539,NULL,0,11,NULL,tile_441,1,1,NULL,training,True,NULL,NULL,NULL
203,41.0676,16.0539,NULL,0,11,NULL,tile_441,1,1,NULL,training,True,NULL,NULL,NULL
204,38.2523,15.9778,NULL,0,11,NULL,tile_398,1,1,NULL,training,True,NULL,NULL,NULL
205,38.2523,15.9778,NULL,0,11,NULL,tile_398,1,1,NULL,training,True,NULL,NULL,NULL
206,38.2523,15.9778,NULL,0,11,NULL,tile_398,1,1,NULL,training,True,NULL,NULL,NULL
207,38.2523,15.9778,NULL,0,11,NULL,tile_398,1,1,NULL,training,True,NULL,NULL,NULL
208,38.5567,13.3528,NULL,0,11,NULL,tile_401,1,1,NULL,training,True,NULL,NULL,NULL
209,38.5567,13.3528,NULL,0,11,NULL,tile_401,1,1,NULL,training,True,NULL,NULL,NULL
210,38.5567,13.3528,NULL,0,11,NULL,tile_401,1,1,NULL,training,True,NULL,NULL,NULL
211,45.0173,7.05642,NULL,0,11,NULL,tile_498,1,1,NULL,training,True,NULL,NULL,NULL
212,45.0173,7.05642,NULL,0,11,NULL,tile_498,1,1,NULL,training,True,NULL,NULL,NULL
213,45.0173,7.05642,NULL,0,11,NULL,tile_498,1,1,NULL,training,True,NULL,NULL,NULL
214,44.5227,9.94773,NULL,0,11,NULL,tile_486,1,1,NULL,training,True,NULL,NULL,NULL
215,44.5227,9.94773,NULL,0,11,NULL,tile_486,1,1,NULL,training,True,NULL,NULL,NULL
216,44.5227,9.94773,NULL,0,11,NULL,tile_486,1,1,NULL,training,True,NULL,NULL,NULL
217,45.1695,13.0419,NULL,0,11,NULL,tile_509,1,1,NULL,training,True,NULL,NULL,NULL
218,45.1695,13.0419,NULL,0,11,NULL,tile_509,1,1,NULL,training,True,NULL,NULL,NULL
219,45.1695,13.0419,NULL,0,11,NULL,tile_509,1,1,NULL,training,True,NULL,NULL,NULL
220,45.1695,13.0419,NULL,0,11,NULL,tile_509,1,1,NULL,training,True,NULL,NULL,NULL
221,45.2836,16.1108,NULL,0,11,NULL,tile_511,1,1,NULL,training,True,NULL,NULL,NULL
222,45.2836,16.1108,NULL,0,11,NULL,tile_511,1,1,NULL,training,True,NULL,NULL,NULL
223,45.2836,16.1108,NULL,0,11,NULL,tile_511,1,1,NULL,training,True,NULL,NULL,NULL
224,45.2836,16.1108,NULL,0,11,NULL,tile_511,1,1,NULL,training,True,NULL,NULL,NULL
225,48.0378,11.9767,NULL,0,11,NULL,tile_539,1,1,NULL,training,True,NULL,NULL,NULL
226,48.0378,11.9767,NULL,0,11,NULL,tile_539,1,1,NULL,training,True,NULL,NULL,NULL
227,51.1447,12.0908,NULL,0,11,NULL,tile_584,1,1,NULL,training,True,NULL,NULL,NULL
228,51.1447,12.0908,NULL,0,11,NULL,tile_584,1,1,NULL,training,True,NULL,NULL,NULL
229,51.1447,12.0908,NULL,0,11,NULL,tile_584,1,1,NULL,training,True,NULL,NULL,NULL
230,51.1447,12.0908,NULL,0,11,NULL,tile_584,1,1,NULL,training,True,NULL,NULL,NULL
231,54.1247,12.0908,NULL,0,11,NULL,tile_623,1,1,NULL,training,True,NULL,NULL,NULL
232,54.1247,12.0908,NULL,0,11,NULL,tile_623,1,1,NULL,training,True,NULL,NULL,NULL
233,54.1247,12.0908,NULL,0,11,NULL,tile_623,1,1,NULL,training,True,NULL,NULL,NULL
234,54.5099,9.73434,NULL,0,11,NULL,tile_632,1,1,NULL,training,True,NULL,NULL,NULL
235,54.5099,9.73434,NULL,0,11,NULL,tile_632,1,1,NULL,training,True,NULL,NULL,NULL
236,54.5099,9.73434,NULL,0,11,NULL,tile_632,1,1,NULL,training,True,NULL,NULL,NULL
237,54.6303,7.05162,NULL,0,11,NULL,tile_633,1,1,NULL,training,True,NULL,NULL,NULL
238,54.6303,7.05162,NULL,0,11,NULL,tile_633,1,1,NULL,training,True,NULL,NULL,NULL
239,54.6303,7.05162,NULL,0,11,NULL,tile_633,1,1,NULL,training,True,NULL,NULL,NULL
240,51.3457,6.91405,NULL,0,11,NULL,tile_589,1,1,NULL,training,True,NULL,NULL,NULL
241,51.3457,6.91405,NULL,0,11,NULL,tile_589,1,1,NULL,training,True,NULL,NULL,NULL
242,51.3457,6.91405,NULL,0,11,NULL,tile_589,1,1,NULL,training,True,NULL,NULL,NULL
243,51.3457,6.91405,NULL,0,11,NULL,tile_589,1,1,NULL,training,True,NULL,NULL,NULL
244,47.8719,7.1548,NULL,0,11,NULL,tile_530,1,1,NULL,training,True,NULL,NULL,NULL
245,47.8719,7.1548,NULL,0,11,NULL,tile_530,1,1,NULL,training,True,NULL,NULL,NULL
246,47.8719,7.1548,NULL,0,11,NULL,tile_530,1,1,NULL,training,True,NULL,NULL,NULL
247,57.9665,6.94844,NULL,0,11,NULL,tile_690,1,1,NULL,training,True,NULL,NULL,NULL
248,57.9665,6.94844,NULL,0,11,NULL,tile_690,1,1,NULL,training,True,NULL,NULL,NULL
249,57.9665,6.94844,NULL,0,11,NULL,tile_690,1,1,NULL,training,True,NULL,NULL,NULL
250,57.7086,9.82033,NULL,0,11,NULL,tile_684,1,1,NULL,training,True,NULL,NULL,NULL
251,57.7086,9.82033,NULL,0,11,NULL,tile_684,1,1,NULL,training,True,NULL,NULL,NULL
252,57.7086,9.82033,NULL,0,11,NULL,tile_684,1,1,NULL,training,True,NULL,NULL,NULL
253,60.6293,6.79367,NULL,0,11,NULL,tile_731,1,1,NULL,training,True,NULL,NULL,NULL
254,60.6293,6.79367,NULL,0,11,NULL,tile_731,1,1,NULL,training,True,NULL,NULL,NULL
255,60.6293,6.79367,NULL,0,11,NULL,tile_731,1,1,NULL,training,True,NULL,NULL,NULL
256,63.9655,7.2064,NULL,0,11,NULL,tile_785,1,1,NULL,training,True,NULL,NULL,NULL
257,63.9655,7.2064,NULL,0,11,NULL,tile_785,1,1,NULL,training,True,NULL,NULL,NULL
258,63.9655,7.2064,NULL,0,11,NULL,tile_785,1,1,NULL,training,True,NULL,NULL,NULL
259,67.0094,7.03443,NULL,0,11,NULL,tile_827,1,1,NULL,training,True,NULL,NULL,NULL
