fingerprint_id,AP-WAP000-NULL,AP-WAP001-NULL,AP-WAP002-NULL,AP-WAP003-NULL,AP-WAP004-NULL,AP-WAP005-NULL,AP-WAP006-NULL,AP-WAP007-NULL
270,-66,-64,-67,-70,-63,-60,-68,-74
271,-66,-65,-67,-73,-61,-56,-68,-71
272,-67,-67,-71,-70,-60,-54,-62,-70
273,-59,-55,-65,-68,-67,-63,-68,-73
274,-58,-58,-63,-72,-67,-66,-71,-72
275,-59,-53,-68,-68,-64,-66,-68,-74
276,-61,-56,-67,-70,-65,-67,-69,-71
277,-62,-56,-65,-72,-65,-67,-69,-75
278,-60,-58,-65,-73,-65,-62,-69,-70
279,-60,-59,-66,-70,-61,-62,-67,-72
280,-62,-59,-65,-68,-65,-64,-66,-69
281,-60,-58,-69,-69,-61,-64,-67,-73
282,-59,-58,-66,-70,-64,-64,-65,-67
283,-61,-55,-68,-74,-64,-60,-68,-70
284,-62,-61,-65,-69,-59,-61,-67,-73
285,-62,-63,-67,-74,-62,-60,-67,-68
286,-62,-64,-68,-68,-59,-60,-70,-72
287,-67,-67,-67,-70,-58,-57,-68,-68
288,-67,-65,-68,-71,-61,-57,-63,-69
289,-66,-63,-67,-70,-61,-55,-64,-74
290,-66,-63,-65,-71,-57,-57,-67,-71
291,-67,-65,-68,-71,-60,-56,-66,-71
292,-66,-65,-68,-72,-60,-55,-68,-75
293,-67,-64,-70,-70,-56,-56,-67,-72
294,-62,-51,-66,-74,-69,-66,-67,-71
295,-59,-52,-68,-72,-65,-63,-71,-72
296,-58,-49,-66,-71,-66,-64,-70,-68
297,-58,-56,-67,-69,-67,-65,-66,-70
298,-63,-56,-65,-70,-67,-63,-68,-73
299,-61,-56,-63,-71,-64,-67,-64,-72
300,-62,-56,-67,-72,-61,-64,-68,-68
301,-60,-58,-66,-72,-66,-64,-67,-72
302,-62,-59,-67,-70,-63,-62,-66,-70
303,-62,-59,-68,-68,-62,-65,-68,-70
304,-60,-56,-66,-72,-61,-61,-68,-71
305,-66,-58,-70,-73,-61,-61,-67,-72
306,-62,-61,-68,-67,-61,-61,-69,-70
307,-61,-63,-72,-67,-61,-58,-67,-68
308,-62,-65,-65,-69,-62,-59,-63,-72
309,-67,-63,-70,-73,-63,-57,-68,-73
310,-66,-62,-69,-73,-65,-59,-67,-70
311,-65,-65,-66,-69,-61,-57,-70,-69
312,-64,-66,-67,-71,-58,-59,-64,-70
313,-68,-63,-67,-70,-62,-58,-66,-67
314,-67,-67,-66,-68,-61,-55,-63,-72
315,-62,-53,-68,-76,-66,-66,-68,-75
316,-63,-55,-60,-69,-67,-65,-70,-71
317,-58,-52,-65,-72,-67,-66,-67,-73
318,-61,-54,-66,-70,-66,-60,-70,-73
319,-59,-58,-63,-70,-65,-68,-68,-67
320,-62,-54,-65,-69,-64,-65,-62,-69
321,-64,-58,-63,-70,-66,-67,-66,-71
322,-61,-59,-68,-74,-62,-62,-67,-68
323,-64,-56,-64,-69,-61,-60,-66,-70
324,-62,-57,-63,-71,-63,-61,-67,-70
325,-63,-63,-65,-70,-64,-62,-65,-71
326,-64,-62,-66,-71,-66,-59,-66,-68
327,-64,-60,-67,-70,-62,-59,-64,-70
328,-63,-62,-69,-69,-62,-60,-64,-66
329,-65,-60,-68,-67,-62,-57,-67,-69
330,-68,-65,-69,-70,-63,-57,-67,-72
331,-67,-64,-67,-72,-62,-56,-65,-71
332,-68,-62,-67,-67,-60,-51,-64,-70
333,-69,-66,-68,-70,-61,-57,-67,-71
334,-65,-62,-64,-73,-64,-53,-66,-68
335,-66,-66,-72,-68,-61,-56,-67,-64
336,-63,-52,-66,-70,-67,-67,-68,-73
337,-63,-52,-63,-69,-64,-65,-65,-64
338,-60,-49,-63,-68,-70,-66,-70,-71
339,-59,-48,-69,-69,-64,-66,-67,-71
340,-63,-56,-64,-68,-68,-68,-67,-73
341,-59,-54,-66,-72,-66,-64,-66,-72
342,-66,-56,-67,-67,-63,-62,-67,-69
343,-63,-57,-66,-72,-61,-63,-66,-70
344,-64,-59,-67,-70,-67,-61,-65,-71
345,-62,-62,-65,-71,-66,-62,-66,-74
346,-60,-63,-64,-68,-61,-64,-65,-70
347,-65,-57,-68,-69,-62,-59,-64,-69
348,-66,-65,-65,-68,-64,-57,-65,-68
349,-63,-60,-64,-73,-60,-59,-65,-70
350,-64,-62,-68,-71,-62,-57,-64,-72
351,-65,-65,-68,-72,-64,-60,-63,-68
352,-66,-61,-61,-71,-61,-57,-69,-67
353,-68,-63,-65,-73,-61,-54,-66,-69
354,-62,-67,-65,-74,-62,-55,-64,-69
355,-65,-69,-68,-73,-62,-52,-64,-67
356,-65,-65,-65,-71,-63,-54,-66,-68
357,-60,-47,-65,-69,-68,-68,-66,-71
358,-63,-50,-67,-73,-70,-67,-66,-69
359,-61,-50,-63,-66,-65,-60,-69,-70
360,-60,-49,-62,-71,-66,-64,-67,-67
361,-62,-54,-66,-69,-65,-66,-70,-70
362,-64,-52,-64,-68,-67,-62,-68,-71
363,-63,-54,-64,-71,-67,-58,-65,-73
364,-64,-54,-64,-72,-67,-63,-70,-72
365,-62,-59,-62,-71,-64,-61,-65,-69
366,-64,-59,-66,-69,-65,-60,-68,-69
367,-62,-60,-65,-71,-63,-61,-64,-71
368,-65,-62,-66,-67,-63,-61,-65,-69
369,-63,-63,-68,-65,-63,-57,-68,-70
370,-66,-61,-62,-68,-63,-56,-65,-68
371,-67,-63,-65,-70,-59,-55,-62,-64
372,-67,-67,-64,-70,-61,-51,-66,-74
373,-65,-62,-67,-73,-64,-56,-65,-69
374,-67,-65,-70,-72,-59,-54,-65,-69
375,-64,-65,-66,-72,-62,-54,-62,-70
376,-68,-66,-67,-70,-63,-54,-68,-63
377,-67,-65,-69,-70,-64,-51,-64,-71
378,-63,-50,-63,-70,-66,-67,-68,-69
379,-59,-49,-63,-68,-69,-63,-67,-70
380,-64,-49,-63,-68,-66,-62,-69,-70
381,-64,-51,-67,-67,-64,-64,-71,-72
382,-63,-49,-61,-67,-66,-63,-63,-72
383,-62,-51,-65,-69,-65,-61,-66,-69
384,-64,-56,-62,-67,-66,-60,-63,-69
385,-65,-57,-64,-69,-70,-63,-67,-73
386,-64,-55,-63,-71,-67,-63,-63,-70
387,-62,-59,-66,-70,-67,-59,-65,-68
388,-64,-58,-64,-67,-65,-61,-64,-69
389,-64,-61,-65,-69,-65,-58,-65,-68
390,-65,-62,-67,-71,-68,-61,-67,-66
391,-62,-64,-67,-69,-68,-58,-63,-70
392,-67,-65,-64,-69,-67,-53,-62,-68
393,-65,-64,-67,-70,-62,-55,-64,-65
394,-70,-64,-62,-69,-63,-58,-68,-70
395,-62,-66,-67,-71,-64,-50,-62,-67
396,-69,-65,-69,-72,-60,-53,-62,-69
397,-69,-65,-66,-72,-64,-52,-62,-68
398,-68,-67,-64,-70,-63,-50,-64,-69
399,-65,-51,-64,-64,-68,-65,-65,-72
400,-64,-46,-60,-71,-66,-62,-70,-70
401,-65,-48,-63,-66,-66,-65,-63,-71
402,-66,-54,-64,-69,-67,-60,-71,-71
403,-59,-51,-61,-68,-64,-61,-71,-69
404,-61,-55,-65,-68,-67,-65,-63,-67
405,-59,-53,-63,-68,-69,-60,-63,-68
406,-62,-56,-67,-64,-62,-66,-64,-69
407,-66,-61,-62,-71,-65,-59,-69,-70
408,-68,-57,-63,-68,-67,-56,-62,-68
409,-67,-63,-60,-67,-66,-63,-63,-65
410,-63,-62,-66,-72,-66,-58,-69,-69
411,-65,-62,-66,-72,-63,-58,-67,-63
412,-63,-61,-69,-64,-63,-56,-62,-66
413,-66,-62,-65,-73,-63,-56,-59,-71
414,-66,-65,-63,-68,-61,-52,-65,-67
415,-66,-65,-67,-70,-65,-56,-65,-69
416,-64,-67,-70,-68,-68,-56,-62,-66
417,-66,-64,-66,-67,-63,-53,-64,-66
418,-70,-63,-66,-66,-64,-49,-62,-74
419,-66,-66,-69,-66,-66,-53,-61,-70
420,-65,-53,-66,-69,-71,-67,-64,-66
421,-63,-48,-60,-68,-65,-65,-65,-68
422,-61,-51,-64,-71,-67,-66,-69,-69
423,-66,-55,-62,-69,-68,-65,-66,-68
424,-61,-54,-68,-73,-67,-66,-68,-70
425,-65,-52,-58,-69,-65,-69,-65,-66
426,-65,-57,-63,-66,-67,-62,-64,-72
427,-64,-54,-60,-65,-64,-61,-68,-70
428,-65,-63,-63,-68,-66,-59,-67,-70
429,-63,-57,-62,-71,-64,-60,-63,-70
430,-65,-65,-65,-66,-65,-63,-61,-68
431,-64,-63,-63,-67,-64,-62,-64,-69
432,-66,-63,-64,-65,-63,-63,-65,-72
433,-64,-66,-68,-70,-60,-58,-60,-67
434,-67,-64,-62,-70,-62,-59,-65,-68
435,-66,-64,-66,-71,-64,-52,-63,-68
436,-66,-65,-66,-63,-65,-57,-63,-68
437,-69,-66,-65,-69,-62,-56,-64,-68
438,-66,-62,-67,-71,-66,-51,-63,-66
439,-71,-67,-64,-71,-63,-52,-63,-64
440,-68,-67,-65,-71,-62,-53,-61,-68
441,-64,-55,-63,-72,-71,-63,-67,-68
442,-66,-55,-62,-67,-68,-69,-69,-71
443,-64,-55,-60,-70,-67,-64,-69,-71
444,-61,-52,-60,-67,-64,-66,-71,-69
445,-64,-55,-63,-66,-63,-65,-66,-68
446,-65,-55,-56,-68,-70,-61,-67,-68
447,-63,-55,-64,-67,-66,-59,-68,-69
448,-66,-53,-62,-64,-62,-60,-63,-71
449,-68,-58,-64,-67,-67,-59,-64,-68
450,-66,-60,-63,-66,-65,-61,-62,-68
451,-59,-57,-68,-68,-65,-60,-66,-67
452,-65,-60,-62,-69,-62,-59,-63,-69
453,-66,-64,-64,-70,-63,-59,-64,-69
454,-67,-65,-64,-68,-66,-57,-63,-66
455,-68,-65,-66,-67,-61,-58,-60,-71
456,-67,-62,-66,-69,-67,-59,-63,-68
457,-68,-68,-64,-70,-66,-57,-60,-71
458,-70,-65,-64,-68,-63,-59,-62,-66
459,-66,-64,-66,-68,-63,-55,-64,-66
460,-67,-63,-70,-69,-62,-54,-65,-66
461,-68,-69,-65,-72,-62,-55,-63,-70
462,-63,-54,-63,-65,-71,-67,-67,-72
463,-63,-55,-66,-68,-64,-66,-68,-69
464,-65,-57,-61,-68,-65,-63,-68,-69
465,-62,-57,-61,-68,-67,-65,-65,-68
466,-66,-54,-62,-67,-69,-66,-65,-69
467,-61,-55,-60,-65,-68,-63,-63,-70
468,-64,-57,-61,-65,-67,-62,-63,-68
469,-60,-54,-62,-69,-62,-63,-61,-70
470,-65,-55,-65,-67,-67,-60,-63,-69
471,-69,-63,-58,-70,-68,-57,-66,-69
472,-65,-57,-61,-69,-67,-63,-64,-67
473,-66,-61,-63,-69,-65,-57,-58,-67
474,-64,-59,-62,-68,-66,-62,-61,-68
475,-69,-63,-65,-64,-65,-59,-61,-71
476,-64,-63,-63,-65,-65,-59,-64,-70
477,-66,-66,-68,-67,-66,-56,-62,-67
478,-66,-64,-64,-70,-65,-51,-65,-66
479,-65,-68,-65,-67,-65,-55,-64,-71
480,-64,-65,-65,-70,-68,-55,-64,-69
481,-67,-65,-69,-69,-65,-56,-62,-69
482,-69,-69,-66,-67,-63,-55,-60,-64
483,-68,-57,-64,-67,-67,-69,-70,-67
484,-66,-55,-56,-70,-67,-65,-63,-69
485,-66,-53,-61,-65,-67,-68,-67,-70
486,-63,-60,-60,-68,-70,-63,-62,-68
487,-61,-55,-59,-65,-66,-65,-65,-68
488,-66,-57,-61,-64,-69,-61,-65,-69
489,-67,-61,-61,-64,-68,-63,-68,-67
490,-65,-60,-63,-66,-65,-60,-64,-69
491,-64,-57,-63,-62,-68,-61,-65,-68
492,-65,-63,-60,-69,-71,-61,-63,-65
493,-68,-58,-61,-69,-64,-60,-63,-68
494,-67,-60,-62,-67,-63,-65,-63,-67
495,-68,-65,-59,-67,-65,-63,-64,-67
496,-65,-65,-62,-67,-65,-57,-62,-70
497,-65,-64,-62,-70,-69,-58,-60,-66
498,-68,-65,-67,-69,-64,-57,-60,-67
499,-67,-63,-66,-67,-65,-55,-59,-70
500,-75,-64,-65,-71,-62,-56,-61,-66
501,-68,-66,-66,-67,-63,-58,-59,-69
502,-66,-67,-64,-68,-67,-54,-60,-69
503,-72,-67,-64,-71,-67,-56,-63,-66
504,-65,-56,-60,-67,-68,-65,-69,-67
505,-63,-54,-58,-65,-69,-62,-65,-73
506,-68,-52,-61,-68,-65,-66,-64,-72
507,-65,-62,-58,-66,-71,-62,-66,-70
508,-66,-59,-58,-67,-69,-67,-67,-68
509,-66,-57,-60,-66,-67,-63,-60,-69
510,-63,-62,-59,-66,-71,-63,-65,-69
511,-66,-59,-62,-67,-69,-61,-64,-69
512,-69,-59,-60,-67,-68,-62,-64,-65
513,-64,-60,-62,-67,-67,-61,-64,-69
514,-65,-63,-58,-66,-63,-61,-65,-67
515,-69,-64,-61,-67,-69,-65,-63,-66
516,-63,-65,-65,-63,-65,-61,-64,-66
517,-70,-62,-62,-68,-65,-62,-56,-67
518,-65,-58,-64,-67,-67,-56,-61,-69
519,-64,-65,-64,-67,-67,-58,-62,-66
520,-68,-59,-63,-66,-62,-56,-61,-67
521,-70,-64,-65,-69,-67,-56,-59,-65
522,-69,-66,-68,-68,-67,-55,-57,-69
523,-67,-66,-65,-71,-65,-57,-60,-68
524,-68,-64,-64,-72,-66,-55,-60,-66
525,-69,-62,-55,-64,-68,-69,-65,-66
526,-72,-58,-59,-67,-65,-65,-65,-69
527,-69,-58,-59,-69,-66,-66,-63,-70
528,-68,-55,-59,-65,-68,-65,-66,-73
529,-69,-57,-58,-69,-69,-66,-64,-69
