fingerprint_id,AP-WAP000-NULL,AP-WAP001-NULL,AP-WAP002-NULL,AP-WAP003-NULL,AP-WAP004-NULL,AP-WAP005-NULL,AP-WAP006-NULL,AP-WAP007-NULL
65,-54,-60,-70,-73,-62,-69,-71,-70
66,-53,-61,-70,-72,-65,-69,-68,-72
67,-57,-63,-71,-74,-65,-65,-68,-74
68,-54,-63,-70,-74,-63,-66,-69,-70
69,-56,-66,-69,-70,-64,-68,-71,-76
70,-59,-65,-69,-70,-64,-67,-69,-73
71,-57,-60,-71,-74,-61,-68,-67,-76
72,-61,-64,-69,-75,-61,-64,-71,-73
73,-59,-62,-70,-76,-57,-66,-72,-74
74,-63,-67,-70,-73,-60,-66,-72,-73
75,-60,-66,-72,-72,-57,-66,-69,-75
76,-64,-65,-71,-74,-57,-65,-70,-71
77,-61,-66,-68,-70,-56,-64,-70,-75
78,-64,-71,-72,-72,-56,-65,-70,-69
79,-66,-67,-71,-72,-52,-63,-75,-71
80,-62,-64,-71,-74,-49,-63,-73,-74
81,-67,-64,-72,-70,-57,-60,-66,-71
82,-69,-67,-73,-68,-55,-62,-69,-76
83,-66,-63,-73,-75,-53,-61,-64,-72
84,-50,-61,-71,-72,-66,-68,-71,-73
85,-47,-65,-67,-70,-63,-63,-71,-69
86,-52,-62,-70,-75,-64,-69,-68,-72
87,-50,-66,-68,-73,-67,-67,-73,-69
88,-50,-62,-69,-74,-64,-65,-67,-74
89,-56,-63,-66,-71,-63,-65,-68,-73
90,-56,-66,-69,-75,-64,-67,-70,-77
91,-54,-66,-68,-74,-63,-67,-68,-73
92,-61,-65,-70,-77,-62,-66,-71,-71
93,-60,-64,-67,-73,-61,-67,-68,-72
94,-64,-66,-73,-70,-59,-65,-66,-72
95,-62,-65,-70,-70,-57,-63,-67,-75
96,-62,-62,-71,-74,-59,-61,-72,-72
97,-57,-66,-71,-72,-60,-63,-67,-71
98,-62,-62,-75,-75,-54,-62,-71,-75
99,-63,-66,-69,-74,-58,-64,-69,-73
100,-65,-67,-68,-76,-56,-62,-69,-72
101,-65,-71,-73,-71,-55,-64,-69,-73
102,-62,-68,-72,-77,-54,-63,-65,-71
103,-66,-69,-72,-73,-54,-64,-69,-70
104,-64,-67,-68,-74,-53,-64,-69,-75
105,-53,-59,-67,-71,-64,-67,-71,-75
106,-49,-64,-66,-72,-68,-70,-72,-70
107,-48,-61,-70,-74,-61,-69,-70,-75
108,-52,-65,-70,-71,-65,-68,-70,-73
109,-52,-62,-70,-70,-62,-64,-66,-70
110,-55,-61,-71,-72,-62,-70,-72,-75
111,-55,-65,-66,-73,-61,-68,-71,-71
112,-56,-61,-69,-70,-63,-67,-68,-71
113,-60,-61,-68,-67,-60,-66,-72,-72
114,-58,-64,-68,-75,-57,-63,-69,-68
115,-60,-64,-71,-73,-61,-66,-72,-73
116,-61,-63,-70,-76,-58,-62,-66,-72
117,-63,-62,-70,-74,-58,-66,-70,-71
118,-62,-68,-68,-72,-58,-62,-70,-68
119,-62,-65,-70,-72,-57,-60,-67,-72
120,-59,-66,-69,-74,-55,-64,-68,-73
121,-62,-64,-68,-70,-54,-61,-67,-69
122,-66,-66,-71,-72,-54,-62,-69,-71
123,-66,-69,-69,-72,-53,-61,-64,-71
124,-65,-67,-69,-75,-56,-63,-70,-72
125,-64,-68,-71,-71,-53,-61,-69,-73
126,-50,-63,-69,-75,-67,-67,-72,-71
127,-49,-63,-70,-70,-64,-69,-71,-70
128,-49,-61,-71,-71,-63,-65,-71,-74
129,-48,-59,-69,-74,-63,-65,-67,-70
130,-52,-62,-72,-74,-62,-66,-70,-72
131,-56,-58,-70,-71,-63,-67,-66,-77
132,-56,-64,-72,-68,-63,-65,-70,-71
133,-55,-61,-71,-68,-58,-66,-68,-75
134,-55,-61,-66,-72,-59,-66,-68,-76
135,-57,-63,-70,-70,-59,-63,-71,-73
136,-59,-65,-70,-69,-56,-62,-70,-73
137,-62,-63,-69,-74,-59,-64,-68,-74
138,-58,-64,-73,-73,-54,-61,-68,-68
139,-61,-64,-68,-71,-54,-67,-71,-75
140,-64,-62,-70,-71,-55,-62,-71,-74
141,-63,-66,-71,-73,-61,-63,-71,-74
142,-63,-67,-71,-73,-55,-64,-67,-74
143,-61,-65,-70,-72,-53,-66,-69,-77
144,-64,-65,-72,-74,-52,-61,-67,-73
145,-66,-69,-75,-71,-52,-60,-70,-71
146,-65,-70,-71,-72,-53,-61,-67,-74
147,-51,-60,-73,-72,-69,-66,-69,-69
148,-48,-61,-72,-73,-62,-70,-71,-73
149,-54,-60,-69,-69,-62,-67,-71,-72
150,-50,-62,-66,-70,-64,-66,-74,-68
151,-55,-61,-70,-73,-68,-66,-65,-70
152,-54,-64,-70,-72,-63,-67,-71,-72
153,-56,-61,-68,-73,-66,-65,-70,-73
154,-53,-64,-67,-75,-62,-62,-68,-69
155,-60,-61,-68,-71,-61,-66,-71,-72
156,-60,-63,-67,-72,-63,-63,-71,-71
157,-60,-62,-69,-68,-57,-61,-66,-74
158,-62,-65,-69,-73,-59,-63,-65,-69
159,-62,-63,-68,-73,-60,-62,-69,-72
160,-63,-64,-68,-72,-56,-60,-65,-71
161,-61,-60,-66,-68,-59,-61,-71,-74
162,-61,-67,-67,-74,-54,-62,-66,-73
163,-65,-66,-71,-73,-53,-63,-69,-70
164,-63,-66,-68,-71,-52,-61,-71,-75
165,-64,-69,-70,-69,-52,-60,-69,-71
166,-67,-66,-69,-72,-53,-63,-68,-68
167,-63,-71,-70,-72,-57,-65,-71,-73
168,-52,-62,-64,-73,-66,-68,-71,-75
169,-50,-61,-69,-72,-65,-69,-70,-74
170,-48,-64,-67,-72,-65,-64,-70,-77
171,-57,-59,-67,-72,-62,-65,-69,-73
172,-54,-61,-68,-68,-66,-67,-72,-68
173,-57,-60,-72,-69,-61,-64,-69,-69
174,-56,-63,-69,-72,-66,-62,-68,-73
175,-58,-63,-69,-70,-62,-60,-70,-74
176,-58,-59,-69,-72,-62,-68,-69,-69
177,-60,-61,-67,-73,-59,-66,-68,-71
178,-61,-62,-70,-70,-61,-65,-69,-72
179,-57,-63,-70,-75,-59,-60,-66,-71
180,-57,-62,-70,-71,-58,-60,-69,-72
181,-61,-64,-70,-70,-61,-59,-67,-75
182,-63,-61,-69,-75,-57,-62,-67,-68
183,-64,-62,-70,-73,-57,-57,-69,-73
184,-61,-64,-65,-72,-57,-62,-67,-70
185,-65,-65,-71,-74,-54,-61,-65,-72
186,-67,-70,-69,-72,-56,-62,-68,-72
187,-63,-66,-73,-71,-52,-63,-66,-74
188,-67,-65,-71,-72,-56,-59,-65,-71
189,-54,-60,-67,-68,-66,-64,-70,-73
190,-55,-63,-69,-69,-67,-68,-67,-72
191,-53,-58,-67,-75,-67,-66,-71,-72
192,-57,-61,-68,-75,-66,-63,-72,-72
193,-53,-64,-66,-76,-67,-64,-69,-72
194,-55,-60,-68,-71,-63,-66,-65,-71
195,-56,-58,-63,-72,-64,-61,-69,-71
196,-54,-62,-70,-70,-67,-62,-69,-71
197,-58,-60,-67,-70,-63,-66,-69,-77
198,-61,-64,-68,-71,-62,-66,-68,-72
199,-59,-59,-69,-75,-60,-61,-72,-71
200,-60,-63,-69,-69,-61,-61,-71,-72
201,-64,-65,-65,-73,-60,-59,-66,-73
202,-61,-63,-68,-70,-59,-60,-67,-68
203,-63,-63,-68,-73,-58,-60,-70,-72
204,-64,-65,-65,-72,-57,-56,-69,-72
205,-65,-66,-68,-71,-53,-57,-66,-72
206,-61,-65,-67,-70,-57,-60,-69,-72
207,-64,-68,-67,-73,-58,-62,-65,-70
208,-66,-67,-70,-73,-52,-61,-68,-71
209,-66,-68,-72,-70,-54,-62,-69,-69
210,-57,-63,-65,-71,-64,-67,-65,-69
211,-53,-56,-68,-71,-64,-66,-68,-72
212,-57,-61,-70,-71,-66,-67,-69,-72
213,-53,-60,-65,-70,-66,-71,-67,-70
214,-58,-60,-67,-71,-63,-66,-67,-71
215,-58,-59,-69,-73,-67,-63,-68,-69
216,-58,-61,-66,-71,-62,-67,-68,-72
217,-57,-60,-68,-72,-64,-65,-69,-70
218,-59,-62,-67,-67,-65,-63,-66,-70
219,-56,-60,-64,-71,-66,-60,-68,-71
220,-59,-63,-69,-71,-61,-65,-71,-74
221,-59,-63,-73,-73,-60,-63,-66,-72
222,-62,-63,-67,-71,-59,-61,-68,-73
223,-64,-60,-66,-70,-58,-62,-68,-71
224,-64,-61,-64,-72,-61,-61,-66,-69
225,-65,-64,-70,-71,-59,-58,-69,-71
226,-62,-66,-66,-72,-59,-58,-68,-72
227,-68,-67,-68,-68,-55,-60,-66,-72
228,-66,-62,-68,-73,-53,-56,-66,-71
229,-62,-62,-67,-71,-58,-61,-67,-72
230,-67,-67,-71,-72,-60,-60,-71,-70
231,-55,-61,-64,-74,-66,-67,-70,-75
232,-53,-58,-68,-72,-70,-66,-66,-72
233,-57,-54,-64,-70,-65,-64,-71,-70
234,-57,-57,-68,-75,-63,-63,-70,-72
235,-55,-55,-65,-72,-62,-66,-70,-69
236,-56,-63,-66,-72,-66,-64,-68,-74
237,-61,-59,-64,-68,-60,-61,-67,-72
238,-60,-56,-68,-72,-66,-63,-68,-71
239,-60,-66,-68,-72,-60,-63,-67,-72
240,-59,-56,-68,-74,-61,-62,-67,-76
241,-65,-61,-68,-71,-64,-63,-66,-75
242,-62,-59,-69,-71,-62,-61,-66,-71
243,-64,-62,-67,-69,-63,-63,-67,-71
244,-62,-63,-67,-72,-60,-62,-64,-70
245,-63,-66,-68,-70,-61,-59,-64,-72
246,-65,-65,-68,-74,-58,-56,-66,-69
247,-66,-60,-71,-75,-58,-64,-68,-70
248,-63,-65,-68,-73,-59,-57,-64,-75
249,-62,-69,-68,-71,-57,-56,-68,-73
250,-63,-62,-70,-71,-62,-55,-65,-72
251,-66,-68,-71,-69,-57,-56,-69,-73
252,-58,-54,-67,-69,-66,-65,-70,-73
253,-59,-58,-69,-73,-67,-65,-70,-72
254,-59,-54,-64,-67,-65,-68,-69,-70
255,-59,-54,-64,-71,-65,-67,-66,-72
256,-58,-57,-65,-72,-64,-65,-67,-72
257,-58,-59,-63,-72,-64,-62,-68,-71
258,-57,-59,-67,-67,-66,-63,-65,-70
259,-60,-57,-66,-69,-62,-61,-67,-69
260,-60,-56,-69,-71,-62,-63,-68,-73
261,-60,-59,-68,-69,-65,-61,-67,-73
262,-61,-61,-70,-74,-61,-63,-72,-71
263,-59,-63,-69,-74,-60,-64,-68,-71
264,-65,-61,-66,-69,-62,-58,-69,-69
265,-63,-64,-70,-73,-60,-62,-67,-75
266,-63,-63,-69,-70,-57,-58,-66,-71
267,-61,-62,-69,-75,-60,-57,-68,-72
268,-64,-65,-69,-72,-58,-54,-66,-73
269,-64,-64,-70,-72,-58,-61,-66,-73
270,-66,-66,-70,-72,-58,-56,-64,-72
271,-62,-66,-72,-69,-60,-60,-62,-70
272,-64,-62,-71,-72,-58,-58,-64,-71
273,-59,-53,-64,-69,-68,-65,-69,-72
274,-60,-52,-66,-72,-64,-64,-69,-72
275,-59,-56,-68,-73,-65,-67,-67,-71
276,-59,-53,-69,-69,-65,-63,-70,-69
277,-62,-57,-66,-71,-65,-63,-66,-69
278,-63,-56,-64,-70,-62,-63,-68,-70
279,-58,-57,-68,-68,-63,-63,-67,-73
280,-61,-55,-68,-72,-64,-60,-71,-67
281,-56,-61,-67,-69,-61,-63,-73,-69
282,-59,-61,-67,-70,-62,-60,-66,-68
283,-63,-61,-66,-71,-66,-62,-68,-67
284,-63,-62,-68,-72,-62,-60,-67,-70
285,-61,-61,-68,-71,-60,-62,-68,-71
286,-63,-64,-68,-73,-61,-59,-67,-68
287,-63,-62,-66,-67,-61,-58,-65,-70
288,-63,-62,-69,-71,-60,-58,-68,-71
289,-63,-63,-71,-69,-58,-57,-67,-66
290,-67,-68,-71,-75,-59,-58,-68,-73
291,-67,-67,-67,-75,-61,-55,-69,-71
292,-66,-63,-72,-72,-58,-56,-68,-70
293,-67,-68,-69,-75,-58,-53,-67,-71
294,-58,-52,-64,-75,-67,-65,-64,-68
295,-59,-56,-63,-68,-68,-67,-68,-71
296,-59,-55,-65,-67,-69,-66,-69,-73
297,-58,-51,-64,-72,-65,-64,-72,-73
298,-59,-55,-64,-69,-62,-68,-67,-71
299,-63,-54,-63,-68,-62,-66,-66,-72
300,-58,-58,-67,-70,-63,-66,-68,-70
301,-64,-59,-65,-74,-64,-63,-69,-70
302,-61,-59,-69,-73,-61,-60,-69,-70
303,-63,-57,-66,-71,-65,-61,-66,-70
304,-64,-56,-63,-69,-67,-60,-69,-69
305,-61,-62,-67,-74,-65,-57,-63,-68
306,-62,-61,-69,-73,-63,-64,-66,-73
307,-65,-63,-68,-69,-61,-57,-63,-68
308,-65,-66,-66,-70,-61,-57,-67,-70
309,-64,-64,-67,-71,-58,-55,-62,-70
310,-64,-65,-68,-71,-59,-54,-67,-70
311,-66,-63,-65,-74,-60,-55,-66,-70
312,-62,-62,-69,-71,-62,-54,-65,-66
313,-69,-66,-67,-71,-61,-56,-66,-69
314,-64,-64,-71,-71,-61,-57,-66,-72
315,-61,-51,-67,-66,-66,-69,-69,-75
316,-62,-53,-71,-66,-65,-65,-68,-71
317,-60,-51,-64,-69,-63,-63,-70,-71
318,-62,-54,-67,-67,-66,-68,-69,-72
319,-61,-52,-66,-70,-66,-65,-69,-71
320,-60,-55,-65,-73,-64,-64,-65,-72
321,-64,-58,-66,-68,-63,-61,-67,-74
322,-61,-58,-65,-67,-66,-65,-68,-72
323,-66,-57,-67,-69,-63,-60,-67,-71
324,-64,-56,-67,-72,-63,-62,-65,-72
325,-65,-60,-65,-70,-62,-60,-68,-71
326,-62,-60,-67,-69,-64,-60,-66,-73
327,-65,-62,-67,-68,-62,-60,-67,-68
328,-65,-65,-64,-68,-61,-61,-70,-68
329,-61,-63,-67,-72,-61,-59,-65,-64
330,-65,-62,-66,-70,-62,-54,-62,-68
331,-67,-64,-67,-69,-64,-55,-63,-68
332,-66,-66,-65,-69,-62,-55,-65,-69
333,-69,-64,-67,-68,-62,-53,-64,-73
334,-67,-68,-70,-70,-59,-48,-67,-72
335,-72,-62,-67,-69,-57,-56,-66,-70
336,-66,-49,-63,-72,-69,-65,-68,-71
337,-64,-46,-65,-68,-69,-68,-72,-70
338,-59,-50,-66,-70,-68,-64,-64,-72
339,-57,-52,-67,-70,-67,-67,-67,-69
340,-65,-54,-67,-70,-65,-63,-65,-69
341,-59,-53,-66,-71,-66,-65,-63,-71
342,-60,-58,-65,-70,-65,-58,-69,-70
343,-61,-55,-61,-68,-62,-62,-63,-70
344,-66,-58,-64,-73,-64,-63,-65,-69
345,-60,-60,-65,-67,-59,-59,-65,-69
346,-65,-59,-70,-71,-65,-60,-64,-70
347,-65,-60,-66,-70,-64,-56,-65,-71
348,-61,-61,-67,-71,-63,-59,-65,-66
349,-65,-65,-66,-70,-65,-54,-70,-71
350,-65,-63,-69,-72,-66,-59,-65,-70
351,-65,-61,-64,-68,-63,-53,-67,-70
352,-68,-64,-68,-68,-63,-54,-68,-70
353,-66,-62,-67,-69,-63,-53,-64,-71
354,-66,-66,-67,-71,-64,-52,-63,-66
355,-66,-67,-68,-71,-63,-51,-64,-69
356,-65,-63,-68,-71,-58,-49,-64,-69
357,-60,-50,-63,-71,-68,-70,-66,-66
358,-62,-52,-64,-67,-68,-63,-68,-72
359,-60,-49,-65,-70,-65,-63,-69,-68
360,-61,-51,-65,-70,-67,-64,-65,-70
361,-63,-53,-65,-66,-68,-65,-67,-67
362,-64,-50,-63,-68,-65,-63,-67,-71
363,-57,-54,-68,-64,-64,-64,-69,-67
364,-63,-55,-66,-70,-66,-62,-65,-72
365,-65,-58,-66,-71,-65,-62,-63,-73
366,-63,-58,-62,-69,-65,-60,-67,-70
367,-65,-62,-70,-71,-64,-60,-66,-71
368,-64,-61,-67,-69,-66,-59,-66,-70
369,-61,-63,-67,-73,-64,-59,-65,-67
370,-63,-67,-66,-73,-61,-60,-69,-70
371,-65,-62,-62,-72,-61,-56,-64,-67
372,-65,-59,-64,-71,-62,-51,-63,-69
373,-61,-64,-67,-68,-61,-51,-65,-69
374,-67,-60,-70,-72,-63,-54,-65,-68
375,-70,-66,-67,-69,-65,-55,-61,-70
376,-69,-65,-68,-74,-63,-53,-66,-71
377,-66,-67,-67,-71,-66,-51,-64,-68
378,-63,-52,-63,-68,-68,-65,-68,-70
379,-68,-53,-62,-66,-67,-64,-68,-72
380,-64,-50,-64,-69,-69,-67,-61,-75
381,-63,-47,-63,-68,-67,-66,-67,-69
382,-65,-54,-63,-67,-66,-65,-71,-71
383,-61,-57,-62,-69,-69,-67,-66,-70
384,-64,-55,-64,-69,-65,-63,-64,-69
385,-65,-57,-67,-68,-65,-62,-64,-67
386,-63,-55,-69,-73,-65,-61,-65,-70
387,-64,-60,-62,-71,-67,-58,-64,-70
388,-64,-59,-65,-68,-65,-61,-67,-69
389,-66,-63,-64,-71,-64,-61,-63,-70
390,-62,-62,-68,-68,-66,-59,-64,-69
391,-63,-62,-63,-68,-66,-57,-66,-73
392,-65,-61,-66,-71,-62,-55,-64,-69
393,-66,-67,-64,-69,-62,-55,-64,-66
394,-66,-65,-71,-71,-61,-55,-62,-66
395,-65,-66,-67,-70,-61,-55,-62,-68
396,-65,-65,-70,-70,-62,-54,-65,-74
397,-68,-62,-68,-72,-60,-54,-59,-67
398,-64,-65,-70,-71,-63,-51,-63,-68
399,-62,-51,-62,-68,-70,-67,-69,-72
400,-61,-53,-65,-68,-67,-66,-65,-69
401,-65,-51,-61,-66,-67,-63,-68,-68
402,-65,-50,-63,-66,-68,-62,-66,-67
403,-61,-53,-61,-64,-67,-63,-66,-69
404,-61,-53,-64,-70,-70,-62,-67,-66
405,-63,-55,-64,-68,-64,-63,-68,-66
406,-63,-58,-62,-68,-66,-63,-67,-68
407,-65,-57,-60,-72,-62,-59,-65,-69
408,-60,-55,-63,-72,-67,-60,-65,-67
409,-69,-58,-66,-69,-65,-59,-64,-67
410,-64,-61,-66,-70,-63,-57,-66,-72
411,-65,-63,-65,-68,-64,-57,-66,-67
412,-65,-58,-69,-72,-66,-58,-61,-67
413,-67,-64,-63,-67,-63,-56,-62,-68
414,-64,-64,-66,-66,-66,-57,-65,-70
415,-66,-62,-69,-71,-66,-51,-69,-69
416,-69,-68,-68,-72,-64,-53,-64,-70
417,-68,-68,-69,-71,-67,-55,-66,-68
418,-64,-64,-65,-69,-62,-56,-63,-65
419,-66,-64,-64,-73,-64,-52,-62,-63
420,-63,-53,-64,-69,-67,-65,-66,-72
421,-64,-50,-58,-71,-67,-64,-67,-67
422,-64,-51,-60,-67,-69,-63,-66,-70
423,-61,-53,-63,-69,-69,-63,-70,-65
424,-62,-54,-60,-65,-69,-66,-67,-71
425,-62,-56,-62,-68,-66,-60,-67,-65
426,-65,-56,-57,-69,-65,-61,-65,-68
427,-68,-57,-64,-69,-68,-63,-62,-71
428,-68,-60,-63,-71,-67,-61,-64,-65
429,-70,-56,-62,-67,-66,-64,-65,-69
430,-66,-61,-61,-70,-64,-62,-66,-68
431,-68,-62,-64,-68,-64,-57,-66,-66
432,-66,-59,-66,-72,-66,-62,-65,-69
433,-70,-62,-66,-66,-62,-55,-63,-72
434,-68,-62,-69,-70,-60,-60,-64,-69
435,-68,-63,-68,-69,-63,-57,-60,-67
436,-68,-67,-68,-68,-61,-54,-63,-68
437,-72,-66,-63,-70,-63,-54,-57,-68
438,-69,-61,-68,-72,-61,-54,-62,-73
439,-68,-62,-66,-69,-65,-56,-66,-67
440,-68,-69,-71,-72,-65,-57,-60,-65
441,-63,-57,-62,-66,-65,-63,-65,-72
442,-62,-55,-61,-68,-72,-66,-68,-67
443,-63,-54,-60,-67,-65,-64,-63,-71
444,-66,-57,-61,-66,-71,-63,-66,-69
445,-66,-57,-62,-69,-65,-65,-67,-68
446,-62,-56,-61,-67,-66,-63,-61,-71
447,-63,-58,-63,-70,-65,-64,-63,-68
448,-63,-57,-64,-63,-64,-60,-65,-70
449,-63,-59,-64,-68,-67,-61,-64,-66
450,-66,-60,-63,-70,-65,-64,-65,-68
451,-61,-61,-63,-67,-70,-58,-68,-69
452,-66,-61,-63,-68,-70,-59,-64,-72
453,-62,-62,-64,-70,-67,-58,-57,-65
454,-65,-60,-63,-71,-60,-57,-64,-69
455,-63,-61,-61,-69,-67,-56,-63,-65
456,-66,-64,-65,-72,-64,-54,-65,-68
457,-66,-64,-63,-66,-63,-57,-58,-69
458,-69,-62,-69,-64,-68,-60,-62,-69
459,-67,-65,-66,-68,-64,-55,-61,-70
460,-68,-65,-67,-70,-63,-52,-61,-68
461,-66,-68,-66,-66,-60,-55,-62,-68
462,-66,-61,-63,-67,-70,-68,-66,-71
463,-63,-56,-63,-66,-64,-67,-66,-71
464,-65,-54,-60,-68,-67,-64,-67,-69
465,-63,-54,-64,-68,-66,-64,-66,-72
466,-65,-54,-65,-71,-67,-64,-65,-67
467,-63,-58,-62,-69,-68,-64,-68,-69
468,-64,-58,-58,-64,-65,-60,-65,-70
469,-62,-63,-63,-67,-69,-62,-64,-73
470,-66,-61,-65,-65,-70,-62,-62,-68
471,-64,-60,-61,-65,-65,-61,-66,-69
472,-67,-60,-64,-68,-62,-59,-66,-63
473,-64,-61,-60,-69,-60,-58,-63,-69
474,-67,-63,-64,-71,-64,-61,-63,-67
475,-67,-62,-63,-69,-66,-56,-62,-71
476,-66,-62,-65,-64,-67,-58,-62,-66
477,-67,-62,-65,-71,-66,-55,-61,-68
478,-72,-66,-65,-67,-65,-58,-63,-72
479,-67,-68,-69,-70,-65,-54,-61,-65
480,-67,-61,-66,-70,-64,-57,-62,-69
481,-68,-64,-68,-68,-66,-52,-59,-67
482,-68,-63,-68,-69,-63,-52,-59,-65
483,-66,-58,-59,-69,-70,-66,-67,-72
484,-63,-58,-59,-66,-65,-67,-64,-71
485,-64,-51,-62,-66,-67,-63,-63,-67
486,-64,-54,-59,-70,-70,-64,-64,-69
487,-64,-58,-63,-68,-69,-63,-65,-69
488,-66,-61,-59,-65,-67,-65,-64,-64
489,-65,-59,-62,-67,-70,-64,-66,-70
490,-68,-58,-63,-67,-67,-64,-64,-70
491,-69,-60,-61,-65,-66,-67,-62,-70
492,-68,-63,-58,-68,-67,-63,-65,-68
493,-62,-59,-61,-69,-70,-57,-63,-66
494,-63,-63,-59,-66,-68,-60,-61,-70
495,-65,-63,-61,-67,-64,-57,-61,-68
496,-74,-61,-66,-70,-68,-57,-62,-68
497,-67,-63,-66,-68,-66,-57,-59,-65
498,-70,-67,-64,-70,-61,-57,-66,-67
499,-67,-60,-68,-68,-64,-63,-61,-69
500,-68,-65,-67,-69,-65,-56,-61,-66
501,-65,-63,-63,-71,-65,-59,-61,-64
502,-67,-67,-67,-67,-65,-59,-61,-63
503,-68,-67,-70,-66,-66,-55,-63,-67
504,-67,-53,-61,-66,-71,-72,-64,-72
505,-64,-59,-57,-70,-67,-67,-64,-72
506,-62,-61,-58,-67,-68,-64,-64,-69
507,-65,-56,-61,-66,-68,-66,-65,-66
508,-70,-56,-59,-66,-68,-63,-64,-71
509,-60,-57,-62,-66,-68,-66,-68,-74
510,-66,-56,-62,-65,-67,-63,-65,-69
511,-64,-59,-61,-67,-66,-60,-63,-65
512,-69,-60,-62,-64,-69,-62,-64,-68
513,-63,-60,-61,-69,-67,-62,-62,-66
514,-69,-63,-67,-68,-66,-64,-62,-66
515,-66,-58,-65,-62,-64,-60,-64,-67
516,-65,-64,-63,-68,-68,-61,-62,-70
517,-68,-58,-63,-65,-67,-57,-63,-66
518,-69,-64,-62,-68,-67,-63,-60,-69
519,-68,-63,-64,-69,-68,-59,-62,-68
520,-66,-64,-63,-66,-67,-58,-58,-64
521,-66,-63,-66,-71,-65,-62,-57,-68
522,-68,-63,-66,-63,-65,-59,-61,-68
523,-67,-63,-65,-69,-66,-56,-60,-68
524,-70,-67,-63,-69,-66,-53,-57,-70
525,-66,-60,-60,-67,-65,-68,-67,-68
526,-67,-59,-62,-71,-71,-68,-66,-70
527,-63,-61,-57,-66,-68,-64,-66,-68
528,-65,-60,-60,-66,-66,-67,-64,-69
529,-65,-58,-59,-68,-70,-62,-69,-69
