fingerprint_id,AP-WAP000-NULL,AP-WAP001-NULL,AP-WAP002-NULL,AP-WAP003-NULL,AP-WAP004-NULL,AP-WAP005-NULL,AP-WAP006-NULL,AP-WAP007-NULL
92,-58,-62,-71,-73,-60,-66,-69,-74
93,-62,-64,-69,-72,-63,-63,-69,-70
94,-57,-66,-69,-72,-61,-66,-70,-69
95,-63,-66,-73,-70,-60,-64,-74,-71
96,-60,-64,-69,-72,-58,-62,-71,-74
97,-63,-66,-69,-69,-58,-63,-70,-72
98,-64,-65,-68,-73,-53,-64,-69,-70
99,-63,-61,-72,-74,-56,-65,-69,-73
100,-63,-70,-72,-71,-52,-62,-67,-71
101,-64,-65,-72,-71,-54,-60,-71,-69
102,-60,-66,-71,-75,-50,-63,-71,-72
103,-69,-67,-70,-74,-53,-60,-68,-73
104,-63,-70,-70,-72,-52,-61,-70,-72
105,-49,-59,-66,-72,-68,-65,-69,-73
106,-54,-62,-72,-71,-62,-66,-74,-72
107,-47,-63,-68,-75,-63,-68,-72,-69
108,-52,-63,-71,-74,-61,-67,-70,-70
109,-54,-61,-68,-73,-62,-69,-68,-68
110,-56,-62,-69,-73,-62,-62,-73,-72
111,-49,-64,-69,-76,-63,-66,-71,-70
112,-53,-62,-68,-73,-62,-64,-68,-71
113,-58,-62,-67,-71,-63,-65,-67,-72
114,-61,-61,-71,-72,-64,-63,-70,-72
115,-59,-65,-69,-70,-60,-65,-71,-72
116,-59,-64,-69,-74,-59,-62,-70,-75
117,-60,-68,-73,-70,-57,-63,-68,-73
118,-62,-68,-70,-71,-57,-65,-70,-72
119,-63,-68,-72,-72,-54,-61,-70,-74
120,-66,-66,-72,-72,-57,-65,-69,-74
121,-64,-67,-70,-73,-51,-64,-69,-73
122,-64,-65,-69,-72,-53,-63,-70,-72
123,-65,-69,-70,-76,-56,-66,-70,-77
124,-65,-64,-70,-71,-53,-62,-70,-72
125,-67,-63,-69,-71,-53,-63,-67,-74
126,-48,-61,-69,-73,-67,-68,-74,-73
127,-49,-62,-70,-74,-69,-68,-71,-72
128,-49,-60,-69,-74,-64,-67,-71,-75
129,-50,-62,-68,-70,-63,-66,-72,-75
130,-56,-65,-70,-70,-63,-60,-73,-74
131,-58,-62,-66,-73,-60,-64,-71,-72
132,-56,-61,-70,-74,-65,-66,-67,-74
133,-57,-62,-71,-70,-63,-68,-70,-72
134,-56,-61,-69,-70,-63,-64,-69,-70
135,-58,-62,-69,-71,-63,-60,-70,-72
136,-59,-65,-67,-71,-62,-63,-70,-71
137,-59,-62,-72,-74,-63,-63,-70,-72
138,-62,-60,-69,-74,-58,-64,-67,-74
139,-65,-64,-69,-71,-58,-62,-68,-71
140,-61,-67,-66,-74,-58,-62,-70,-73
141,-61,-67,-70,-69,-57,-68,-70,-72
142,-65,-65,-68,-72,-55,-62,-66,-73
143,-65,-65,-71,-71,-52,-62,-69,-70
144,-67,-68,-74,-74,-54,-65,-67,-71
145,-64,-66,-68,-73,-53,-60,-66,-72
146,-65,-66,-68,-73,-55,-60,-71,-71
147,-52,-64,-69,-70,-64,-68,-74,-72
148,-55,-61,-64,-73,-63,-68,-71,-72
149,-52,-58,-71,-74,-67,-66,-72,-75
150,-48,-64,-69,-70,-64,-67,-70,-72
151,-52,-64,-68,-69,-61,-67,-69,-71
152,-53,-60,-63,-74,-62,-66,-73,-74
153,-52,-59,-71,-72,-62,-63,-69,-72
154,-58,-62,-70,-72,-64,-63,-71,-73
155,-54,-63,-71,-69,-64,-67,-72,-69
156,-61,-62,-74,-71,-64,-61,-68,-71
157,-61,-60,-64,-76,-57,-61,-69,-74
158,-61,-60,-69,-71,-57,-65,-68,-72
159,-60,-62,-67,-70,-59,-66,-73,-75
160,-62,-67,-67,-71,-55,-63,-67,-71
161,-62,-65,-69,-74,-55,-61,-70,-74
162,-64,-65,-69,-70,-56,-62,-69,-74
163,-63,-67,-70,-76,-54,-64,-69,-72
164,-63,-64,-70,-75,-57,-64,-68,-70
165,-62,-65,-72,-73,-55,-61,-68,-70
166,-64,-66,-70,-75,-55,-62,-71,-71
167,-68,-65,-70,-73,-55,-62,-72,-73
168,-51,-60,-69,-69,-68,-70,-71,-73
169,-53,-59,-66,-74,-65,-67,-71,-71
170,-54,-62,-70,-73,-67,-67,-71,-70
171,-54,-59,-73,-68,-65,-65,-69,-73
172,-54,-65,-67,-68,-65,-67,-70,-77
173,-57,-63,-68,-71,-62,-63,-69,-71
174,-57,-60,-68,-72,-62,-61,-69,-74
175,-58,-63,-69,-68,-63,-63,-72,-69
176,-58,-61,-68,-70,-61,-64,-66,-69
177,-58,-66,-65,-70,-59,-64,-70,-72
178,-57,-66,-70,-72,-60,-65,-64,-74
179,-62,-64,-69,-75,-58,-65,-72,-68
180,-67,-63,-67,-71,-59,-62,-69,-69
181,-63,-63,-66,-71,-58,-64,-67,-73
182,-62,-66,-64,-73,-57,-65,-71,-69
183,-65,-67,-68,-70,-57,-60,-67,-74
184,-64,-66,-68,-67,-59,-61,-69,-73
185,-64,-63,-70,-73,-56,-61,-64,-70
186,-68,-66,-67,-72,-53,-60,-66,-71
187,-67,-66,-70,-72,-52,-59,-70,-70
188,-64,-70,-70,-74,-57,-63,-71,-71
189,-56,-57,-71,-74,-66,-71,-67,-70
190,-56,-57,-67,-71,-66,-64,-69,-75
191,-51,-59,-70,-72,-64,-65,-72,-73
192,-53,-58,-68,-71,-61,-66,-72,-70
193,-52,-58,-66,-71,-65,-69,-67,-74
194,-57,-62,-70,-66,-68,-69,-67,-71
195,-57,-59,-71,-71,-64,-67,-68,-71
196,-60,-56,-66,-73,-64,-63,-69,-77
197,-58,-64,-67,-70,-63,-65,-69,-70
198,-60,-63,-67,-70,-59,-62,-69,-68
199,-60,-69,-69,-69,-57,-62,-67,-71
200,-59,-66,-68,-66,-57,-60,-68,-71
201,-59,-61,-68,-66,-63,-62,-69,-74
202,-63,-62,-69,-72,-56,-60,-68,-74
203,-62,-66,-67,-74,-61,-57,-67,-68
204,-61,-62,-67,-73,-54,-59,-69,-70
205,-62,-62,-67,-73,-58,-60,-70,-73
206,-66,-65,-74,-72,-54,-61,-65,-70
207,-67,-63,-71,-76,-55,-56,-69,-72
208,-66,-65,-74,-72,-54,-60,-66,-73
209,-71,-67,-70,-72,-54,-61,-71,-72
210,-53,-61,-69,-74,-64,-68,-67,-75
211,-53,-58,-69,-70,-64,-66,-67,-67
212,-56,-57,-67,-70,-67,-64,-74,-69
213,-50,-57,-68,-71,-62,-65,-68,-73
214,-57,-59,-63,-71,-66,-66,-69,-72
215,-57,-59,-71,-70,-64,-65,-68,-74
216,-59,-59,-68,-70,-65,-63,-70,-76
217,-58,-63,-66,-68,-63,-64,-70,-72
218,-58,-64,-69,-72,-61,-61,-68,-67
219,-64,-58,-66,-70,-61,-63,-64,-69
220,-59,-61,-67,-72,-61,-64,-68,-70
221,-60,-59,-68,-71,-62,-60,-66,-70
222,-65,-61,-69,-72,-59,-61,-66,-70
223,-62,-66,-69,-72,-59,-62,-65,-71
224,-63,-63,-64,-71,-61,-59,-69,-72
225,-66,-63,-66,-73,-58,-59,-70,-70
226,-67,-62,-71,-74,-58,-59,-70,-69
227,-67,-67,-68,-72,-54,-61,-68,-70
228,-62,-66,-71,-76,-56,-57,-67,-71
229,-66,-63,-70,-70,-55,-60,-69,-73
230,-67,-65,-71,-70,-56,-58,-70,-67
231,-57,-55,-65,-70,-67,-64,-70,-69
232,-60,-55,-67,-70,-66,-69,-69,-73
233,-58,-59,-65,-69,-63,-66,-72,-71
234,-58,-59,-68,-72,-63,-62,-69,-75
235,-55,-58,-69,-72,-65,-65,-65,-68
236,-58,-59,-65,-71,-64,-64,-67,-74
237,-58,-55,-67,-70,-68,-66,-66,-73
238,-57,-58,-67,-71,-60,-62,-73,-69
239,-66,-58,-66,-70,-62,-58,-68,-71
240,-59,-64,-65,-75,-63,-65,-67,-71
241,-61,-65,-68,-70,-65,-61,-67,-72
242,-60,-60,-67,-70,-58,-62,-69,-71
243,-61,-62,-67,-71,-62,-58,-65,-67
244,-63,-65,-70,-72,-60,-59,-68,-73
245,-62,-65,-68,-72,-58,-58,-70,-71
246,-68,-61,-67,-72,-57,-60,-65,-71
247,-66,-67,-70,-72,-59,-59,-65,-74
248,-67,-63,-72,-74,-59,-57,-65,-71
249,-67,-60,-74,-70,-56,-58,-66,-69
250,-67,-65,-67,-71,-57,-58,-67,-71
251,-65,-69,-68,-71,-58,-55,-68,-71
252,-56,-56,-65,-70,-66,-62,-67,-72
253,-59,-53,-66,-69,-66,-67,-69,-72
254,-58,-58,-65,-71,-64,-66,-69,-69
255,-58,-58,-67,-74,-68,-61,-69,-75
256,-57,-55,-65,-69,-67,-61,-68,-73
257,-58,-59,-67,-70,-63,-68,-66,-77
258,-60,-57,-67,-68,-62,-61,-68,-68
259,-59,-55,-67,-70,-62,-64,-68,-74
260,-53,-60,-65,-69,-61,-63,-71,-68
261,-60,-61,-66,-69,-62,-63,-68,-71
262,-63,-60,-70,-71,-63,-62,-66,-71
263,-62,-62,-67,-68,-60,-62,-68,-69
264,-63,-63,-71,-70,-64,-60,-64,-71
265,-64,-62,-67,-74,-59,-56,-68,-71
266,-65,-66,-66,-69,-59,-59,-68,-70
267,-63,-63,-68,-71,-60,-56,-70,-72
268,-66,-65,-69,-69,-58,-55,-65,-71
269,-62,-67,-70,-72,-57,-58,-65,-69
270,-65,-65,-66,-71,-57,-60,-66,-73
271,-66,-64,-67,-72,-63,-56,-65,-72
272,-68,-67,-67,-71,-58,-56,-65,-74
273,-62,-53,-71,-72,-66,-65,-70,-70
274,-60,-56,-70,-70,-68,-68,-72,-74
275,-56,-54,-66,-72,-67,-63,-69,-70
276,-60,-57,-67,-69,-63,-66,-72,-70
277,-58,-54,-69,-73,-64,-63,-69,-73
278,-60,-54,-65,-66,-64,-64,-64,-69
279,-60,-56,-67,-72,-65,-62,-69,-72
280,-63,-61,-69,-72,-63,-61,-69,-71
281,-59,-62,-65,-72,-63,-62,-69,-70
282,-62,-58,-65,-70,-63,-62,-66,-71
283,-60,-59,-65,-68,-62,-62,-68,-71
284,-61,-63,-64,-71,-64,-56,-68,-71
285,-64,-59,-64,-71,-59,-59,-66,-71
286,-65,-66,-64,-71,-61,-56,-67,-71
287,-63,-61,-64,-72,-56,-61,-66,-68
288,-68,-64,-64,-72,-59,-55,-68,-74
289,-67,-63,-68,-69,-62,-62,-66,-72
290,-69,-62,-68,-71,-59,-56,-66,-69
291,-71,-65,-67,-70,-59,-55,-69,-70
292,-64,-66,-72,-72,-59,-56,-67,-70
293,-68,-67,-71,-73,-60,-59,-69,-73
294,-60,-54,-63,-67,-67,-67,-66,-74
295,-59,-50,-62,-69,-68,-65,-65,-71
296,-57,-54,-65,-70,-66,-63,-72,-72
297,-60,-54,-63,-66,-67,-65,-67,-69
298,-63,-56,-68,-69,-64,-62,-67,-70
299,-62,-54,-66,-72,-64,-62,-70,-68
300,-60,-54,-66,-73,-64,-63,-62,-72
301,-57,-58,-65,-71,-64,-61,-66,-71
302,-61,-56,-71,-68,-64,-63,-66,-74
303,-65,-57,-68,-71,-63,-63,-68,-72
304,-60,-58,-68,-71,-65,-55,-68,-71
305,-62,-60,-68,-72,-61,-59,-69,-70
306,-62,-61,-68,-66,-60,-58,-66,-69
307,-62,-61,-69,-73,-62,-61,-65,-71
308,-67,-62,-67,-69,-60,-58,-69,-72
309,-59,-63,-68,-72,-61,-57,-66,-67
310,-62,-62,-65,-73,-57,-51,-64,-71
311,-63,-62,-69,-73,-59,-55,-68,-67
312,-67,-63,-67,-70,-61,-55,-68,-70
313,-64,-63,-65,-67,-57,-57,-64,-76
314,-71,-63,-66,-73,-61,-51,-65,-68
315,-60,-54,-62,-70,-66,-64,-66,-67
316,-59,-54,-65,-75,-67,-65,-67,-72
317,-64,-52,-66,-68,-66,-67,-67,-69
318,-58,-51,-65,-67,-65,-67,-64,-71
319,-57,-52,-61,-69,-67,-66,-68,-76
320,-62,-53,-64,-71,-67,-65,-66,-70
321,-60,-52,-64,-69,-67,-63,-68,-70
322,-61,-57,-63,-72,-64,-59,-66,-70
323,-65,-62,-65,-74,-63,-61,-69,-70
324,-62,-57,-68,-73,-66,-63,-66,-72
325,-61,-60,-63,-67,-65,-60,-65,-71
326,-63,-59,-66,-73,-63,-57,-69,-71
327,-67,-61,-68,-72,-59,-55,-66,-69
328,-62,-64,-67,-67,-64,-58,-70,-66
329,-65,-59,-65,-70,-65,-56,-66,-70
330,-65,-61,-70,-72,-61,-57,-67,-67
331,-66,-67,-69,-70,-62,-58,-67,-70
332,-68,-66,-67,-68,-61,-54,-66,-69
333,-67,-62,-69,-75,-63,-56,-63,-71
334,-66,-66,-69,-71,-58,-56,-64,-72
335,-70,-62,-68,-70,-61,-54,-64,-71
336,-60,-47,-63,-70,-64,-67,-68,-66
337,-64,-50,-62,-71,-68,-64,-69,-69
338,-59,-54,-64,-69,-65,-65,-66,-72
339,-62,-50,-60,-71,-63,-62,-68,-73
340,-63,-55,-67,-68,-64,-62,-68,-67
341,-62,-55,-64,-70,-65,-65,-68,-68
342,-63,-58,-67,-73,-67,-64,-67,-68
343,-63,-56,-68,-71,-61,-61,-65,-72
344,-65,-60,-64,-70,-63,-58,-66,-72
345,-64,-57,-65,-70,-61,-60,-64,-69
346,-59,-58,-67,-69,-62,-58,-64,-68
347,-63,-59,-68,-68,-67,-58,-65,-69
348,-64,-59,-69,-67,-65,-58,-66,-73
349,-64,-63,-66,-69,-63,-60,-67,-71
350,-64,-64,-67,-69,-64,-58,-65,-72
351,-64,-67,-72,-69,-63,-56,-66,-69
352,-64,-63,-69,-74,-63,-53,-64,-69
353,-67,-62,-67,-67,-62,-54,-67,-68
354,-72,-65,-68,-68,-59,-56,-66,-69
355,-68,-67,-67,-72,-64,-54,-63,-68
356,-66,-64,-67,-69,-60,-56,-63,-66
357,-61,-50,-64,-69,-69,-67,-69,-67
358,-62,-50,-64,-71,-67,-65,-70,-72
359,-62,-47,-65,-70,-66,-64,-68,-69
360,-61,-50,-61,-69,-70,-68,-68,-69
361,-63,-50,-68,-68,-65,-65,-65,-72
362,-60,-58,-66,-67,-67,-61,-69,-69
363,-60,-57,-66,-64,-65,-66,-67,-71
364,-62,-58,-65,-68,-66,-66,-66,-69
365,-64,-58,-63,-68,-63,-62,-65,-72
366,-59,-61,-63,-67,-64,-61,-66,-70
367,-66,-62,-67,-68,-62,-60,-65,-67
368,-63,-64,-67,-69,-64,-56,-64,-68
369,-66,-61,-66,-67,-66,-58,-63,-69
370,-64,-62,-64,-71,-65,-59,-68,-67
371,-67,-66,-68,-67,-58,-56,-64,-69
372,-65,-64,-64,-69,-62,-53,-63,-69
373,-66,-62,-67,-64,-62,-56,-65,-67
374,-68,-67,-69,-71,-65,-53,-64,-71
375,-66,-64,-66,-71,-62,-55,-63,-72
376,-64,-66,-69,-69,-65,-51,-62,-69
377,-69,-66,-70,-69,-62,-55,-66,-66
378,-62,-50,-64,-70,-65,-66,-71,-69
379,-57,-48,-63,-69,-69,-66,-68,-73
380,-61,-47,-64,-67,-70,-65,-67,-71
381,-60,-48,-62,-71,-67,-65,-68,-69
382,-60,-50,-62,-71,-71,-64,-68,-72
383,-65,-53,-63,-67,-66,-61,-68,-67
384,-60,-57,-67,-70,-64,-64,-66,-65
385,-66,-56,-65,-70,-67,-63,-69,-68
386,-61,-56,-62,-70,-66,-61,-66,-69
387,-62,-58,-63,-68,-63,-62,-68,-68
388,-63,-58,-67,-72,-62,-61,-65,-70
389,-68,-60,-63,-71,-61,-59,-62,-69
390,-63,-62,-65,-71,-63,-58,-63,-70
391,-64,-63,-68,-70,-60,-60,-66,-69
392,-65,-63,-66,-71,-64,-55,-64,-72
393,-64,-64,-65,-72,-64,-58,-65,-69
394,-66,-61,-66,-70,-66,-54,-62,-66
395,-70,-64,-66,-71,-60,-52,-66,-68
396,-70,-63,-69,-67,-63,-51,-61,-71
397,-66,-68,-64,-72,-65,-50,-63,-66
398,-67,-66,-68,-70,-66,-55,-65,-75
399,-62,-51,-63,-66,-71,-66,-67,-69
400,-58,-49,-62,-66,-66,-66,-69,-70
401,-61,-47,-64,-69,-67,-63,-67,-68
402,-63,-53,-60,-65,-67,-65,-67,-67
403,-63,-54,-62,-69,-63,-66,-68,-69
404,-64,-51,-62,-69,-66,-63,-65,-70
405,-65,-60,-65,-65,-66,-65,-65,-70
406,-64,-54,-61,-68,-66,-61,-66,-62
407,-63,-55,-63,-67,-67,-63,-65,-67
408,-62,-58,-65,-72,-66,-63,-65,-69
409,-63,-62,-65,-68,-66,-63,-65,-69
410,-63,-63,-65,-66,-65,-61,-67,-70
411,-66,-59,-63,-67,-62,-59,-61,-67
412,-67,-62,-66,-70,-64,-60,-64,-69
413,-68,-66,-67,-70,-63,-55,-65,-66
414,-64,-62,-65,-72,-66,-55,-61,-67
415,-69,-65,-66,-69,-66,-55,-64,-64
416,-64,-61,-67,-69,-71,-54,-66,-72
417,-69,-64,-66,-71,-63,-56,-66,-68
418,-68,-69,-72,-69,-64,-49,-60,-66
419,-67,-64,-64,-71,-64,-52,-57,-69
420,-63,-55,-60,-65,-66,-66,-70,-70
421,-61,-51,-64,-71,-66,-63,-64,-70
422,-63,-53,-61,-70,-66,-64,-69,-71
423,-63,-55,-64,-68,-67,-64,-66,-67
424,-62,-56,-64,-69,-66,-66,-68,-69
425,-61,-51,-58,-70,-66,-64,-66,-72
426,-63,-55,-60,-68,-70,-61,-65,-70
427,-64,-54,-64,-69,-65,-59,-63,-71
428,-67,-60,-60,-67,-67,-60,-63,-69
429,-65,-60,-60,-67,-63,-63,-64,-71
430,-67,-59,-64,-69,-64,-63,-64,-65
431,-66,-59,-65,-68,-61,-59,-66,-68
432,-67,-63,-67,-69,-69,-56,-64,-68
433,-66,-59,-65,-68,-65,-56,-63,-67
434,-63,-64,-66,-70,-67,-59,-64,-70
435,-70,-63,-68,-70,-67,-55,-62,-67
436,-68,-65,-64,-68,-62,-51,-63,-69
437,-67,-64,-69,-71,-66,-53,-65,-70
438,-70,-68,-64,-73,-64,-54,-61,-68
439,-69,-67,-67,-71,-62,-55,-63,-68
440,-69,-64,-70,-68,-63,-53,-63,-71
441,-61,-56,-62,-68,-67,-65,-67,-69
442,-61,-54,-67,-70,-67,-69,-65,-70
443,-63,-55,-59,-65,-66,-63,-67,-67
444,-64,-52,-62,-72,-69,-68,-66,-67
445,-64,-58,-61,-66,-67,-65,-67,-69
446,-63,-54,-62,-67,-70,-63,-68,-69
447,-70,-57,-61,-67,-65,-62,-67,-68
448,-65,-57,-59,-66,-69,-65,-66,-71
449,-65,-55,-63,-66,-65,-61,-64,-66
450,-63,-61,-63,-69,-66,-65,-63,-67
451,-63,-61,-67,-71,-65,-58,-63,-69
452,-63,-59,-65,-69,-65,-62,-65,-72
453,-67,-62,-64,-66,-65,-60,-60,-70
454,-63,-64,-64,-67,-66,-62,-64,-70
455,-66,-64,-68,-68,-68,-60,-61,-70
456,-66,-65,-64,-69,-63,-59,-62,-63
457,-70,-65,-64,-68,-63,-54,-62,-67
458,-69,-62,-67,-67,-64,-56,-63,-69
459,-67,-65,-67,-71,-64,-55,-60,-66
460,-67,-69,-67,-67,-65,-55,-62,-67
461,-67,-64,-64,-72,-68,-56,-61,-71
462,-63,-55,-61,-65,-69,-62,-69,-71
463,-70,-55,-57,-67,-70,-65,-63,-72
464,-64,-52,-59,-68,-67,-64,-70,-65
465,-66,-59,-61,-67,-69,-68,-62,-72
466,-65,-55,-65,-68,-68,-68,-64,-69
467,-64,-58,-57,-68,-68,-62,-66,-68
468,-65,-54,-62,-72,-68,-65,-64,-72
469,-66,-63,-63,-66,-64,-66,-62,-70
470,-63,-59,-61,-66,-67,-63,-64,-65
471,-61,-60,-63,-67,-67,-62,-61,-69
472,-64,-59,-62,-69,-66,-59,-66,-69
473,-64,-63,-62,-70,-65,-64,-60,-66
474,-67,-61,-60,-69,-67,-62,-60,-69
475,-67,-61,-64,-67,-69,-57,-64,-67
476,-63,-65,-64,-69,-66,-56,-64,-64
477,-69,-66,-66,-69,-64,-55,-59,-66
478,-66,-66,-64,-70,-62,-57,-59,-65
479,-70,-66,-65,-68,-62,-56,-62,-67
480,-67,-65,-68,-71,-67,-59,-62,-68
481,-69,-68,-67,-64,-68,-57,-56,-70
482,-69,-69,-67,-67,-68,-56,-64,-68
483,-66,-54,-60,-70,-70,-65,-64,-69
484,-67,-57,-61,-66,-65,-67,-67,-70
485,-68,-54,-62,-68,-66,-66,-67,-71
486,-64,-56,-59,-68,-65,-64,-69,-71
487,-71,-59,-62,-67,-63,-64,-65,-68
488,-69,-56,-55,-66,-67,-64,-66,-68
489,-67,-57,-61,-70,-71,-63,-66,-71
490,-68,-58,-61,-68,-69,-61,-68,-66
491,-68,-57,-60,-70,-66,-63,-64,-69
492,-67,-61,-61,-67,-64,-62,-64,-63
493,-64,-61,-60,-69,-64,-58,-61,-65
494,-68,-61,-64,-68,-68,-60,-62,-67
495,-65,-61,-62,-70,-68,-57,-61,-66
496,-68,-62,-63,-71,-67,-60,-61,-62
497,-68,-66,-63,-69,-64,-58,-62,-68
498,-69,-66,-64,-70,-69,-60,-59,-65
499,-67,-66,-66,-66,-64,-60,-62,-66
500,-66,-67,-68,-68,-63,-59,-66,-68
501,-68,-64,-63,-68,-67,-57,-57,-69
502,-70,-69,-68,-64,-65,-58,-62,-69
503,-66,-72,-64,-73,-66,-60,-58,-63
504,-63,-56,-62,-67,-67,-66,-65,-70
505,-66,-58,-58,-64,-70,-66,-69,-66
506,-64,-58,-58,-67,-70,-63,-67,-70
507,-66,-56,-58,-67,-65,-65,-65,-70
508,-64,-56,-60,-70,-67,-64,-67,-65
509,-60,-58,-61,-68,-66,-68,-65,-67
510,-63,-59,-60,-65,-66,-65,-66,-70
511,-69,-54,-61,-66,-69,-63,-63,-68
512,-65,-63,-63,-70,-67,-62,-59,-66
513,-65,-61,-59,-68,-69,-63,-64,-66
514,-69,-63,-63,-69,-67,-60,-62,-67
515,-68,-63,-62,-67,-62,-62,-60,-68
516,-64,-62,-65,-72,-66,-57,-63,-66
517,-67,-65,-65,-68,-69,-63,-62,-65
518,-72,-64,-63,-70,-66,-64,-62,-66
519,-66,-62,-65,-66,-69,-57,-61,-65
520,-69,-62,-65,-65,-67,-58,-60,-59
521,-68,-65,-67,-70,-65,-59,-57,-68
522,-67,-67,-67,-69,-67,-54,-62,-68
523,-73,-68,-65,-69,-69,-58,-60,-66
524,-67,-67,-69,-65,-65,-59,-59,-67
525,-67,-60,-55,-67,-69,-65,-67,-69
526,-66,-57,-58,-70,-71,-68,-69,-71
527,-65,-60,-61,-66,-69,-67,-67,-69
528,-62,-62,-53,-65,-69,-64,-65,-65
529,-64,-58,-58,-66,-69,-64,-64,-66
