fingerprint_id,AP-WAP000-NULL,AP-WAP001-NULL,AP-WAP002-NULL,AP-WAP003-NULL,AP-WAP004-NULL,AP-WAP005-NULL,AP-WAP006-NULL,AP-WAP007-NULL
93,-56,-67,-66,-73,-63,-63,-68,-74
94,-60,-66,-72,-73,-62,-63,-68,-73
95,-60,-62,-72,-72,-58,-64,-66,-74
96,-58,-61,-72,-73,-57,-59,-69,-74
97,-59,-68,-69,-75,-58,-62,-64,-72
98,-62,-67,-69,-71,-59,-65,-69,-74
99,-64,-68,-70,-74,-55,-64,-70,-71
100,-63,-64,-74,-71,-52,-64,-70,-75
101,-67,-63,-72,-74,-55,-68,-69,-71
102,-59,-70,-69,-71,-53,-61,-73,-73
103,-68,-68,-72,-74,-51,-64,-75,-71
104,-63,-69,-74,-77,-52,-61,-72,-72
105,-51,-65,-68,-72,-67,-68,-70,-76
106,-46,-62,-72,-74,-66,-66,-71,-73
107,-53,-62,-65,-69,-66,-65,-72,-71
108,-49,-61,-68,-73,-63,-65,-71,-72
109,-55,-62,-68,-71,-61,-65,-69,-71
110,-52,-65,-70,-72,-63,-65,-70,-71
111,-58,-67,-70,-71,-65,-65,-67,-72
112,-61,-63,-70,-72,-59,-63,-72,-78
113,-59,-63,-67,-71,-62,-65,-72,-66
114,-57,-62,-69,-70,-61,-61,-69,-71
115,-61,-62,-69,-71,-61,-64,-71,-72
116,-57,-63,-67,-74,-61,-66,-76,-71
117,-59,-62,-70,-74,-55,-63,-68,-75
118,-65,-65,-72,-72,-61,-62,-68,-77
119,-64,-67,-67,-74,-56,-64,-71,-73
120,-60,-69,-68,-69,-53,-64,-69,-74
121,-63,-68,-72,-73,-53,-64,-69,-71
122,-67,-69,-67,-74,-56,-64,-71,-76
123,-62,-66,-69,-71,-53,-61,-70,-71
124,-63,-64,-70,-74,-56,-65,-66,-73
125,-65,-65,-69,-71,-53,-62,-69,-78
126,-50,-61,-68,-74,-66,-64,-70,-74
127,-50,-62,-68,-73,-65,-70,-68,-71
128,-53,-63,-69,-74,-66,-69,-75,-74
129,-49,-61,-69,-76,-64,-67,-69,-72
130,-50,-64,-67,-72,-65,-65,-70,-69
131,-53,-61,-65,-74,-61,-64,-70,-69
132,-55,-59,-68,-69,-63,-64,-67,-71
133,-60,-66,-68,-70,-60,-64,-70,-72
134,-58,-67,-69,-70,-61,-66,-68,-72
135,-59,-60,-68,-68,-59,-65,-69,-72
136,-60,-62,-69,-71,-59,-64,-65,-71
137,-62,-66,-68,-69,-60,-65,-70,-73
138,-63,-62,-67,-68,-62,-62,-72,-73
139,-64,-63,-68,-72,-57,-63,-71,-71
140,-63,-66,-69,-77,-57,-64,-65,-70
141,-58,-66,-72,-74,-56,-61,-70,-75
142,-67,-68,-73,-74,-54,-61,-68,-71
143,-67,-67,-70,-70,-57,-61,-69,-72
144,-63,-66,-69,-75,-53,-64,-68,-74
145,-66,-65,-70,-73,-53,-62,-68,-75
146,-67,-67,-69,-72,-52,-63,-65,-73
147,-50,-61,-65,-74,-65,-69,-72,-73
148,-52,-61,-69,-74,-63,-72,-65,-72
149,-51,-59,-68,-74,-66,-64,-73,-70
150,-51,-63,-71,-71,-62,-66,-70,-73
151,-54,-61,-67,-70,-62,-68,-68,-72
152,-50,-60,-70,-70,-61,-63,-70,-73
153,-56,-61,-69,-72,-61,-62,-72,-71
154,-56,-62,-71,-73,-62,-64,-71,-70
155,-59,-62,-70,-74,-60,-66,-68,-72
156,-55,-65,-71,-72,-64,-61,-67,-70
157,-55,-65,-71,-70,-60,-63,-67,-73
158,-57,-64,-69,-75,-58,-62,-69,-75
159,-60,-63,-69,-72,-58,-62,-71,-67
160,-66,-67,-70,-71,-55,-64,-71,-73
161,-65,-64,-74,-74,-55,-60,-68,-73
162,-62,-65,-66,-70,-53,-62,-70,-70
163,-64,-62,-68,-72,-55,-64,-66,-77
164,-60,-64,-69,-76,-55,-61,-69,-69
165,-66,-67,-70,-72,-51,-61,-64,-70
166,-68,-65,-70,-70,-53,-63,-69,-71
167,-69,-70,-71,-74,-53,-58,-70,-70
168,-54,-60,-69,-69,-65,-69,-69,-73
169,-52,-62,-67,-70,-66,-69,-72,-74
170,-54,-60,-65,-74,-66,-69,-72,-75
171,-52,-62,-67,-69,-62,-67,-65,-72
172,-52,-61,-69,-69,-65,-64,-67,-71
173,-55,-60,-70,-68,-63,-62,-69,-72
174,-57,-63,-71,-69,-59,-64,-68,-69
175,-58,-62,-68,-69,-64,-61,-71,-70
176,-56,-66,-65,-72,-60,-64,-69,-72
177,-57,-65,-67,-69,-61,-64,-73,-71
178,-61,-62,-67,-72,-64,-65,-70,-70
179,-56,-67,-70,-74,-61,-63,-66,-71
180,-61,-65,-68,-72,-59,-61,-70,-73
181,-61,-61,-69,-69,-58,-65,-66,-71
182,-60,-66,-70,-72,-56,-65,-70,-72
183,-61,-62,-71,-73,-54,-65,-66,-75
184,-63,-68,-70,-72,-56,-62,-73,-72
185,-67,-67,-66,-75,-55,-61,-67,-71
186,-64,-66,-72,-68,-55,-61,-71,-72
187,-65,-66,-71,-73,-56,-64,-64,-72
188,-68,-66,-69,-73,-58,-59,-65,-70
189,-57,-59,-71,-71,-65,-69,-71,-71
190,-51,-60,-66,-72,-67,-63,-69,-70
191,-53,-60,-72,-70,-68,-66,-67,-72
192,-55,-61,-67,-69,-68,-65,-69,-71
193,-57,-60,-65,-75,-62,-66,-70,-70
194,-56,-60,-69,-71,-65,-66,-68,-70
195,-58,-61,-70,-71,-64,-66,-67,-72
196,-58,-58,-69,-67,-63,-64,-70,-70
197,-60,-60,-72,-73,-64,-66,-69,-72
198,-61,-60,-69,-72,-63,-63,-66,-74
199,-62,-60,-67,-71,-61,-64,-69,-69
200,-64,-64,-70,-73,-59,-63,-67,-74
201,-63,-62,-67,-69,-57,-60,-68,-72
202,-64,-59,-69,-69,-58,-59,-66,-74
203,-64,-64,-70,-74,-58,-60,-67,-75
204,-67,-65,-65,-70,-56,-61,-71,-71
205,-61,-63,-67,-73,-56,-58,-63,-71
206,-66,-64,-67,-71,-57,-60,-70,-68
207,-63,-66,-74,-73,-54,-58,-67,-72
208,-64,-64,-67,-70,-58,-58,-66,-70
209,-66,-68,-68,-71,-53,-58,-67,-75
210,-56,-58,-70,-69,-63,-68,-69,-74
211,-56,-59,-65,-74,-65,-65,-68,-71
212,-56,-56,-65,-69,-63,-68,-68,-71
213,-55,-60,-65,-71,-66,-69,-69,-74
214,-54,-63,-64,-70,-68,-67,-67,-70
215,-58,-59,-66,-72,-62,-69,-70,-70
216,-58,-58,-72,-68,-64,-61,-67,-69
217,-58,-58,-67,-69,-62,-61,-68,-70
218,-56,-64,-68,-68,-61,-62,-69,-75
219,-60,-61,-70,-69,-61,-64,-70,-68
220,-61,-58,-64,-68,-60,-60,-69,-69
221,-62,-63,-71,-74,-60,-60,-69,-68
222,-60,-62,-66,-72,-61,-62,-68,-74
223,-60,-66,-69,-70,-59,-63,-68,-71
224,-66,-61,-69,-74,-57,-59,-70,-71
225,-63,-64,-69,-73,-61,-59,-68,-69
226,-60,-63,-72,-71,-52,-57,-68,-72
227,-65,-64,-68,-74,-51,-58,-70,-73
228,-65,-66,-73,-69,-54,-61,-67,-71
229,-67,-66,-72,-71,-56,-58,-69,-72
230,-64,-66,-73,-73,-55,-60,-67,-72
231,-57,-58,-64,-68,-66,-66,-67,-77
232,-54,-56,-66,-73,-64,-64,-69,-67
233,-58,-56,-69,-71,-67,-67,-65,-71
234,-54,-56,-69,-70,-62,-67,-69,-71
235,-56,-61,-65,-75,-63,-65,-72,-70
236,-59,-57,-67,-70,-65,-62,-70,-74
237,-59,-60,-66,-71,-62,-60,-69,-74
238,-58,-61,-66,-74,-66,-60,-65,-74
239,-58,-62,-66,-72,-62,-63,-68,-70
240,-61,-61,-67,-72,-62,-62,-68,-75
241,-57,-61,-68,-68,-60,-64,-67,-68
242,-64,-63,-70,-70,-63,-61,-67,-73
243,-63,-62,-69,-67,-62,-62,-67,-71
244,-64,-64,-70,-73,-60,-59,-66,-74
245,-65,-65,-70,-69,-59,-62,-64,-73
246,-65,-66,-67,-74,-56,-56,-67,-76
247,-63,-67,-69,-75,-56,-58,-64,-71
248,-65,-64,-65,-71,-58,-57,-62,-70
249,-63,-67,-71,-70,-59,-58,-63,-72
250,-66,-65,-71,-70,-55,-63,-67,-71
251,-66,-71,-69,-70,-55,-56,-69,-70
252,-57,-55,-65,-72,-68,-68,-66,-71
253,-60,-58,-67,-73,-66,-65,-69,-70
254,-56,-56,-67,-69,-64,-66,-65,-70
255,-55,-54,-67,-69,-68,-64,-69,-74
256,-59,-58,-65,-73,-64,-64,-67,-71
257,-61,-56,-65,-71,-67,-64,-70,-76
258,-57,-60,-65,-70,-64,-63,-69,-72
259,-57,-58,-68,-71,-65,-59,-65,-70
260,-60,-60,-68,-70,-62,-62,-66,-72
261,-60,-60,-69,-71,-62,-60,-68,-68
262,-65,-59,-65,-70,-59,-60,-61,-73
263,-63,-61,-66,-70,-62,-61,-64,-75
264,-61,-64,-69,-73,-62,-61,-66,-74
265,-62,-62,-67,-71,-61,-62,-68,-71
266,-65,-65,-68,-69,-58,-58,-65,-72
267,-61,-61,-68,-72,-58,-56,-67,-73
268,-63,-64,-70,-70,-60,-58,-66,-69
269,-65,-64,-68,-68,-60,-57,-67,-69
270,-67,-63,-67,-69,-62,-54,-67,-73
271,-65,-65,-69,-72,-56,-59,-66,-74
272,-63,-67,-70,-72,-60,-59,-66,-70
273,-61,-54,-65,-71,-66,-65,-63,-74
274,-60,-54,-67,-70,-65,-68,-68,-73
275,-57,-56,-65,-73,-67,-65,-66,-73
276,-59,-55,-68,-71,-68,-64,-72,-75
277,-59,-55,-63,-68,-67,-64,-71,-72
278,-58,-59,-64,-70,-63,-66,-69,-68
279,-61,-56,-66,-67,-67,-61,-68,-68
280,-58,-58,-65,-72,-61,-65,-67,-75
281,-62,-58,-69,-73,-60,-66,-69,-72
282,-63,-63,-69,-70,-64,-64,-66,-71
283,-60,-64,-66,-70,-61,-59,-70,-70
284,-65,-62,-64,-67,-65,-59,-64,-72
285,-63,-60,-65,-72,-61,-60,-66,-71
286,-62,-60,-69,-71,-61,-58,-62,-72
287,-60,-59,-71,-70,-60,-61,-68,-71
288,-64,-68,-64,-74,-60,-58,-65,-71
289,-66,-64,-64,-72,-62,-56,-69,-69
290,-68,-64,-68,-68,-64,-57,-67,-72
291,-68,-67,-65,-74,-55,-53,-69,-70
292,-67,-65,-68,-77,-62,-58,-66,-72
293,-65,-65,-75,-72,-60,-59,-64,-70
294,-61,-56,-68,-69,-69,-64,-66,-69
295,-56,-52,-62,-68,-69,-67,-73,-77
296,-62,-54,-65,-70,-65,-65,-66,-72
297,-61,-56,-69,-73,-66,-65,-71,-70
298,-62,-55,-65,-67,-66,-62,-67,-68
299,-60,-54,-61,-70,-67,-61,-65,-72
300,-62,-57,-64,-69,-67,-63,-69,-67
301,-62,-56,-68,-68,-64,-64,-67,-71
302,-62,-57,-63,-70,-64,-63,-68,-72
303,-62,-61,-67,-71,-63,-58,-69,-70
304,-65,-60,-70,-72,-61,-60,-67,-73
305,-64,-60,-67,-71,-59,-62,-69,-71
306,-59,-62,-70,-70,-64,-59,-66,-72
307,-64,-60,-68,-71,-60,-60,-69,-70
308,-66,-63,-68,-72,-59,-58,-65,-71
309,-66,-66,-70,-69,-60,-57,-70,-70
310,-63,-66,-67,-72,-62,-55,-64,-73
311,-64,-65,-68,-73,-60,-54,-65,-69
312,-68,-61,-66,-69,-60,-53,-67,-70
313,-63,-65,-70,-73,-61,-53,-66,-69
314,-70,-65,-69,-75,-60,-52,-67,-70
315,-58,-52,-65,-67,-67,-68,-68,-68
316,-62,-52,-64,-70,-62,-64,-72,-70
317,-63,-55,-63,-71,-63,-66,-68,-71
318,-62,-50,-67,-69,-66,-64,-67,-72
319,-64,-57,-66,-67,-66,-63,-62,-70
320,-61,-55,-62,-71,-67,-62,-66,-74
321,-63,-58,-62,-69,-66,-66,-69,-72
322,-60,-57,-67,-70,-64,-58,-60,-69
323,-58,-62,-64,-69,-64,-60,-66,-71
324,-59,-63,-63,-72,-63,-62,-65,-71
325,-61,-59,-61,-67,-66,-60,-67,-72
326,-66,-57,-67,-66,-61,-60,-65,-70
327,-64,-61,-65,-70,-59,-62,-67,-71
328,-66,-60,-69,-70,-64,-57,-65,-67
329,-64,-63,-64,-72,-63,-58,-66,-66
330,-66,-62,-67,-71,-64,-57,-67,-70
331,-63,-62,-64,-72,-58,-58,-67,-73
332,-64,-64,-70,-68,-60,-54,-67,-68
333,-68,-63,-65,-72,-61,-56,-63,-65
334,-69,-65,-70,-71,-62,-55,-65,-68
335,-65,-67,-71,-69,-62,-54,-66,-69
336,-63,-52,-63,-68,-69,-67,-65,-72
337,-66,-51,-66,-70,-66,-63,-70,-72
338,-62,-50,-62,-66,-71,-64,-68,-72
339,-59,-52,-64,-69,-72,-64,-67,-73
340,-59,-53,-68,-70,-64,-67,-62,-66
341,-59,-56,-60,-66,-64,-64,-69,-72
342,-62,-52,-66,-71,-64,-62,-71,-70
343,-63,-56,-63,-70,-65,-63,-65,-71
344,-61,-58,-60,-72,-67,-65,-67,-66
345,-67,-60,-61,-70,-64,-60,-66,-73
346,-65,-61,-64,-69,-60,-62,-66,-68
347,-65,-58,-66,-70,-64,-57,-67,-70
348,-67,-63,-66,-70,-61,-59,-66,-72
349,-66,-65,-69,-74,-60,-58,-64,-68
350,-62,-63,-65,-70,-62,-57,-65,-71
351,-63,-64,-65,-72,-64,-57,-68,-66
352,-63,-62,-67,-70,-64,-54,-63,-70
353,-68,-65,-68,-70,-62,-52,-65,-68
354,-64,-68,-69,-67,-60,-52,-64,-69
355,-62,-64,-67,-73,-65,-54,-64,-70
356,-64,-64,-69,-69,-60,-55,-63,-62
357,-62,-46,-64,-71,-69,-65,-66,-71
358,-61,-49,-63,-68,-67,-65,-69,-69
359,-63,-51,-62,-69,-65,-66,-65,-68
360,-60,-56,-64,-71,-63,-68,-66,-69
361,-62,-50,-61,-68,-62,-63,-71,-70
362,-59,-55,-64,-70,-64,-61,-67,-70
363,-65,-56,-60,-73,-65,-62,-64,-70
364,-62,-57,-65,-67,-63,-59,-69,-68
365,-65,-58,-64,-69,-66,-61,-67,-66
366,-66,-60,-63,-70,-61,-61,-61,-69
367,-64,-63,-63,-69,-60,-62,-68,-69
368,-63,-62,-67,-71,-66,-63,-63,-70
369,-67,-63,-67,-67,-60,-55,-65,-67
370,-62,-63,-65,-71,-67,-62,-67,-68
371,-67,-59,-67,-70,-61,-58,-64,-69
372,-64,-66,-66,-70,-61,-58,-63,-67
373,-68,-63,-68,-70,-65,-54,-65,-70
374,-66,-65,-66,-71,-63,-54,-66,-66
375,-67,-68,-68,-68,-64,-53,-63,-70
376,-62,-65,-66,-68,-59,-56,-63,-65
377,-69,-66,-71,-70,-63,-55,-63,-69
378,-61,-52,-62,-68,-69,-68,-68,-68
379,-61,-50,-64,-67,-66,-65,-65,-69
380,-62,-48,-65,-70,-68,-67,-70,-72
381,-63,-52,-64,-67,-64,-63,-65,-69
382,-62,-54,-64,-69,-68,-63,-67,-69
383,-63,-56,-64,-70,-65,-61,-65,-74
384,-63,-56,-61,-69,-65,-63,-65,-72
385,-67,-54,-63,-65,-66,-62,-65,-71
386,-63,-58,-62,-69,-69,-61,-68,-69
387,-64,-57,-66,-70,-65,-63,-62,-70
388,-69,-58,-64,-68,-62,-59,-65,-69
389,-65,-61,-62,-70,-66,-65,-62,-70
390,-63,-62,-66,-71,-65,-53,-67,-68
391,-62,-57,-66,-68,-63,-57,-64,-66
392,-65,-60,-65,-70,-61,-58,-64,-69
393,-62,-60,-64,-72,-62,-52,-61,-70
394,-66,-57,-69,-68,-63,-55,-61,-68
395,-69,-62,-68,-74,-62,-54,-64,-69
396,-65,-67,-68,-70,-60,-57,-63,-70
397,-68,-65,-73,-68,-61,-50,-65,-72
398,-69,-65,-69,-68,-63,-54,-67,-70
399,-66,-51,-63,-67,-64,-64,-68,-72
400,-64,-49,-63,-71,-68,-64,-67,-66
401,-59,-54,-61,-67,-66,-66,-67,-68
402,-65,-53,-61,-71,-65,-66,-69,-69
403,-60,-50,-60,-67,-66,-64,-71,-71
404,-63,-56,-65,-69,-64,-63,-66,-70
405,-65,-55,-63,-69,-69,-59,-65,-71
406,-65,-57,-65,-67,-69,-63,-67,-72
407,-63,-57,-61,-69,-63,-62,-65,-66
408,-62,-57,-67,-67,-62,-58,-63,-67
409,-61,-60,-63,-67,-65,-56,-64,-71
410,-66,-61,-67,-67,-64,-62,-64,-69
411,-64,-59,-65,-68,-64,-59,-65,-71
412,-65,-64,-66,-70,-61,-54,-63,-66
413,-66,-60,-63,-69,-64,-55,-64,-67
414,-64,-65,-69,-68,-59,-52,-62,-70
415,-70,-62,-66,-70,-63,-56,-62,-66
416,-67,-66,-67,-67,-64,-53,-65,-66
417,-68,-63,-70,-71,-65,-54,-67,-68
418,-68,-68,-65,-73,-63,-53,-61,-71
419,-67,-66,-70,-71,-67,-52,-62,-67
420,-62,-53,-62,-69,-69,-63,-65,-70
421,-62,-48,-61,-67,-68,-63,-67,-69
422,-59,-52,-64,-71,-68,-63,-67,-71
423,-65,-52,-62,-69,-64,-66,-63,-69
424,-64,-54,-62,-67,-68,-62,-72,-71
425,-62,-56,-60,-70,-65,-66,-67,-69
426,-66,-54,-63,-69,-67,-61,-65,-69
427,-63,-57,-62,-67,-67,-62,-65,-67
428,-62,-56,-62,-69,-67,-66,-64,-69
429,-67,-59,-62,-68,-63,-61,-65,-69
430,-66,-63,-68,-67,-64,-58,-67,-65
431,-63,-58,-65,-63,-66,-61,-64,-68
432,-65,-58,-67,-72,-66,-58,-63,-69
433,-63,-65,-61,-68,-62,-60,-62,-70
434,-63,-64,-63,-70,-65,-61,-61,-70
435,-68,-62,-63,-68,-66,-61,-61,-65
436,-69,-65,-67,-71,-62,-57,-64,-69
437,-68,-62,-67,-70,-65,-54,-65,-66
438,-65,-66,-67,-69,-64,-54,-66,-64
439,-71,-67,-69,-67,-61,-52,-63,-65
440,-65,-66,-67,-74,-65,-52,-61,-68
441,-69,-52,-60,-69,-68,-68,-67,-74
442,-66,-57,-62,-69,-68,-65,-67,-70
443,-65,-55,-58,-68,-66,-62,-67,-72
444,-64,-54,-63,-65,-67,-64,-64,-67
445,-65,-56,-61,-67,-64,-63,-64,-73
446,-59,-57,-60,-68,-65,-63,-69,-70
447,-61,-57,-65,-67,-67,-60,-64,-69
448,-65,-58,-65,-68,-68,-62,-67,-68
449,-68,-61,-62,-69,-68,-58,-63,-67
450,-64,-59,-66,-71,-66,-60,-63,-65
451,-67,-61,-63,-67,-65,-59,-65,-67
452,-68,-60,-64,-70,-70,-59,-63,-64
453,-67,-61,-65,-68,-66,-56,-60,-68
454,-65,-62,-67,-71,-64,-59,-66,-66
455,-67,-63,-61,-66,-66,-58,-60,-64
456,-66,-61,-68,-70,-63,-57,-62,-70
457,-63,-62,-64,-69,-65,-53,-58,-69
458,-66,-67,-68,-70,-62,-54,-58,-66
459,-64,-66,-66,-71,-65,-57,-63,-68
460,-69,-65,-67,-70,-66,-55,-63,-68
461,-68,-67,-69,-69,-65,-53,-62,-68
462,-63,-54,-62,-66,-68,-65,-68,-69
463,-62,-55,-60,-65,-68,-67,-65,-66
464,-64,-56,-62,-67,-67,-64,-63,-64
465,-65,-54,-56,-69,-68,-67,-63,-65
466,-67,-57,-59,-71,-65,-68,-65,-66
467,-64,-59,-63,-68,-69,-64,-67,-71
468,-65,-57,-61,-68,-69,-58,-64,-67
469,-66,-55,-61,-72,-66,-65,-65,-68
470,-62,-63,-64,-67,-63,-59,-62,-67
471,-63,-59,-62,-67,-66,-60,-64,-69
472,-70,-59,-61,-66,-68,-63,-64,-72
473,-64,-60,-62,-68,-64,-61,-67,-67
474,-67,-62,-63,-67,-66,-60,-61,-68
475,-67,-62,-62,-67,-64,-57,-65,-68
476,-71,-64,-65,-70,-65,-61,-64,-70
477,-69,-65,-66,-67,-64,-61,-62,-65
478,-69,-66,-62,-71,-68,-55,-62,-65
479,-69,-62,-66,-69,-64,-57,-61,-69
480,-68,-67,-67,-69,-65,-54,-61,-64
481,-66,-67,-66,-70,-66,-57,-58,-71
482,-68,-68,-66,-68,-61,-56,-62,-71
483,-63,-57,-57,-65,-70,-67,-68,-68
484,-64,-57,-62,-67,-72,-65,-62,-66
485,-64,-57,-59,-66,-69,-65,-69,-68
486,-66,-56,-57,-63,-65,-64,-67,-69
487,-62,-58,-60,-64,-67,-68,-71,-70
488,-63,-60,-60,-67,-64,-64,-64,-69
489,-66,-58,-60,-71,-65,-62,-65,-68
490,-68,-60,-62,-67,-66,-64,-66,-69
491,-68,-58,-68,-64,-63,-64,-63,-68
492,-64,-59,-62,-66,-65,-63,-65,-67
493,-67,-61,-62,-66,-63,-64,-65,-74
494,-64,-64,-63,-69,-67,-64,-62,-70
495,-65,-63,-65,-66,-68,-60,-59,-72
496,-68,-61,-63,-69,-67,-58,-63,-70
497,-68,-58,-67,-68,-65,-55,-60,-70
498,-67,-68,-64,-67,-63,-61,-64,-68
499,-68,-63,-65,-67,-67,-60,-62,-70
500,-68,-62,-67,-67,-67,-56,-63,-68
501,-65,-64,-62,-71,-66,-56,-56,-65
502,-66,-64,-64,-68,-64,-57,-61,-64
503,-68,-66,-66,-68,-67,-58,-57,-72
504,-67,-56,-56,-68,-71,-68,-65,-71
505,-66,-56,-60,-65,-67,-68,-69,-64
506,-65,-55,-58,-63,-69,-64,-67,-69
507,-65,-56,-58,-69,-67,-64,-65,-75
508,-67,-56,-61,-66,-68,-65,-66,-72
509,-67,-56,-58,-65,-67,-64,-65,-69
510,-61,-59,-66,-71,-66,-63,-63,-61
511,-66,-56,-61,-65,-69,-66,-61,-65
512,-63,-65,-64,-68,-67,-63,-56,-65
513,-69,-63,-62,-69,-69,-60,-63,-72
514,-68,-59,-62,-62,-66,-64,-67,-71
515,-65,-59,-61,-68,-67,-65,-59,-70
516,-67,-62,-65,-69,-65,-59,-63,-66
517,-66,-63,-65,-66,-69,-56,-62,-68
518,-70,-63,-65,-68,-65,-57,-59,-68
519,-69,-63,-66,-70,-67,-58,-61,-66
520,-68,-67,-69,-69,-65,-62,-58,-66
521,-66,-67,-65,-70,-68,-63,-61,-66
522,-68,-65,-67,-68,-63,-58,-59,-62
523,-66,-68,-62,-66,-67,-58,-60,-63
524,-72,-66,-69,-69,-63,-59,-59,-65
525,-66,-58,-60,-64,-72,-68,-69,-64
526,-68,-58,-53,-63,-73,-67,-68,-67
527,-68,-63,-59,-65,-69,-66,-64,-69
528,-67,-61,-55,-67,-71,-68,-66,-65
529,-69,-57,-57,-67,-69,-65,-62,-70
