building,floor,site,tile,tessellation_type,coord_a_x,coord_a_y,coord_b_x,coord_b_y,coord_c_x,coord_c_y,coord_d_x,coord_d_y
11,1,NULL,tile_159,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_173,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_187,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_194,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_205,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_202,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_17,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_27,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_12,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_6,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_24,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_10,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_4,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_0,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_3,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_8,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_22,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_20,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_14,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_23,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_28,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_55,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_42,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_46,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_50,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_45,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_32,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_34,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_39,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_36,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_41,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_44,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_40,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_38,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_31,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_29,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_33,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_35,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_43,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_51,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_47,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_49,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_66,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_53,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_62,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_60,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_63,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_72,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_61,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_64,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_76,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_74,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_78,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_75,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_82,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_84,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_87,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_92,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_85,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_93,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_91,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_95,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_103,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_118,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_120,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_109,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_117,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_119,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_128,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_137,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_147,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_150,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_139,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_133,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_122,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_135,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_186,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_169,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_154,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_155,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_160,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_142,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_161,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_179,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_16,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_30,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_37,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_77,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_83,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_90,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_101,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_113,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_129,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_164,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_188,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_193,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_198,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_206,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_213,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_210,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_225,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_218,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_221,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_217,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_229,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_226,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_208,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_153,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_145,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_162,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_172,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_189,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_182,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_134,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_144,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_132,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_126,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_136,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_204,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_223,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_216,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_222,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_215,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_201,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_151,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_158,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_168,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_174,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_212,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_191,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_195,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_200,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_209,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_203,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_228,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_227,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_214,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_165,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_176,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_170,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_184,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_181,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_152,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_157,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_163,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_148,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_94,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_97,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_102,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_106,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_110,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_107,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_104,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_99,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_105,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_108,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_112,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_116,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_138,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_130,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_131,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_124,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_127,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_140,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_146,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_143,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_89,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_86,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_88,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_96,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_100,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_98,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_80,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_73,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_68,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_71,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_79,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_81,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_21,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_26,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_25,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_19,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_9,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_11,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_18,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_15,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_5,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_2,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_1,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_7,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_13,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_52,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_48,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_54,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_57,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_70,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_67,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_59,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_56,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_58,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_65,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_69,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_123,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_115,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_111,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_114,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_121,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11,1,NULL,tile_125,logical,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
