fingerprint_id,AP-WAP000-NULL,AP-WAP001-NULL,AP-WAP002-NULL,AP-WAP003-NULL,AP-WAP004-NULL,AP-WAP005-NULL,AP-WAP006-NULL,AP-WAP007-NULL
110,-55,-62,-66,-71,-63,-69,-72,-71
111,-55,-59,-69,-70,-67,-66,-67,-71
112,-59,-67,-69,-73,-61,-63,-69,-75
113,-56,-62,-68,-69,-62,-66,-70,-69
114,-57,-63,-71,-75,-63,-66,-67,-73
115,-57,-65,-70,-71,-58,-64,-69,-71
116,-65,-63,-70,-75,-61,-67,-73,-73
117,-62,-63,-70,-74,-58,-65,-67,-71
118,-63,-64,-69,-73,-58,-61,-70,-73
119,-61,-68,-70,-73,-58,-65,-71,-69
120,-63,-66,-68,-71,-56,-60,-68,-77
121,-63,-67,-66,-71,-56,-63,-67,-76
122,-63,-65,-70,-72,-54,-63,-69,-71
123,-67,-69,-71,-75,-52,-65,-69,-70
124,-66,-66,-70,-70,-55,-62,-64,-71
125,-65,-64,-74,-73,-52,-62,-69,-71
126,-50,-60,-69,-72,-65,-66,-69,-69
127,-53,-64,-69,-71,-67,-65,-68,-75
128,-52,-64,-70,-72,-65,-70,-70,-74
129,-50,-60,-66,-72,-68,-67,-68,-70
130,-55,-63,-69,-72,-66,-70,-67,-71
131,-56,-64,-70,-68,-61,-61,-70,-74
132,-55,-60,-73,-76,-63,-66,-69,-71
133,-56,-66,-69,-72,-63,-66,-71,-70
134,-56,-62,-68,-70,-68,-64,-69,-70
135,-60,-63,-70,-73,-59,-67,-70,-71
136,-62,-62,-70,-69,-57,-63,-70,-72
137,-61,-65,-67,-71,-59,-64,-71,-73
138,-64,-66,-73,-73,-60,-64,-71,-70
139,-61,-64,-67,-74,-58,-64,-65,-71
140,-62,-65,-71,-76,-56,-67,-68,-71
141,-66,-67,-70,-75,-53,-65,-69,-74
142,-65,-66,-70,-69,-55,-64,-71,-70
143,-65,-66,-70,-72,-56,-64,-66,-73
144,-64,-66,-73,-71,-57,-62,-68,-71
145,-63,-69,-67,-73,-55,-64,-69,-73
146,-65,-67,-73,-76,-54,-62,-68,-75
147,-51,-57,-69,-73,-64,-66,-70,-75
148,-49,-64,-65,-70,-66,-67,-66,-72
149,-51,-60,-69,-73,-68,-65,-67,-73
150,-53,-60,-66,-75,-62,-62,-68,-73
151,-54,-63,-66,-73,-65,-64,-69,-70
152,-54,-65,-71,-69,-62,-64,-71,-69
153,-55,-61,-72,-72,-64,-65,-69,-70
154,-58,-66,-70,-71,-67,-65,-71,-70
155,-56,-65,-70,-70,-63,-62,-69,-71
156,-59,-64,-67,-70,-60,-61,-68,-72
157,-63,-62,-68,-71,-60,-64,-70,-70
158,-62,-63,-69,-70,-62,-65,-67,-73
159,-63,-64,-70,-70,-57,-62,-69,-70
160,-62,-66,-72,-72,-58,-61,-65,-70
161,-60,-65,-69,-72,-53,-60,-71,-72
162,-62,-67,-67,-73,-58,-59,-68,-70
163,-67,-70,-68,-73,-56,-62,-70,-73
164,-63,-65,-70,-74,-56,-60,-71,-71
165,-61,-64,-72,-75,-54,-61,-69,-73
166,-64,-65,-72,-71,-54,-58,-68,-71
167,-65,-66,-72,-73,-56,-63,-69,-68
168,-52,-59,-66,-73,-67,-74,-70,-74
169,-54,-60,-68,-73,-65,-63,-69,-71
170,-53,-58,-66,-71,-64,-67,-69,-72
171,-55,-58,-67,-74,-63,-68,-71,-73
172,-53,-61,-68,-73,-64,-65,-71,-74
173,-54,-59,-71,-69,-65,-62,-67,-72
174,-55,-63,-65,-70,-61,-64,-72,-72
175,-56,-58,-65,-72,-61,-67,-71,-72
176,-59,-63,-72,-71,-63,-61,-70,-69
177,-55,-63,-66,-74,-61,-62,-71,-70
178,-58,-61,-66,-72,-59,-59,-72,-70
179,-59,-65,-69,-70,-57,-62,-67,-75
180,-58,-65,-71,-74,-58,-62,-69,-74
181,-65,-63,-70,-70,-58,-65,-69,-71
182,-63,-63,-69,-72,-57,-63,-67,-70
183,-60,-68,-68,-73,-59,-60,-67,-71
184,-67,-65,-69,-69,-56,-64,-65,-70
185,-63,-68,-70,-71,-57,-62,-65,-72
186,-64,-62,-67,-72,-56,-57,-66,-74
187,-67,-64,-70,-71,-56,-62,-69,-73
188,-64,-66,-67,-72,-57,-57,-64,-72
189,-56,-59,-67,-71,-65,-67,-70,-76
190,-53,-60,-66,-73,-67,-67,-70,-72
191,-53,-57,-69,-69,-68,-61,-68,-72
192,-55,-60,-67,-71,-64,-68,-69,-70
193,-53,-59,-72,-69,-65,-66,-71,-67
194,-55,-63,-66,-72,-64,-65,-66,-76
195,-54,-62,-68,-71,-60,-64,-73,-75
196,-56,-55,-65,-73,-63,-62,-66,-71
197,-61,-62,-70,-69,-66,-66,-68,-71
198,-62,-62,-67,-72,-62,-66,-72,-73
199,-59,-62,-65,-73,-61,-64,-66,-70
200,-59,-64,-68,-68,-60,-64,-70,-72
201,-60,-66,-69,-71,-61,-63,-69,-76
202,-63,-67,-69,-71,-61,-61,-70,-73
203,-63,-64,-66,-73,-57,-63,-68,-67
204,-62,-67,-67,-70,-56,-59,-73,-70
205,-67,-65,-70,-75,-59,-61,-68,-71
206,-65,-69,-66,-75,-55,-59,-70,-73
207,-64,-66,-69,-71,-58,-61,-66,-71
208,-62,-66,-71,-73,-54,-57,-70,-68
209,-66,-67,-70,-70,-54,-61,-64,-71
210,-54,-57,-68,-71,-70,-66,-71,-71
211,-59,-57,-68,-70,-67,-68,-73,-71
212,-56,-62,-67,-74,-66,-67,-67,-73
213,-54,-59,-66,-69,-64,-67,-70,-71
214,-56,-57,-67,-75,-63,-60,-69,-69
215,-57,-58,-68,-74,-61,-65,-70,-71
216,-56,-60,-65,-67,-66,-64,-64,-74
217,-60,-63,-67,-72,-67,-62,-71,-74
218,-58,-60,-67,-71,-61,-55,-67,-67
219,-57,-62,-67,-72,-61,-64,-70,-69
220,-63,-65,-67,-69,-61,-63,-68,-70
221,-60,-68,-69,-73,-60,-60,-67,-75
222,-61,-63,-70,-71,-59,-55,-70,-67
223,-64,-61,-70,-71,-58,-59,-68,-71
224,-63,-60,-67,-71,-60,-62,-67,-72
225,-68,-64,-68,-74,-56,-56,-67,-69
226,-65,-63,-65,-75,-58,-56,-68,-70
227,-63,-63,-68,-70,-56,-59,-71,-68
228,-67,-64,-70,-73,-56,-60,-65,-72
229,-65,-67,-72,-74,-60,-55,-68,-76
230,-66,-67,-72,-69,-58,-59,-66,-72
231,-54,-56,-64,-70,-64,-68,-68,-71
232,-57,-56,-65,-66,-67,-63,-67,-73
233,-56,-55,-69,-72,-65,-65,-70,-72
234,-59,-59,-70,-70,-66,-63,-67,-69
235,-55,-56,-64,-70,-63,-67,-65,-69
236,-55,-58,-68,-73,-65,-62,-71,-69
237,-58,-56,-70,-74,-66,-65,-71,-72
238,-61,-57,-66,-69,-66,-64,-69,-71
239,-60,-58,-67,-73,-64,-64,-67,-69
240,-60,-62,-67,-72,-65,-62,-69,-66
241,-60,-57,-64,-71,-61,-60,-64,-70
242,-64,-61,-66,-69,-60,-60,-68,-68
243,-61,-63,-65,-73,-61,-62,-67,-73
244,-61,-59,-66,-72,-60,-63,-67,-74
245,-63,-64,-66,-70,-57,-60,-69,-71
246,-63,-66,-70,-73,-58,-61,-65,-68
247,-65,-64,-69,-71,-57,-57,-68,-71
248,-64,-63,-70,-68,-57,-52,-66,-69
249,-61,-66,-70,-71,-57,-59,-68,-71
250,-69,-64,-71,-72,-58,-55,-67,-73
251,-68,-64,-71,-70,-57,-60,-66,-76
252,-54,-56,-69,-73,-67,-67,-67,-71
253,-62,-57,-67,-69,-64,-68,-67,-72
254,-57,-58,-65,-70,-67,-64,-68,-75
255,-58,-59,-66,-70,-64,-65,-66,-73
256,-60,-58,-72,-74,-62,-63,-68,-71
257,-57,-60,-64,-69,-67,-68,-69,-72
258,-57,-60,-66,-73,-61,-62,-68,-69
259,-57,-58,-67,-68,-64,-64,-67,-72
260,-58,-58,-67,-70,-63,-64,-66,-71
261,-66,-58,-68,-68,-68,-62,-65,-71
262,-60,-63,-61,-74,-60,-58,-66,-70
263,-62,-60,-70,-71,-58,-60,-71,-76
264,-60,-61,-65,-69,-64,-59,-65,-68
265,-64,-64,-66,-69,-62,-57,-68,-74
266,-67,-62,-70,-73,-61,-59,-70,-66
267,-65,-63,-71,-71,-59,-58,-67,-67
268,-65,-67,-65,-68,-59,-58,-69,-74
269,-64,-62,-71,-70,-57,-57,-69,-70
270,-67,-65,-64,-71,-60,-54,-67,-71
271,-64,-68,-63,-72,-57,-59,-68,-72
272,-65,-65,-68,-70,-60,-57,-66,-69
273,-61,-52,-61,-70,-66,-63,-70,-72
274,-60,-51,-66,-72,-68,-61,-68,-74
275,-59,-56,-64,-69,-66,-65,-67,-75
276,-57,-53,-66,-66,-67,-64,-67,-72
277,-57,-52,-66,-69,-72,-66,-70,-72
278,-61,-55,-67,-69,-63,-63,-67,-72
279,-61,-59,-69,-72,-65,-64,-69,-71
280,-62,-59,-67,-69,-64,-63,-68,-71
281,-61,-60,-66,-72,-63,-64,-69,-72
282,-58,-60,-68,-66,-63,-63,-68,-71
283,-67,-63,-65,-69,-60,-60,-67,-70
284,-63,-58,-66,-69,-62,-62,-66,-73
285,-64,-60,-67,-72,-61,-57,-69,-69
286,-64,-66,-66,-67,-63,-62,-66,-71
287,-62,-59,-67,-69,-58,-61,-68,-72
288,-65,-61,-67,-72,-59,-55,-66,-72
289,-66,-67,-66,-71,-63,-59,-66,-71
290,-66,-65,-69,-71,-59,-56,-63,-66
291,-67,-63,-69,-74,-56,-59,-65,-69
292,-67,-68,-66,-71,-61,-56,-66,-69
293,-68,-68,-68,-71,-57,-57,-68,-72
294,-62,-56,-66,-68,-66,-66,-68,-72
295,-59,-55,-66,-69,-66,-64,-65,-73
296,-63,-52,-65,-71,-66,-66,-70,-68
297,-62,-52,-64,-71,-68,-63,-67,-73
298,-59,-53,-67,-70,-65,-64,-67,-68
299,-64,-54,-64,-70,-64,-62,-67,-67
300,-60,-56,-64,-72,-64,-63,-65,-74
301,-61,-57,-65,-72,-67,-61,-68,-70
302,-62,-58,-67,-69,-61,-59,-68,-71
303,-58,-58,-70,-72,-62,-58,-68,-70
304,-61,-59,-68,-71,-62,-66,-65,-70
305,-64,-65,-69,-68,-64,-58,-67,-71
306,-62,-63,-69,-67,-61,-61,-67,-73
307,-63,-63,-69,-70,-65,-57,-64,-71
308,-61,-68,-64,-69,-55,-55,-65,-72
309,-67,-62,-69,-69,-64,-55,-64,-68
310,-67,-63,-69,-72,-61,-57,-66,-68
311,-66,-64,-71,-73,-59,-58,-67,-75
312,-67,-62,-68,-72,-62,-57,-61,-65
313,-66,-65,-67,-71,-60,-55,-69,-69
314,-67,-67,-70,-76,-59,-57,-63,-70
315,-62,-52,-63,-68,-69,-64,-67,-74
316,-59,-52,-67,-70,-66,-65,-68,-74
317,-61,-52,-68,-68,-64,-63,-70,-69
318,-60,-55,-65,-71,-68,-66,-69,-75
319,-62,-52,-66,-71,-62,-62,-64,-71
320,-60,-54,-67,-67,-66,-64,-65,-71
321,-58,-55,-63,-70,-65,-63,-64,-69
322,-61,-58,-64,-70,-63,-59,-65,-69
323,-62,-56,-66,-72,-63,-59,-63,-72
324,-64,-61,-68,-70,-64,-58,-65,-69
325,-58,-56,-65,-70,-65,-61,-67,-73
326,-64,-60,-69,-69,-63,-61,-65,-70
327,-60,-57,-64,-72,-64,-62,-67,-70
328,-68,-63,-68,-69,-62,-60,-64,-70
329,-60,-63,-67,-72,-58,-57,-68,-71
330,-63,-62,-67,-69,-61,-59,-64,-68
331,-63,-66,-70,-72,-61,-53,-63,-68
332,-63,-63,-65,-72,-58,-57,-65,-70
333,-64,-64,-65,-72,-62,-52,-63,-68
334,-68,-64,-69,-70,-58,-55,-64,-74
335,-66,-66,-74,-67,-59,-51,-65,-70
336,-59,-49,-67,-68,-69,-70,-70,-73
337,-61,-49,-63,-70,-66,-66,-69,-70
338,-60,-50,-66,-70,-63,-62,-65,-70
339,-61,-53,-61,-68,-68,-65,-72,-69
340,-58,-52,-64,-70,-62,-67,-71,-67
341,-62,-51,-66,-69,-66,-64,-66,-72
342,-61,-58,-67,-72,-68,-63,-65,-71
343,-60,-56,-66,-68,-64,-63,-66,-74
344,-63,-62,-63,-71,-64,-61,-68,-69
345,-63,-61,-63,-70,-64,-62,-66,-71
346,-59,-53,-62,-71,-63,-56,-68,-69
347,-66,-62,-65,-72,-62,-61,-67,-67
348,-67,-58,-69,-71,-63,-59,-64,-66
349,-66,-60,-64,-68,-63,-58,-65,-70
350,-65,-62,-68,-71,-61,-57,-66,-70
351,-64,-64,-68,-67,-61,-55,-65,-70
352,-68,-61,-69,-68,-63,-55,-66,-69
353,-65,-65,-67,-73,-64,-53,-63,-74
354,-67,-63,-68,-72,-63,-49,-63,-70
355,-65,-64,-69,-71,-64,-53,-66,-70
356,-67,-63,-64,-72,-60,-56,-64,-70
357,-61,-48,-62,-71,-65,-65,-66,-71
358,-63,-51,-65,-70,-69,-67,-71,-71
359,-64,-48,-64,-71,-68,-62,-67,-68
360,-62,-51,-63,-66,-68,-66,-69,-74
361,-62,-57,-65,-71,-66,-62,-68,-69
362,-62,-53,-66,-73,-63,-64,-67,-67
363,-64,-56,-62,-69,-65,-61,-67,-70
364,-65,-56,-65,-69,-66,-63,-64,-71
365,-66,-56,-62,-67,-64,-64,-71,-68
366,-64,-58,-63,-68,-63,-60,-64,-70
367,-64,-62,-65,-74,-62,-57,-65,-72
368,-66,-61,-65,-68,-63,-56,-65,-71
369,-64,-61,-63,-68,-63,-58,-67,-74
370,-63,-63,-65,-66,-61,-56,-64,-70
371,-65,-61,-67,-71,-64,-56,-63,-69
372,-68,-65,-68,-67,-61,-55,-60,-69
373,-67,-65,-63,-71,-63,-53,-64,-73
374,-66,-59,-69,-69,-67,-54,-66,-68
375,-65,-63,-67,-74,-58,-56,-65,-69
376,-66,-65,-64,-71,-61,-52,-64,-69
377,-64,-66,-73,-71,-62,-52,-64,-69
378,-67,-52,-66,-65,-70,-64,-66,-72
379,-65,-54,-60,-68,-68,-63,-68,-71
380,-65,-51,-64,-66,-67,-65,-64,-67
381,-61,-50,-61,-71,-64,-65,-66,-69
382,-64,-51,-63,-67,-69,-67,-65,-65
383,-62,-56,-64,-68,-68,-65,-69,-68
384,-60,-58,-61,-70,-62,-63,-66,-69
385,-67,-56,-63,-66,-66,-64,-66,-68
386,-62,-57,-65,-72,-62,-62,-67,-70
387,-65,-60,-63,-69,-65,-61,-62,-72
388,-67,-60,-64,-69,-65,-59,-62,-70
389,-65,-62,-63,-65,-64,-59,-67,-67
390,-63,-63,-69,-68,-64,-59,-66,-69
391,-67,-60,-65,-67,-63,-55,-62,-72
392,-66,-62,-68,-71,-63,-58,-65,-70
393,-69,-68,-66,-72,-64,-55,-62,-73
394,-66,-67,-63,-74,-68,-54,-62,-68
395,-65,-67,-64,-70,-61,-56,-63,-71
396,-66,-65,-67,-66,-62,-53,-60,-67
397,-68,-66,-70,-68,-65,-52,-62,-73
398,-69,-66,-66,-70,-63,-56,-61,-65
399,-66,-49,-65,-66,-65,-63,-72,-70
400,-68,-49,-63,-69,-70,-68,-64,-74
401,-66,-54,-63,-69,-65,-66,-72,-71
402,-65,-54,-61,-67,-67,-61,-67,-70
403,-65,-51,-66,-72,-67,-64,-67,-70
404,-66,-57,-62,-69,-63,-63,-65,-68
405,-64,-56,-65,-70,-66,-58,-69,-71
406,-66,-56,-63,-70,-68,-59,-68,-70
407,-64,-59,-63,-67,-70,-61,-66,-70
408,-65,-61,-65,-70,-65,-61,-65,-69
409,-67,-64,-65,-70,-65,-60,-66,-61
410,-62,-59,-63,-67,-66,-60,-67,-70
411,-65,-62,-64,-70,-63,-58,-63,-71
412,-63,-62,-64,-68,-60,-58,-64,-68
413,-67,-62,-64,-69,-64,-58,-62,-71
414,-66,-64,-65,-68,-63,-57,-63,-67
415,-65,-64,-66,-68,-62,-56,-66,-68
416,-69,-64,-68,-66,-62,-51,-64,-66
417,-68,-65,-67,-68,-67,-55,-64,-67
418,-64,-63,-68,-71,-64,-58,-66,-66
419,-71,-64,-68,-71,-62,-52,-64,-67
420,-65,-50,-64,-70,-68,-63,-65,-71
421,-65,-55,-62,-66,-67,-64,-67,-70
422,-62,-53,-64,-66,-67,-64,-64,-71
423,-63,-53,-62,-72,-67,-65,-66,-68
424,-63,-55,-63,-68,-67,-65,-63,-64
425,-65,-57,-61,-65,-65,-68,-65,-68
426,-62,-50,-65,-68,-64,-62,-68,-72
427,-62,-54,-62,-66,-67,-65,-65,-72
428,-63,-58,-62,-66,-65,-61,-65,-69
429,-64,-57,-65,-69,-64,-60,-63,-67
430,-68,-63,-66,-69,-65,-60,-60,-68
431,-68,-60,-66,-67,-65,-57,-64,-67
432,-67,-60,-65,-68,-63,-55,-63,-66
433,-65,-62,-67,-71,-64,-60,-63,-68
434,-64,-64,-65,-71,-62,-58,-60,-72
435,-68,-63,-65,-67,-64,-58,-63,-68
436,-61,-65,-66,-70,-64,-56,-65,-69
437,-64,-64,-66,-69,-62,-50,-62,-68
438,-69,-67,-66,-67,-62,-50,-62,-73
439,-64,-67,-66,-74,-66,-51,-61,-67
440,-67,-64,-63,-73,-65,-52,-65,-66
441,-60,-55,-58,-66,-68,-70,-67,-67
442,-67,-52,-59,-67,-63,-65,-67,-66
443,-65,-52,-61,-65,-69,-68,-67,-71
444,-67,-55,-61,-69,-68,-69,-66,-67
445,-64,-54,-57,-64,-66,-64,-65,-68
446,-66,-59,-59,-67,-65,-65,-70,-68
447,-63,-56,-58,-68,-69,-66,-63,-68
448,-62,-57,-62,-68,-68,-64,-66,-69
449,-68,-58,-63,-69,-67,-59,-61,-69
450,-69,-58,-63,-69,-65,-63,-63,-68
451,-64,-59,-64,-66,-67,-61,-60,-67
452,-65,-60,-64,-65,-64,-60,-61,-69
453,-67,-60,-62,-68,-63,-57,-64,-69
454,-66,-59,-67,-68,-65,-60,-62,-67
455,-65,-62,-66,-70,-65,-58,-65,-68
456,-69,-64,-65,-70,-69,-55,-62,-70
457,-69,-64,-67,-70,-63,-58,-65,-69
458,-67,-66,-66,-72,-66,-54,-62,-66
459,-68,-69,-63,-70,-65,-57,-61,-66
460,-66,-64,-69,-71,-63,-61,-65,-72
461,-69,-67,-63,-72,-63,-55,-63,-66
462,-68,-56,-63,-66,-66,-63,-69,-71
463,-66,-55,-61,-66,-70,-65,-63,-67
464,-63,-57,-59,-69,-68,-65,-67,-67
465,-66,-56,-62,-68,-67,-67,-65,-71
466,-67,-53,-61,-67,-70,-64,-63,-70
467,-66,-55,-61,-69,-65,-65,-67,-68
468,-66,-55,-63,-70,-65,-65,-66,-70
469,-62,-59,-62,-65,-65,-61,-62,-69
470,-66,-57,-63,-67,-66,-62,-66,-66
471,-64,-61,-63,-70,-67,-61,-63,-65
472,-66,-64,-62,-67,-65,-61,-61,-71
473,-66,-58,-63,-65,-65,-58,-64,-66
474,-65,-63,-62,-69,-67,-59,-64,-69
475,-66,-60,-65,-69,-62,-59,-61,-67
476,-66,-63,-63,-67,-65,-57,-61,-67
477,-66,-65,-65,-70,-68,-59,-61,-70
478,-64,-62,-64,-72,-62,-59,-61,-66
479,-68,-67,-67,-68,-66,-54,-64,-65
480,-73,-64,-65,-72,-66,-57,-62,-65
481,-68,-66,-66,-71,-66,-55,-61,-68
482,-70,-66,-67,-70,-65,-52,-59,-71
483,-66,-54,-57,-67,-70,-67,-68,-69
484,-63,-56,-57,-67,-70,-65,-68,-71
485,-60,-59,-61,-65,-64,-70,-67,-69
486,-65,-59,-61,-66,-68,-67,-64,-67
487,-63,-58,-58,-67,-70,-60,-65,-69
488,-69,-56,-60,-70,-67,-65,-64,-69
489,-66,-63,-58,-64,-66,-62,-64,-69
490,-68,-57,-63,-67,-68,-61,-67,-69
491,-65,-60,-61,-71,-68,-65,-64,-66
492,-68,-62,-62,-70,-64,-59,-62,-69
493,-69,-61,-63,-65,-69,-66,-59,-66
494,-66,-61,-62,-71,-67,-61,-60,-67
495,-73,-59,-65,-62,-65,-58,-65,-67
496,-67,-59,-61,-67,-64,-59,-59,-63
497,-66,-63,-66,-73,-66,-59,-60,-67
498,-67,-67,-64,-67,-68,-58,-59,-69
499,-67,-66,-62,-70,-68,-55,-59,-66
500,-67,-63,-64,-66,-66,-59,-59,-66
501,-67,-61,-65,-71,-65,-57,-60,-68
502,-68,-67,-66,-69,-67,-57,-62,-66
503,-66,-68,-68,-71,-68,-55,-64,-66
504,-68,-57,-62,-67,-70,-67,-64,-69
505,-64,-55,-58,-66,-67,-64,-65,-70
506,-66,-61,-59,-65,-70,-68,-66,-67
507,-65,-54,-61,-67,-69,-61,-69,-68
508,-65,-57,-61,-71,-68,-67,-65,-67
509,-63,-60,-57,-68,-67,-63,-62,-68
510,-67,-60,-58,-66,-67,-64,-62,-66
511,-67,-58,-60,-66,-68,-66,-63,-69
512,-66,-58,-61,-68,-65,-61,-59,-68
513,-69,-59,-60,-71,-65,-64,-62,-70
514,-66,-58,-65,-64,-66,-65,-62,-66
515,-70,-62,-59,-70,-68,-62,-62,-69
516,-67,-60,-66,-67,-66,-57,-59,-68
517,-68,-63,-63,-66,-64,-60,-61,-62
518,-66,-65,-62,-69,-68,-58,-63,-67
519,-70,-63,-65,-70,-63,-58,-60,-62
520,-68,-65,-65,-65,-68,-60,-60,-67
521,-72,-67,-63,-69,-64,-60,-58,-64
522,-68,-66,-67,-71,-69,-57,-57,-67
523,-71,-61,-69,-70,-66,-60,-57,-67
524,-68,-67,-67,-69,-68,-61,-59,-68
525,-67,-61,-57,-71,-74,-66,-68,-67
526,-65,-63,-56,-63,-65,-67,-66,-69
527,-65,-59,-58,-67,-69,-65,-64,-69
528,-68,-59,-63,-67,-69,-64,-64,-72
529,-67,-58,-59,-67,-68,-66,-64,-68
