fingerprint_id,AP-WAP000-NULL,AP-WAP001-NULL,AP-WAP002-NULL,AP-WAP003-NULL,AP-WAP004-NULL,AP-WAP005-NULL,AP-WAP006-NULL,AP-WAP007-NULL
117,-58,-64,-69,-69,-57,-64,-73,-73
118,-61,-64,-68,-74,-59,-65,-72,-72
119,-61,-64,-70,-74,-57,-63,-70,-75
120,-64,-64,-68,-71,-53,-62,-73,-71
121,-64,-66,-73,-71,-59,-59,-71,-71
122,-64,-66,-73,-73,-53,-61,-70,-71
123,-65,-65,-70,-73,-51,-59,-69,-72
124,-65,-66,-70,-74,-56,-64,-65,-75
125,-63,-69,-73,-71,-50,-62,-70,-74
126,-50,-63,-68,-73,-66,-71,-69,-74
127,-51,-59,-69,-71,-66,-69,-71,-72
128,-50,-60,-70,-75,-62,-63,-73,-74
129,-51,-62,-66,-70,-63,-65,-72,-74
130,-51,-62,-69,-73,-64,-68,-71,-72
131,-51,-60,-73,-72,-60,-61,-70,-73
132,-55,-65,-67,-70,-66,-63,-69,-73
133,-58,-64,-74,-71,-63,-62,-72,-73
134,-57,-64,-71,-72,-62,-66,-68,-71
135,-58,-65,-69,-73,-60,-61,-65,-75
136,-60,-64,-65,-73,-60,-67,-69,-73
137,-59,-65,-67,-71,-59,-65,-64,-73
138,-63,-64,-68,-72,-62,-61,-68,-75
139,-60,-68,-71,-71,-53,-67,-67,-74
140,-63,-66,-68,-74,-60,-62,-72,-70
141,-59,-64,-67,-76,-56,-64,-69,-74
142,-65,-68,-72,-73,-51,-61,-68,-71
143,-63,-66,-70,-73,-51,-63,-73,-70
144,-65,-66,-71,-71,-56,-62,-70,-71
145,-65,-65,-75,-71,-51,-63,-69,-73
146,-67,-67,-71,-74,-51,-62,-68,-72
147,-52,-59,-70,-70,-64,-67,-70,-73
148,-52,-59,-64,-74,-66,-60,-70,-74
149,-50,-63,-65,-71,-67,-64,-69,-71
150,-50,-58,-67,-70,-62,-66,-68,-73
151,-53,-63,-66,-71,-63,-66,-63,-70
152,-57,-65,-67,-73,-64,-65,-71,-71
153,-54,-62,-69,-69,-61,-65,-71,-72
154,-57,-63,-63,-71,-63,-65,-77,-75
155,-56,-61,-70,-71,-63,-62,-70,-72
156,-60,-65,-69,-70,-62,-66,-69,-70
157,-63,-65,-71,-72,-58,-64,-70,-73
158,-61,-63,-72,-73,-58,-62,-70,-68
159,-62,-63,-67,-71,-59,-63,-65,-69
160,-64,-62,-69,-70,-60,-64,-67,-72
161,-61,-61,-66,-72,-56,-62,-68,-72
162,-64,-64,-71,-72,-56,-60,-66,-72
163,-64,-67,-71,-70,-57,-61,-65,-72
164,-63,-65,-71,-74,-53,-63,-68,-71
165,-66,-66,-72,-77,-53,-59,-69,-72
166,-63,-65,-72,-74,-53,-61,-65,-71
167,-68,-70,-72,-72,-53,-62,-68,-70
168,-51,-61,-65,-69,-65,-68,-68,-74
169,-51,-60,-68,-73,-64,-67,-72,-74
170,-53,-56,-69,-68,-67,-63,-71,-70
171,-53,-62,-64,-72,-61,-63,-70,-73
172,-56,-59,-65,-68,-63,-68,-71,-74
173,-58,-61,-66,-71,-67,-65,-73,-71
174,-57,-60,-66,-70,-60,-65,-69,-73
175,-59,-58,-68,-73,-65,-63,-68,-75
176,-60,-61,-69,-72,-61,-66,-66,-77
177,-59,-63,-65,-73,-61,-63,-68,-71
178,-59,-61,-70,-71,-65,-61,-69,-73
179,-62,-61,-69,-70,-58,-61,-69,-71
180,-63,-64,-66,-72,-58,-59,-64,-70
181,-65,-63,-71,-73,-62,-65,-69,-74
182,-60,-67,-70,-73,-59,-64,-71,-70
183,-64,-64,-65,-69,-55,-60,-64,-72
184,-61,-68,-69,-72,-54,-64,-69,-71
185,-66,-66,-69,-72,-54,-60,-67,-68
186,-64,-65,-68,-70,-53,-58,-69,-72
187,-67,-66,-69,-73,-53,-60,-67,-72
188,-70,-66,-70,-73,-54,-60,-67,-73
189,-54,-61,-68,-68,-66,-69,-70,-73
190,-54,-61,-67,-73,-64,-66,-69,-72
191,-54,-62,-65,-75,-65,-62,-72,-75
192,-58,-59,-67,-71,-65,-67,-66,-70
193,-56,-61,-67,-75,-64,-64,-70,-70
194,-58,-58,-64,-66,-64,-63,-71,-71
195,-58,-62,-68,-69,-66,-62,-68,-74
196,-57,-62,-65,-69,-62,-67,-66,-69
197,-62,-61,-73,-70,-62,-63,-69,-74
198,-59,-62,-66,-70,-64,-66,-67,-71
199,-58,-64,-69,-70,-64,-61,-66,-72
200,-60,-61,-68,-70,-61,-62,-67,-69
201,-62,-64,-71,-70,-56,-64,-69,-74
202,-62,-63,-69,-71,-61,-62,-69,-71
203,-65,-64,-65,-70,-56,-58,-67,-73
204,-69,-67,-69,-73,-55,-59,-69,-76
205,-63,-64,-68,-72,-59,-58,-67,-72
206,-65,-66,-70,-74,-58,-57,-66,-74
207,-60,-65,-73,-71,-57,-59,-70,-70
208,-64,-66,-71,-71,-58,-60,-70,-72
209,-67,-68,-71,-70,-54,-60,-73,-72
210,-57,-57,-72,-67,-70,-66,-70,-73
211,-56,-57,-71,-70,-65,-67,-68,-71
212,-55,-60,-66,-71,-68,-66,-69,-74
213,-53,-57,-66,-73,-63,-64,-67,-71
214,-56,-59,-68,-70,-64,-66,-65,-73
215,-53,-58,-70,-74,-67,-65,-65,-72
216,-57,-61,-69,-70,-59,-62,-69,-72
217,-56,-59,-61,-69,-61,-59,-71,-71
218,-59,-61,-67,-68,-58,-65,-69,-71
219,-62,-60,-70,-71,-66,-59,-68,-70
220,-58,-62,-68,-71,-64,-62,-67,-70
221,-62,-62,-66,-74,-57,-62,-65,-69
222,-62,-65,-69,-70,-63,-64,-69,-72
223,-62,-62,-63,-73,-59,-59,-70,-73
224,-64,-62,-73,-70,-58,-61,-67,-71
225,-64,-62,-69,-71,-56,-60,-66,-74
226,-63,-66,-68,-73,-60,-59,-72,-76
227,-63,-67,-67,-73,-53,-57,-66,-74
228,-62,-67,-75,-73,-55,-57,-67,-72
229,-63,-66,-67,-73,-55,-59,-66,-69
230,-68,-69,-71,-73,-58,-59,-65,-75
231,-60,-57,-66,-73,-67,-69,-68,-73
232,-54,-59,-63,-70,-67,-65,-66,-74
233,-57,-57,-67,-70,-66,-63,-64,-73
234,-56,-56,-67,-69,-64,-67,-67,-69
235,-58,-58,-67,-69,-64,-66,-67,-70
236,-60,-61,-66,-73,-65,-61,-66,-76
237,-63,-57,-69,-73,-65,-65,-67,-72
238,-59,-61,-67,-71,-60,-67,-73,-75
239,-58,-62,-66,-69,-63,-65,-69,-69
240,-59,-60,-66,-74,-63,-63,-69,-69
241,-59,-60,-67,-69,-60,-63,-66,-74
242,-64,-61,-68,-70,-61,-61,-67,-72
243,-62,-62,-67,-69,-63,-60,-64,-71
244,-63,-63,-65,-70,-60,-60,-67,-74
245,-65,-62,-68,-70,-58,-59,-66,-70
246,-67,-63,-65,-73,-59,-56,-65,-71
247,-65,-64,-68,-72,-57,-59,-67,-71
248,-63,-62,-69,-73,-63,-58,-67,-71
249,-66,-67,-71,-72,-57,-58,-63,-74
250,-65,-65,-71,-74,-60,-59,-68,-72
251,-67,-67,-67,-77,-60,-59,-67,-74
252,-61,-53,-63,-71,-69,-68,-69,-72
253,-57,-56,-63,-67,-69,-63,-67,-68
254,-57,-54,-67,-70,-64,-63,-70,-71
255,-60,-56,-67,-72,-67,-66,-68,-73
256,-55,-56,-68,-70,-63,-64,-68,-70
257,-62,-58,-62,-70,-64,-64,-67,-69
258,-60,-59,-68,-72,-63,-63,-69,-69
259,-60,-59,-64,-74,-61,-59,-67,-71
260,-62,-58,-65,-74,-62,-61,-66,-70
261,-62,-60,-69,-70,-63,-65,-69,-72
262,-63,-59,-68,-70,-60,-61,-68,-70
263,-61,-60,-65,-69,-64,-60,-67,-71
264,-62,-60,-68,-74,-58,-63,-69,-70
265,-61,-62,-69,-72,-59,-61,-66,-73
266,-65,-62,-69,-76,-61,-62,-68,-70
267,-64,-62,-67,-75,-60,-57,-65,-71
268,-67,-64,-65,-70,-54,-58,-67,-75
269,-68,-65,-67,-72,-60,-56,-65,-70
270,-63,-67,-67,-71,-61,-56,-66,-70
271,-66,-66,-70,-70,-59,-55,-67,-67
272,-65,-69,-68,-72,-59,-55,-67,-72
273,-58,-53,-66,-71,-65,-65,-67,-72
274,-61,-57,-65,-73,-68,-67,-64,-71
275,-59,-54,-64,-70,-65,-66,-68,-71
276,-58,-54,-66,-70,-67,-66,-66,-73
277,-59,-55,-68,-72,-64,-63,-70,-69
278,-60,-59,-65,-69,-66,-64,-66,-65
279,-60,-58,-70,-71,-64,-61,-66,-74
280,-65,-61,-69,-71,-64,-63,-69,-72
281,-61,-61,-68,-75,-64,-61,-67,-70
282,-59,-59,-73,-74,-65,-65,-69,-68
283,-62,-62,-63,-73,-58,-58,-66,-68
284,-67,-63,-66,-70,-62,-58,-65,-70
285,-69,-58,-66,-68,-63,-59,-65,-70
286,-66,-61,-66,-70,-60,-61,-66,-72
287,-68,-66,-67,-76,-62,-56,-69,-72
288,-62,-69,-65,-69,-63,-57,-66,-71
289,-63,-63,-70,-73,-58,-59,-65,-69
290,-66,-68,-69,-71,-61,-53,-65,-71
291,-63,-63,-67,-73,-60,-54,-68,-67
292,-68,-68,-67,-69,-58,-59,-69,-71
293,-68,-65,-70,-68,-57,-55,-68,-70
294,-63,-57,-63,-67,-65,-66,-69,-70
295,-58,-58,-67,-71,-67,-65,-67,-71
296,-61,-52,-67,-71,-64,-66,-68,-70
297,-64,-54,-62,-69,-66,-67,-67,-70
298,-63,-56,-65,-73,-65,-67,-66,-69
299,-60,-51,-69,-69,-64,-62,-67,-74
300,-62,-57,-68,-75,-69,-62,-67,-69
301,-62,-57,-65,-69,-64,-59,-65,-70
302,-64,-58,-62,-70,-61,-63,-68,-71
303,-60,-58,-65,-69,-65,-57,-67,-71
304,-64,-60,-65,-68,-61,-62,-66,-72
305,-58,-61,-71,-71,-59,-57,-68,-68
306,-60,-58,-66,-68,-62,-58,-67,-72
307,-65,-63,-70,-68,-63,-57,-67,-71
308,-63,-61,-63,-72,-62,-59,-65,-70
309,-66,-63,-67,-66,-64,-55,-65,-70
310,-65,-64,-65,-70,-62,-58,-67,-73
311,-68,-62,-73,-72,-59,-57,-66,-68
312,-63,-67,-69,-71,-61,-55,-67,-69
313,-68,-67,-68,-71,-62,-55,-64,-71
314,-66,-69,-65,-68,-59,-55,-64,-73
315,-64,-54,-63,-75,-69,-68,-67,-70
316,-62,-53,-65,-68,-66,-67,-68,-74
317,-64,-49,-64,-69,-71,-65,-70,-67
318,-59,-56,-66,-71,-61,-65,-66,-69
319,-59,-52,-62,-70,-69,-63,-67,-76
320,-61,-54,-67,-71,-64,-61,-67,-72
321,-62,-55,-64,-66,-63,-70,-65,-73
322,-60,-61,-65,-70,-59,-62,-70,-67
323,-61,-57,-65,-68,-65,-63,-64,-68
324,-61,-58,-67,-69,-65,-61,-64,-73
325,-64,-61,-66,-73,-60,-60,-69,-70
326,-64,-59,-64,-72,-63,-58,-68,-71
327,-65,-59,-70,-67,-62,-58,-67,-68
328,-65,-61,-69,-66,-60,-59,-65,-69
329,-66,-63,-67,-71,-62,-56,-67,-69
330,-64,-63,-68,-71,-61,-56,-64,-67
331,-64,-62,-69,-68,-59,-55,-66,-72
332,-63,-63,-68,-73,-64,-52,-67,-67
333,-69,-63,-68,-70,-58,-53,-62,-71
334,-68,-65,-66,-74,-62,-52,-62,-71
335,-66,-65,-65,-69,-61,-56,-66,-68
336,-62,-51,-67,-68,-64,-66,-70,-75
337,-62,-50,-63,-66,-66,-64,-66,-73
338,-59,-56,-61,-71,-65,-65,-70,-72
339,-59,-51,-66,-70,-66,-62,-67,-71
340,-59,-49,-66,-68,-64,-68,-66,-67
341,-65,-54,-63,-69,-66,-64,-64,-67
342,-61,-59,-62,-70,-66,-64,-67,-73
343,-59,-54,-68,-70,-67,-62,-66,-70
344,-60,-56,-66,-67,-65,-64,-64,-70
345,-67,-57,-63,-71,-64,-61,-67,-72
346,-64,-61,-66,-70,-65,-59,-64,-65
347,-60,-59,-67,-70,-59,-62,-67,-67
348,-62,-59,-68,-68,-67,-56,-63,-70
349,-69,-60,-66,-69,-63,-60,-65,-72
350,-67,-62,-69,-70,-64,-58,-68,-70
351,-67,-64,-65,-67,-63,-54,-65,-68
352,-63,-62,-68,-73,-62,-58,-65,-70
353,-63,-66,-69,-74,-60,-56,-63,-71
354,-65,-66,-65,-70,-63,-50,-62,-69
355,-67,-64,-65,-74,-59,-55,-65,-68
356,-65,-64,-68,-72,-62,-53,-62,-70
357,-67,-51,-67,-68,-64,-65,-69,-71
358,-67,-51,-64,-72,-70,-64,-66,-67
359,-59,-49,-62,-67,-66,-68,-68,-72
360,-62,-47,-67,-70,-68,-67,-68,-69
361,-60,-52,-61,-71,-66,-63,-67,-73
362,-61,-54,-67,-69,-68,-61,-65,-70
363,-62,-56,-65,-67,-64,-66,-67,-71
364,-63,-57,-60,-67,-66,-61,-69,-68
365,-63,-58,-65,-67,-66,-61,-65,-71
366,-65,-53,-62,-73,-62,-60,-63,-69
367,-62,-58,-65,-69,-64,-58,-61,-67
368,-66,-64,-68,-71,-64,-55,-65,-67
369,-64,-64,-64,-71,-63,-57,-67,-70
370,-65,-64,-65,-70,-62,-56,-67,-71
371,-66,-61,-67,-69,-60,-55,-64,-72
372,-67,-62,-69,-69,-62,-55,-65,-68
373,-67,-66,-70,-71,-62,-51,-65,-71
374,-67,-64,-70,-74,-63,-54,-65,-70
375,-67,-64,-65,-72,-62,-55,-63,-71
376,-69,-64,-64,-73,-62,-51,-63,-69
377,-67,-64,-71,-70,-63,-53,-67,-71
378,-61,-49,-66,-66,-70,-67,-67,-72
379,-61,-45,-63,-70,-68,-67,-67,-67
380,-59,-49,-64,-71,-65,-65,-67,-70
381,-64,-54,-62,-70,-72,-65,-68,-69
382,-66,-52,-60,-69,-66,-61,-69,-67
383,-64,-55,-61,-69,-67,-62,-69,-73
384,-65,-58,-62,-66,-67,-60,-66,-72
385,-62,-57,-65,-69,-64,-60,-66,-67
386,-65,-56,-62,-69,-60,-61,-68,-72
387,-64,-57,-67,-71,-67,-60,-67,-69
388,-62,-63,-66,-69,-66,-61,-66,-70
389,-62,-59,-66,-69,-63,-57,-67,-68
390,-62,-64,-68,-67,-66,-61,-66,-66
391,-71,-61,-68,-69,-70,-58,-60,-71
392,-66,-61,-63,-73,-64,-56,-66,-69
393,-64,-65,-69,-71,-62,-56,-65,-69
394,-66,-63,-69,-68,-64,-55,-67,-69
395,-63,-59,-68,-70,-61,-55,-62,-69
396,-66,-65,-67,-67,-63,-56,-65,-70
397,-68,-64,-70,-70,-67,-51,-59,-68
398,-68,-63,-66,-70,-63,-55,-61,-71
399,-61,-52,-64,-66,-65,-67,-65,-70
400,-65,-49,-64,-70,-69,-63,-68,-63
401,-67,-51,-63,-70,-69,-63,-68,-69
402,-59,-49,-62,-66,-66,-68,-72,-71
403,-64,-52,-60,-68,-71,-65,-64,-66
404,-63,-59,-64,-69,-64,-62,-70,-67
405,-61,-58,-64,-66,-66,-63,-63,-68
406,-68,-57,-64,-66,-65,-60,-69,-69
407,-63,-55,-61,-66,-69,-59,-66,-72
408,-68,-58,-66,-69,-64,-60,-63,-70
409,-61,-61,-65,-69,-60,-65,-67,-68
410,-64,-63,-66,-67,-60,-56,-62,-69
411,-65,-57,-63,-68,-62,-62,-61,-73
412,-63,-61,-67,-70,-67,-58,-62,-72
413,-64,-62,-66,-71,-61,-58,-65,-71
414,-67,-62,-66,-70,-60,-56,-65,-68
415,-68,-64,-68,-68,-61,-52,-61,-65
416,-67,-64,-69,-69,-64,-57,-64,-71
417,-70,-63,-71,-71,-60,-55,-63,-69
418,-70,-64,-69,-70,-64,-54,-64,-67
419,-65,-64,-65,-69,-63,-55,-58,-69
420,-63,-52,-61,-71,-73,-67,-70,-69
421,-64,-51,-59,-71,-69,-66,-67,-71
422,-61,-51,-61,-66,-66,-62,-63,-68
423,-61,-52,-62,-65,-67,-63,-68,-71
424,-66,-53,-66,-65,-68,-65,-67,-71
425,-62,-54,-62,-72,-67,-65,-70,-71
426,-62,-57,-63,-68,-68,-64,-63,-70
427,-61,-61,-61,-67,-64,-65,-64,-73
428,-60,-58,-63,-68,-67,-62,-61,-66
429,-63,-61,-60,-69,-64,-62,-63,-67
430,-69,-64,-65,-71,-66,-61,-63,-68
431,-65,-60,-70,-66,-65,-62,-65,-69
432,-64,-62,-65,-71,-65,-59,-64,-66
433,-68,-63,-64,-69,-66,-59,-61,-72
434,-66,-60,-66,-67,-63,-57,-63,-70
435,-63,-64,-64,-71,-66,-51,-60,-67
436,-65,-62,-68,-69,-65,-56,-62,-70
437,-65,-66,-64,-71,-63,-55,-65,-69
438,-68,-61,-67,-69,-67,-54,-61,-69
439,-65,-62,-66,-72,-63,-51,-63,-66
440,-69,-68,-71,-70,-60,-57,-63,-72
441,-65,-55,-62,-67,-69,-66,-66,-69
442,-64,-54,-62,-67,-69,-68,-66,-66
443,-68,-55,-65,-62,-69,-65,-64,-69
444,-64,-56,-63,-65,-66,-65,-69,-69
445,-65,-56,-60,-69,-70,-63,-63,-68
446,-68,-56,-59,-66,-65,-64,-67,-70
447,-67,-57,-60,-69,-68,-64,-66,-69
448,-63,-57,-63,-69,-68,-63,-66,-69
449,-66,-60,-64,-70,-66,-58,-68,-69
450,-65,-54,-68,-64,-65,-60,-63,-67
451,-64,-59,-63,-66,-64,-55,-62,-70
452,-67,-59,-65,-70,-64,-57,-63,-68
453,-63,-59,-62,-70,-65,-59,-60,-69
454,-68,-65,-61,-67,-62,-61,-61,-68
455,-69,-62,-64,-69,-64,-62,-62,-66
456,-65,-62,-67,-68,-62,-58,-61,-68
457,-67,-64,-67,-68,-61,-58,-59,-67
458,-71,-64,-69,-67,-66,-58,-59,-70
459,-68,-66,-66,-70,-62,-53,-65,-71
460,-68,-70,-65,-65,-64,-55,-63,-68
461,-64,-66,-69,-70,-68,-53,-60,-65
462,-64,-54,-59,-67,-69,-66,-68,-68
463,-66,-56,-61,-66,-71,-61,-68,-70
464,-67,-55,-63,-67,-70,-65,-66,-73
465,-62,-49,-62,-66,-66,-68,-65,-70
466,-66,-57,-58,-65,-64,-65,-67,-65
467,-66,-51,-64,-68,-67,-63,-67,-68
468,-62,-53,-63,-68,-65,-66,-62,-71
469,-69,-56,-63,-67,-64,-61,-65,-69
470,-67,-57,-63,-69,-66,-61,-62,-67
471,-64,-59,-59,-66,-68,-59,-66,-70
472,-69,-61,-63,-64,-68,-62,-68,-73
473,-61,-60,-64,-68,-67,-57,-63,-67
474,-68,-67,-64,-64,-64,-59,-58,-67
475,-69,-63,-61,-69,-63,-57,-59,-68
476,-67,-66,-61,-67,-64,-58,-64,-66
477,-66,-61,-66,-70,-64,-56,-64,-68
478,-67,-62,-66,-70,-66,-58,-59,-69
479,-66,-66,-67,-70,-63,-56,-60,-67
480,-69,-63,-69,-69,-61,-56,-59,-69
481,-66,-65,-67,-68,-66,-54,-60,-69
482,-65,-63,-65,-68,-65,-54,-62,-67
483,-68,-57,-63,-63,-70,-69,-67,-68
484,-64,-56,-63,-63,-69,-66,-67,-65
485,-68,-55,-58,-65,-71,-68,-64,-71
486,-65,-53,-60,-68,-71,-61,-65,-71
487,-66,-53,-66,-67,-71,-65,-66,-66
488,-67,-61,-62,-66,-73,-65,-62,-69
489,-67,-61,-66,-70,-67,-62,-65,-67
490,-69,-62,-61,-64,-69,-60,-67,-68
491,-64,-62,-59,-66,-67,-60,-63,-68
492,-66,-60,-61,-68,-69,-61,-64,-68
493,-65,-61,-59,-65,-65,-63,-62,-65
494,-67,-60,-65,-67,-65,-61,-63,-66
495,-65,-60,-67,-70,-66,-59,-61,-70
496,-64,-59,-61,-65,-67,-61,-61,-64
497,-64,-64,-63,-72,-65,-56,-61,-68
498,-73,-64,-65,-69,-65,-59,-59,-68
499,-68,-66,-63,-66,-66,-57,-62,-66
500,-67,-63,-64,-70,-66,-60,-60,-65
501,-68,-63,-68,-69,-65,-60,-59,-69
502,-71,-64,-65,-70,-67,-55,-60,-65
503,-66,-68,-67,-67,-67,-60,-59,-69
504,-63,-56,-61,-66,-69,-71,-64,-67
505,-65,-55,-58,-66,-68,-64,-63,-66
506,-65,-57,-58,-66,-71,-67,-63,-68
507,-65,-55,-61,-64,-73,-65,-66,-66
508,-67,-55,-62,-68,-72,-64,-60,-68
509,-67,-58,-56,-65,-66,-62,-63,-66
510,-67,-58,-59,-65,-67,-63,-65,-69
511,-67,-58,-65,-68,-69,-62,-63,-67
512,-66,-58,-59,-65,-64,-58,-67,-68
513,-65,-62,-60,-72,-67,-61,-64,-67
514,-67,-61,-61,-64,-67,-62,-62,-67
515,-67,-59,-64,-71,-68,-62,-61,-68
516,-65,-64,-63,-69,-65,-59,-64,-68
517,-67,-63,-69,-65,-66,-56,-60,-72
518,-69,-64,-63,-69,-67,-58,-63,-67
519,-67,-63,-63,-69,-68,-62,-59,-69
520,-66,-63,-67,-66,-67,-57,-58,-65
521,-63,-67,-63,-68,-66,-61,-63,-66
522,-68,-65,-61,-68,-67,-58,-61,-69
523,-68,-65,-71,-66,-65,-60,-58,-62
524,-68,-62,-66,-67,-61,-59,-62,-67
525,-69,-60,-58,-67,-66,-63,-68,-71
526,-60,-56,-54,-66,-70,-66,-66,-67
527,-66,-59,-59,-65,-70,-62,-66,-66
528,-67,-57,-55,-66,-67,-67,-68,-72
529,-63,-58,-60,-64,-68,-65,-65,-66
