building,floor,site,tile,tessellation_type,coord_a_x,coord_a_y,coord_b_x,coord_b_y,coord_c_x,coord_c_y,coord_d_x,coord_d_y
1,0,NULL,-123_18,grid,-123,18,-122,18,-122,19,-123,19
1,0,NULL,-123_19,grid,-123,19,-122,19,-122,20,-123,20
1,0,NULL,-123_20,grid,-123,20,-122,20,-122,21,-123,21
1,0,NULL,-123_21,grid,-123,21,-122,21,-122,22,-123,22
1,0,NULL,-123_22,grid,-123,22,-122,22,-122,23,-123,23
1,0,NULL,-123_23,grid,-123,23,-122,23,-122,24,-123,24
1,0,NULL,-123_24,grid,-123,24,-122,24,-122,25,-123,25
1,0,NULL,-123_25,grid,-123,25,-122,25,-122,26,-123,26
1,0,NULL,-123_26,grid,-123,26,-122,26,-122,27,-123,27
1,0,NULL,-123_27,grid,-123,27,-122,27,-122,28,-123,28
1,0,NULL,-123_28,grid,-123,28,-122,28,-122,29,-123,29
1,0,NULL,-123_29,grid,-123,29,-122,29,-122,30,-123,30
1,0,NULL,-123_30,grid,-123,30,-122,30,-122,31,-123,31
1,0,NULL,-123_31,grid,-123,31,-122,31,-122,32,-123,32
1,0,NULL,-123_32,grid,-123,32,-122,32,-122,33,-123,33
1,0,NULL,-123_33,grid,-123,33,-122,33,-122,34,-123,34
1,0,NULL,-123_34,grid,-123,34,-122,34,-122,35,-123,35
1,0,NULL,-123_35,grid,-123,35,-122,35,-122,36,-123,36
1,0,NULL,-123_36,grid,-123,36,-122,36,-122,37,-123,37
1,0,NULL,-123_37,grid,-123,37,-122,37,-122,38,-123,38
1,0,NULL,-123_38,grid,-123,38,-122,38,-122,39,-123,39
1,0,NULL,-123_39,grid,-123,39,-122,39,-122,40,-123,40
1,0,NULL,-123_40,grid,-123,40,-122,40,-122,41,-123,41
1,0,NULL,-123_41,grid,-123,41,-122,41,-122,42,-123,42
1,0,NULL,-123_42,grid,-123,42,-122,42,-122,43,-123,43
1,0,NULL,-123_43,grid,-123,43,-122,43,-122,44,-123,44
1,0,NULL,-123_44,grid,-123,44,-122,44,-122,45,-123,45
1,0,NULL,-123_45,grid,-123,45,-122,45,-122,46,-123,46
1,0,NULL,-123_46,grid,-123,46,-122,46,-122,47,-123,47
1,0,NULL,-123_47,grid,-123,47,-122,47,-122,48,-123,48
1,0,NULL,-123_48,grid,-123,48,-122,48,-122,49,-123,49
1,0,NULL,-123_49,grid,-123,49,-122,49,-122,50,-123,50
1,0,NULL,-123_50,grid,-123,50,-122,50,-122,51,-123,51
1,0,NULL,-122_-43,grid,-122,-43,-121,-43,-121,-42,-122,-42
1,0,NULL,-122_-42,grid,-122,-42,-121,-42,-121,-41,-122,-41
1,0,NULL,-122_-41,grid,-122,-41,-121,-41,-121,-40,-122,-40
1,0,NULL,-122_-40,grid,-122,-40,-121,-40,-121,-39,-122,-39
1,0,NULL,-122_-39,grid,-122,-39,-121,-39,-121,-38,-122,-38
1,0,NULL,-122_-38,grid,-122,-38,-121,-38,-121,-37,-122,-37
1,0,NULL,-122_-37,grid,-122,-37,-121,-37,-121,-36,-122,-36
1,0,NULL,-122_-36,grid,-122,-36,-121,-36,-121,-35,-122,-35
1,0,NULL,-122_-35,grid,-122,-35,-121,-35,-121,-34,-122,-34
1,0,NULL,-122_-34,grid,-122,-34,-121,-34,-121,-33,-122,-33
1,0,NULL,-122_-33,grid,-122,-33,-121,-33,-121,-32,-122,-32
1,0,NULL,-122_-32,grid,-122,-32,-121,-32,-121,-31,-122,-31
1,0,NULL,-122_-31,grid,-122,-31,-121,-31,-121,-30,-122,-30
1,0,NULL,-122_-30,grid,-122,-30,-121,-30,-121,-29,-122,-29
1,0,NULL,-122_-29,grid,-122,-29,-121,-29,-121,-28,-122,-28
1,0,NULL,-122_-28,grid,-122,-28,-121,-28,-121,-27,-122,-27
1,0,NULL,-122_-27,grid,-122,-27,-121,-27,-121,-26,-122,-26
1,0,NULL,-122_-26,grid,-122,-26,-121,-26,-121,-25,-122,-25
1,0,NULL,-122_-25,grid,-122,-25,-121,-25,-121,-24,-122,-24
1,0,NULL,-122_-24,grid,-122,-24,-121,-24,-121,-23,-122,-23
1,0,NULL,-122_-23,grid,-122,-23,-121,-23,-121,-22,-122,-22
1,0,NULL,-122_-22,grid,-122,-22,-121,-22,-121,-21,-122,-21
1,0,NULL,-122_-21,grid,-122,-21,-121,-21,-121,-20,-122,-20
1,0,NULL,-122_-20,grid,-122,-20,-121,-20,-121,-19,-122,-19
1,0,NULL,-122_-19,grid,-122,-19,-121,-19,-121,-18,-122,-18
1,0,NULL,-122_-18,grid,-122,-18,-121,-18,-121,-17,-122,-17
1,0,NULL,-122_-17,grid,-122,-17,-121,-17,-121,-16,-122,-16
1,0,NULL,-122_-16,grid,-122,-16,-121,-16,-121,-15,-122,-15
1,0,NULL,-122_-15,grid,-122,-15,-121,-15,-121,-14,-122,-14
1,0,NULL,-122_-14,grid,-122,-14,-121,-14,-121,-13,-122,-13
1,0,NULL,-122_-13,grid,-122,-13,-121,-13,-121,-12,-122,-12
1,0,NULL,-122_-12,grid,-122,-12,-121,-12,-121,-11,-122,-11
1,0,NULL,-122_-11,grid,-122,-11,-121,-11,-121,-10,-122,-10
1,0,NULL,-122_-10,grid,-122,-10,-121,-10,-121,-9,-122,-9
1,0,NULL,-122_-9,grid,-122,-9,-121,-9,-121,-8,-122,-8
1,0,NULL,-122_-8,grid,-122,-8,-121,-8,-121,-7,-122,-7
1,0,NULL,-122_-7,grid,-122,-7,-121,-7,-121,-6,-122,-6
1,0,NULL,-122_-6,grid,-122,-6,-121,-6,-121,-5,-122,-5
1,0,NULL,-122_-5,grid,-122,-5,-121,-5,-121,-4,-122,-4
1,0,NULL,-122_-4,grid,-122,-4,-121,-4,-121,-3,-122,-3
1,0,NULL,-122_-3,grid,-122,-3,-121,-3,-121,-2,-122,-2
1,0,NULL,-122_-2,grid,-122,-2,-121,-2,-121,-1,-122,-1
1,0,NULL,-122_-1,grid,-122,-1,-121,-1,-121,0,-122,0
1,0,NULL,-122_0,grid,-122,0,-121,0,-121,1,-122,1
1,0,NULL,-122_1,grid,-122,1,-121,1,-121,2,-122,2
1,0,NULL,-122_2,grid,-122,2,-121,2,-121,3,-122,3
1,0,NULL,-122_3,grid,-122,3,-121,3,-121,4,-122,4
1,0,NULL,-122_4,grid,-122,4,-121,4,-121,5,-122,5
1,0,NULL,-122_5,grid,-122,5,-121,5,-121,6,-122,6
1,0,NULL,-122_6,grid,-122,6,-121,6,-121,7,-122,7
1,0,NULL,-122_7,grid,-122,7,-121,7,-121,8,-122,8
1,0,NULL,-122_8,grid,-122,8,-121,8,-121,9,-122,9
1,0,NULL,-122_9,grid,-122,9,-121,9,-121,10,-122,10
1,0,NULL,-122_10,grid,-122,10,-121,10,-121,11,-122,11
1,0,NULL,-122_11,grid,-122,11,-121,11,-121,12,-122,12
1,0,NULL,-122_12,grid,-122,12,-121,12,-121,13,-122,13
1,0,NULL,-122_13,grid,-122,13,-121,13,-121,14,-122,14
1,0,NULL,-122_14,grid,-122,14,-121,14,-121,15,-122,15
1,0,NULL,-122_15,grid,-122,15,-121,15,-121,16,-122,16
1,0,NULL,-122_16,grid,-122,16,-121,16,-121,17,-122,17
1,0,NULL,-122_17,grid,-122,17,-121,17,-121,18,-122,18
1,0,NULL,-122_18,grid,-122,18,-121,18,-121,19,-122,19
1,0,NULL,-122_19,grid,-122,19,-121,19,-121,20,-122,20
1,0,NULL,-122_20,grid,-122,20,-121,20,-121,21,-122,21
1,0,NULL,-122_21,grid,-122,21,-121,21,-121,22,-122,22
1,0,NULL,-122_22,grid,-122,22,-121,22,-121,23,-122,23
1,0,NULL,-122_23,grid,-122,23,-121,23,-121,24,-122,24
1,0,NULL,-122_24,grid,-122,24,-121,24,-121,25,-122,25
1,0,NULL,-122_25,grid,-122,25,-121,25,-121,26,-122,26
1,0,NULL,-122_26,grid,-122,26,-121,26,-121,27,-122,27
1,0,NULL,-122_27,grid,-122,27,-121,27,-121,28,-122,28
1,0,NULL,-122_28,grid,-122,28,-121,28,-121,29,-122,29
1,0,NULL,-122_29,grid,-122,29,-121,29,-121,30,-122,30
1,0,NULL,-122_30,grid,-122,30,-121,30,-121,31,-122,31
1,0,NULL,-122_31,grid,-122,31,-121,31,-121,32,-122,32
1,0,NULL,-122_32,grid,-122,32,-121,32,-121,33,-122,33
1,0,NULL,-122_33,grid,-122,33,-121,33,-121,34,-122,34
1,0,NULL,-122_34,grid,-122,34,-121,34,-121,35,-122,35
1,0,NULL,-122_35,grid,-122,35,-121,35,-121,36,-122,36
1,0,NULL,-122_36,grid,-122,36,-121,36,-121,37,-122,37
1,0,NULL,-122_37,grid,-122,37,-121,37,-121,38,-122,38
1,0,NULL,-122_38,grid,-122,38,-121,38,-121,39,-122,39
1,0,NULL,-122_39,grid,-122,39,-121,39,-121,40,-122,40
1,0,NULL,-122_40,grid,-122,40,-121,40,-121,41,-122,41
1,0,NULL,-122_41,grid,-122,41,-121,41,-121,42,-122,42
1,0,NULL,-122_42,grid,-122,42,-121,42,-121,43,-122,43
1,0,NULL,-122_43,grid,-122,43,-121,43,-121,44,-122,44
1,0,NULL,-122_44,grid,-122,44,-121,44,-121,45,-122,45
1,0,NULL,-122_45,grid,-122,45,-121,45,-121,46,-122,46
1,0,NULL,-122_46,grid,-122,46,-121,46,-121,47,-122,47
1,0,NULL,-122_47,grid,-122,47,-121,47,-121,48,-122,48
1,0,NULL,-122_48,grid,-122,48,-121,48,-121,49,-122,49
1,0,NULL,-122_49,grid,-122,49,-121,49,-121,50,-122,50
1,0,NULL,-122_50,grid,-122,50,-121,50,-121,51,-122,51
1,0,NULL,-121_-43,grid,-121,-43,-120,-43,-120,-42,-121,-42
1,0,NULL,-121_-42,grid,-121,-42,-120,-42,-120,-41,-121,-41
1,0,NULL,-121_-41,grid,-121,-41,-120,-41,-120,-40,-121,-40
1,0,NULL,-121_-40,grid,-121,-40,-120,-40,-120,-39,-121,-39
1,0,NULL,-121_-39,grid,-121,-39,-120,-39,-120,-38,-121,-38
1,0,NULL,-121_-38,grid,-121,-38,-120,-38,-120,-37,-121,-37
1,0,NULL,-121_-37,grid,-121,-37,-120,-37,-120,-36,-121,-36
1,0,NULL,-121_-36,grid,-121,-36,-120,-36,-120,-35,-121,-35
1,0,NULL,-121_-35,grid,-121,-35,-120,-35,-120,-34,-121,-34
1,0,NULL,-121_-34,grid,-121,-34,-120,-34,-120,-33,-121,-33
1,0,NULL,-121_-33,grid,-121,-33,-120,-33,-120,-32,-121,-32
1,0,NULL,-121_-32,grid,-121,-32,-120,-32,-120,-31,-121,-31
1,0,NULL,-121_-31,grid,-121,-31,-120,-31,-120,-30,-121,-30
1,0,NULL,-121_-30,grid,-121,-30,-120,-30,-120,-29,-121,-29
1,0,NULL,-121_-29,grid,-121,-29,-120,-29,-120,-28,-121,-28
1,0,NULL,-121_-28,grid,-121,-28,-120,-28,-120,-27,-121,-27
1,0,NULL,-121_-27,grid,-121,-27,-120,-27,-120,-26,-121,-26
1,0,NULL,-121_-26,grid,-121,-26,-120,-26,-120,-25,-121,-25
1,0,NULL,-121_-25,grid,-121,-25,-120,-25,-120,-24,-121,-24
1,0,NULL,-121_-24,grid,-121,-24,-120,-24,-120,-23,-121,-23
1,0,NULL,-121_-23,grid,-121,-23,-120,-23,-120,-22,-121,-22
1,0,NULL,-121_-22,grid,-121,-22,-120,-22,-120,-21,-121,-21
1,0,NULL,-121_-21,grid,-121,-21,-120,-21,-120,-20,-121,-20
1,0,NULL,-121_-20,grid,-121,-20,-120,-20,-120,-19,-121,-19
1,0,NULL,-121_-19,grid,-121,-19,-120,-19,-120,-18,-121,-18
1,0,NULL,-121_-18,grid,-121,-18,-120,-18,-120,-17,-121,-17
1,0,NULL,-121_-17,grid,-121,-17,-120,-17,-120,-16,-121,-16
1,0,NULL,-121_-16,grid,-121,-16,-120,-16,-120,-15,-121,-15
1,0,NULL,-121_-15,grid,-121,-15,-120,-15,-120,-14,-121,-14
1,0,NULL,-121_-14,grid,-121,-14,-120,-14,-120,-13,-121,-13
1,0,NULL,-121_-13,grid,-121,-13,-120,-13,-120,-12,-121,-12
1,0,NULL,-121_-12,grid,-121,-12,-120,-12,-120,-11,-121,-11
1,0,NULL,-121_-11,grid,-121,-11,-120,-11,-120,-10,-121,-10
1,0,NULL,-121_-10,grid,-121,-10,-120,-10,-120,-9,-121,-9
1,0,NULL,-121_-9,grid,-121,-9,-120,-9,-120,-8,-121,-8
1,0,NULL,-121_-8,grid,-121,-8,-120,-8,-120,-7,-121,-7
1,0,NULL,-121_-7,grid,-121,-7,-120,-7,-120,-6,-121,-6
1,0,NULL,-121_-6,grid,-121,-6,-120,-6,-120,-5,-121,-5
1,0,NULL,-121_-5,grid,-121,-5,-120,-5,-120,-4,-121,-4
1,0,NULL,-121_-4,grid,-121,-4,-120,-4,-120,-3,-121,-3
1,0,NULL,-121_-3,grid,-121,-3,-120,-3,-120,-2,-121,-2
1,0,NULL,-121_-2,grid,-121,-2,-120,-2,-120,-1,-121,-1
1,0,NULL,-121_-1,grid,-121,-1,-120,-1,-120,0,-121,0
1,0,NULL,-121_0,grid,-121,0,-120,0,-120,1,-121,1
1,0,NULL,-121_1,grid,-121,1,-120,1,-120,2,-121,2
1,0,NULL,-121_2,grid,-121,2,-120,2,-120,3,-121,3
1,0,NULL,-121_3,grid,-121,3,-120,3,-120,4,-121,4
1,0,NULL,-121_4,grid,-121,4,-120,4,-120,5,-121,5
1,0,NULL,-121_5,grid,-121,5,-120,5,-120,6,-121,6
1,0,NULL,-121_6,grid,-121,6,-120,6,-120,7,-121,7
1,0,NULL,-121_7,grid,-121,7,-120,7,-120,8,-121,8
1,0,NULL,-121_8,grid,-121,8,-120,8,-120,9,-121,9
1,0,NULL,-121_9,grid,-121,9,-120,9,-120,10,-121,10
1,0,NULL,-121_10,grid,-121,10,-120,10,-120,11,-121,11
1,0,NULL,-121_11,grid,-121,11,-120,11,-120,12,-121,12
1,0,NULL,-121_12,grid,-121,12,-120,12,-120,13,-121,13
1,0,NULL,-121_13,grid,-121,13,-120,13,-120,14,-121,14
1,0,NULL,-121_14,grid,-121,14,-120,14,-120,15,-121,15
1,0,NULL,-121_15,grid,-121,15,-120,15,-120,16,-121,16
1,0,NULL,-121_16,grid,-121,16,-120,16,-120,17,-121,17
1,0,NULL,-121_17,grid,-121,17,-120,17,-120,18,-121,18
1,0,NULL,-121_18,grid,-121,18,-120,18,-120,19,-121,19
1,0,NULL,-121_19,grid,-121,19,-120,19,-120,20,-121,20
1,0,NULL,-121_20,grid,-121,20,-120,20,-120,21,-121,21
1,0,NULL,-121_21,grid,-121,21,-120,21,-120,22,-121,22
1,0,NULL,-121_22,grid,-121,22,-120,22,-120,23,-121,23
1,0,NULL,-121_23,grid,-121,23,-120,23,-120,24,-121,24
1,0,NULL,-121_24,grid,-121,24,-120,24,-120,25,-121,25
1,0,NULL,-121_25,grid,-121,25,-120,25,-120,26,-121,26
1,0,NULL,-121_26,grid,-121,26,-120,26,-120,27,-121,27
1,0,NULL,-121_27,grid,-121,27,-120,27,-120,28,-121,28
1,0,NULL,-121_28,grid,-121,28,-120,28,-120,29,-121,29
1,0,NULL,-121_29,grid,-121,29,-120,29,-120,30,-121,30
1,0,NULL,-121_30,grid,-121,30,-120,30,-120,31,-121,31
1,0,NULL,-121_31,grid,-121,31,-120,31,-120,32,-121,32
1,0,NULL,-121_32,grid,-121,32,-120,32,-120,33,-121,33
1,0,NULL,-121_33,grid,-121,33,-120,33,-120,34,-121,34
1,0,NULL,-121_34,grid,-121,34,-120,34,-120,35,-121,35
1,0,NULL,-121_35,grid,-121,35,-120,35,-120,36,-121,36
1,0,NULL,-121_36,grid,-121,36,-120,36,-120,37,-121,37
1,0,NULL,-121_37,grid,-121,37,-120,37,-120,38,-121,38
1,0,NULL,-121_38,grid,-121,38,-120,38,-120,39,-121,39
1,0,NULL,-121_39,grid,-121,39,-120,39,-120,40,-121,40
1,0,NULL,-121_40,grid,-121,40,-120,40,-120,41,-121,41
1,0,NULL,-121_41,grid,-121,41,-120,41,-120,42,-121,42
1,0,NULL,-121_42,grid,-121,42,-120,42,-120,43,-121,43
1,0,NULL,-121_43,grid,-121,43,-120,43,-120,44,-121,44
1,0,NULL,-121_44,grid,-121,44,-120,44,-120,45,-121,45
1,0,NULL,-121_45,grid,-121,45,-120,45,-120,46,-121,46
1,0,NULL,-121_46,grid,-121,46,-120,46,-120,47,-121,47
1,0,NULL,-121_47,grid,-121,47,-120,47,-120,48,-121,48
1,0,NULL,-121_48,grid,-121,48,-120,48,-120,49,-121,49
1,0,NULL,-121_49,grid,-121,49,-120,49,-120,50,-121,50
1,0,NULL,-121_50,grid,-121,50,-120,50,-120,51,-121,51
1,0,NULL,-120_-43,grid,-120,-43,-119,-43,-119,-42,-120,-42
1,0,NULL,-120_-42,grid,-120,-42,-119,-42,-119,-41,-120,-41
1,0,NULL,-120_-41,grid,-120,-41,-119,-41,-119,-40,-120,-40
1,0,NULL,-120_-40,grid,-120,-40,-119,-40,-119,-39,-120,-39
1,0,NULL,-120_-39,grid,-120,-39,-119,-39,-119,-38,-120,-38
1,0,NULL,-120_-38,grid,-120,-38,-119,-38,-119,-37,-120,-37
1,0,NULL,-120_-37,grid,-120,-37,-119,-37,-119,-36,-120,-36
1,0,NULL,-120_-36,grid,-120,-36,-119,-36,-119,-35,-120,-35
1,0,NULL,-120_-35,grid,-120,-35,-119,-35,-119,-34,-120,-34
1,0,NULL,-120_-34,grid,-120,-34,-119,-34,-119,-33,-120,-33
1,0,NULL,-120_-33,grid,-120,-33,-119,-33,-119,-32,-120,-32
1,0,NULL,-120_-32,grid,-120,-32,-119,-32,-119,-31,-120,-31
1,0,NULL,-120_-31,grid,-120,-31,-119,-31,-119,-30,-120,-30
1,0,NULL,-120_-30,grid,-120,-30,-119,-30,-119,-29,-120,-29
1,0,NULL,-120_-29,grid,-120,-29,-119,-29,-119,-28,-120,-28
1,0,NULL,-120_-28,grid,-120,-28,-119,-28,-119,-27,-120,-27
1,0,NULL,-120_-27,grid,-120,-27,-119,-27,-119,-26,-120,-26
1,0,NULL,-120_-26,grid,-120,-26,-119,-26,-119,-25,-120,-25
1,0,NULL,-120_-25,grid,-120,-25,-119,-25,-119,-24,-120,-24
1,0,NULL,-120_-24,grid,-120,-24,-119,-24,-119,-23,-120,-23
1,0,NULL,-120_-23,grid,-120,-23,-119,-23,-119,-22,-120,-22
1,0,NULL,-120_-22,grid,-120,-22,-119,-22,-119,-21,-120,-21
1,0,NULL,-120_-21,grid,-120,-21,-119,-21,-119,-20,-120,-20
1,0,NULL,-120_-20,grid,-120,-20,-119,-20,-119,-19,-120,-19
1,0,NULL,-120_-19,grid,-120,-19,-119,-19,-119,-18,-120,-18
1,0,NULL,-120_-18,grid,-120,-18,-119,-18,-119,-17,-120,-17
1,0,NULL,-120_-17,grid,-120,-17,-119,-17,-119,-16,-120,-16
1,0,NULL,-120_-16,grid,-120,-16,-119,-16,-119,-15,-120,-15
1,0,NULL,-120_-15,grid,-120,-15,-119,-15,-119,-14,-120,-14
1,0,NULL,-120_-14,grid,-120,-14,-119,-14,-119,-13,-120,-13
1,0,NULL,-120_-13,grid,-120,-13,-119,-13,-119,-12,-120,-12
1,0,NULL,-120_-12,grid,-120,-12,-119,-12,-119,-11,-120,-11
1,0,NULL,-120_-11,grid,-120,-11,-119,-11,-119,-10,-120,-10
1,0,NULL,-120_-10,grid,-120,-10,-119,-10,-119,-9,-120,-9
1,0,NULL,-120_-9,grid,-120,-9,-119,-9,-119,-8,-120,-8
1,0,NULL,-120_-8,grid,-120,-8,-119,-8,-119,-7,-120,-7
1,0,NULL,-120_-7,grid,-120,-7,-119,-7,-119,-6,-120,-6
1,0,NULL,-120_-6,grid,-120,-6,-119,-6,-119,-5,-120,-5
1,0,NULL,-120_-5,grid,-120,-5,-119,-5,-119,-4,-120,-4
1,0,NULL,-120_-4,grid,-120,-4,-119,-4,-119,-3,-120,-3
1,0,NULL,-120_-3,grid,-120,-3,-119,-3,-119,-2,-120,-2
1,0,NULL,-120_-2,grid,-120,-2,-119,-2,-119,-1,-120,-1
1,0,NULL,-120_-1,grid,-120,-1,-119,-1,-119,0,-120,0
1,0,NULL,-120_0,grid,-120,0,-119,0,-119,1,-120,1
1,0,NULL,-120_1,grid,-120,1,-119,1,-119,2,-120,2
1,0,NULL,-120_2,grid,-120,2,-119,2,-119,3,-120,3
1,0,NULL,-120_3,grid,-120,3,-119,3,-119,4,-120,4
1,0,NULL,-120_4,grid,-120,4,-119,4,-119,5,-120,5
1,0,NULL,-120_5,grid,-120,5,-119,5,-119,6,-120,6
1,0,NULL,-120_6,grid,-120,6,-119,6,-119,7,-120,7
1,0,NULL,-120_7,grid,-120,7,-119,7,-119,8,-120,8
1,0,NULL,-120_8,grid,-120,8,-119,8,-119,9,-120,9
1,0,NULL,-120_9,grid,-120,9,-119,9,-119,10,-120,10
1,0,NULL,-120_10,grid,-120,10,-119,10,-119,11,-120,11
1,0,NULL,-120_11,grid,-120,11,-119,11,-119,12,-120,12
1,0,NULL,-120_12,grid,-120,12,-119,12,-119,13,-120,13
1,0,NULL,-120_13,grid,-120,13,-119,13,-119,14,-120,14
1,0,NULL,-120_14,grid,-120,14,-119,14,-119,15,-120,15
1,0,NULL,-120_15,grid,-120,15,-119,15,-119,16,-120,16
1,0,NULL,-120_16,grid,-120,16,-119,16,-119,17,-120,17
1,0,NULL,-120_17,grid,-120,17,-119,17,-119,18,-120,18
1,0,NULL,-120_18,grid,-120,18,-119,18,-119,19,-120,19
1,0,NULL,-120_19,grid,-120,19,-119,19,-119,20,-120,20
1,0,NULL,-120_20,grid,-120,20,-119,20,-119,21,-120,21
1,0,NULL,-120_21,grid,-120,21,-119,21,-119,22,-120,22
1,0,NULL,-120_22,grid,-120,22,-119,22,-119,23,-120,23
1,0,NULL,-120_23,grid,-120,23,-119,23,-119,24,-120,24
1,0,NULL,-120_24,grid,-120,24,-119,24,-119,25,-120,25
1,0,NULL,-120_25,grid,-120,25,-119,25,-119,26,-120,26
1,0,NULL,-120_26,grid,-120,26,-119,26,-119,27,-120,27
1,0,NULL,-120_27,grid,-120,27,-119,27,-119,28,-120,28
1,0,NULL,-120_28,grid,-120,28,-119,28,-119,29,-120,29
1,0,NULL,-120_29,grid,-120,29,-119,29,-119,30,-120,30
1,0,NULL,-120_30,grid,-120,30,-119,30,-119,31,-120,31
1,0,NULL,-120_31,grid,-120,31,-119,31,-119,32,-120,32
1,0,NULL,-120_32,grid,-120,32,-119,32,-119,33,-120,33
1,0,NULL,-120_33,grid,-120,33,-119,33,-119,34,-120,34
1,0,NULL,-120_34,grid,-120,34,-119,34,-119,35,-120,35
1,0,NULL,-120_35,grid,-120,35,-119,35,-119,36,-120,36
